name,cluster,x,y,second,frame,anger,disgust,neutral,sadness,contempt,happy,surprise,fear
faceframe_second57_frame1717_1,0,12.275853,-1.1583014,57,1717,0.13510364294052124,0.23899811506271362,0.10521915555000305,,0.11048243939876556,0.1650339812040329,,
faceframe_second60_frame1807_0,0,10.50665,-4.5546083,60,1807,0.17084163427352905,0.2127307504415512,0.11699182540178299,,,0.11073237657546997,0.11370324343442917,
faceframe_second60_frame1807_1,3,-3.6698658,3.4447834,60,1807,0.10857688635587692,0.17810198664665222,0.06705312430858612,,0.3599046766757965,0.13409332931041718,,
faceframe_second64_frame1927_0,0,10.982471,-3.1374285,64,1927,0.15189248323440552,0.19692452251911163,0.11647708714008331,,0.10709987580776215,0.15197861194610596,,
faceframe_second64_frame1927_1,3,-4.9733334,3.6984022,64,1927,0.21683812141418457,0.17088834941387177,0.10581863671541214,,0.12239818274974823,0.12828470766544342,,
faceframe_second64_frame1927_2,1,7.282264,15.573499,64,1927,0.12290840595960617,0.14986522495746613,0.13095518946647644,0.13044680655002594,0.1290932595729828,,,
faceframe_second6_frame187_0,2,-2.455093,8.615751,6,187,0.20192910730838776,0.2835610508918762,0.12267956882715225,0.08847800642251968,0.09050633758306503,,,
faceframe_second6_frame187_1,1,13.828035,11.283316,6,187,0.1507982760667801,0.18305538594722748,0.1284290999174118,,0.1307503581047058,,0.1270369440317154,
faceframe_second73_frame2197_0,0,12.594618,-2.0059166,73,2197,0.0680868923664093,0.10507672280073166,,,0.07719574868679047,0.507720410823822,0.07230351120233536,
faceframe_second73_frame2197_1,1,11.4070215,14.495217,73,2197,,0.16350774466991425,0.11157666891813278,,0.15608921647071838,0.12254169583320618,0.16231060028076172,
faceframe_second77_frame2317_0,0,12.834534,-1.7268531,77,2317,0.07428710907697678,0.12044589221477509,,,0.07782859355211258,0.4605557322502136,0.08694393187761307,
faceframe_second77_frame2317_1,3,-4.3130503,4.3301406,77,2317,0.16163276135921478,0.15147781372070312,0.11164134740829468,0.10013502836227417,,0.1874566227197647,,
faceframe_second77_frame2317_2,1,12.130042,12.889119,77,2317,0.10945100337266922,0.1802525371313095,,,0.14291779696941376,0.14205431938171387,0.11958061903715134,
faceframe_second80_frame2407_0,0,12.60526,-3.277066,80,2407,0.08094745874404907,0.13022580742835999,0.07332631945610046,,0.07635574042797089,0.45733699202537537,,
faceframe_second80_frame2407_1,3,-4.04718,3.1838653,80,2407,0.10145976394414902,0.13470806181430817,,,0.11867551505565643,0.38877031207084656,0.06798799335956573,
faceframe_second80_frame2407_2,1,10.772571,14.586196,80,2407,0.11923930794000626,0.20913372933864594,,0.11227153241634369,0.14971432089805603,,0.11944395303726196,
faceframe_second84_frame2527_0,0,12.976162,-3.659225,84,2527,0.15020623803138733,0.1858881711959839,0.11658521741628647,,,0.15215030312538147,0.10822350531816483,
faceframe_second84_frame2527_1,1,10.228822,14.362852,84,2527,0.17845289409160614,0.16725197434425354,0.11131628602743149,,0.1460493803024292,,0.11282987892627716,
faceframe_second84_frame2527_2,3,-5.910984,4.984369,84,2527,0.23743009567260742,0.27844852209091187,0.09349137544631958,,0.09763690084218979,0.09558762609958649,,
faceframe_second88_frame2647_0,0,12.505447,-4.415713,88,2647,0.13533319532871246,0.14680245518684387,0.12154652923345566,,0.10921771824359894,0.22310374677181244,,
faceframe_second88_frame2647_1,3,-5.6250887,4.7698154,88,2647,0.23626410961151123,0.19271622598171234,0.10100868344306946,,0.12064685672521591,0.11542445421218872,,
faceframe_second88_frame2647_2,1,9.074621,13.473453,88,2647,0.1718507558107376,0.18673884868621826,0.1237708032131195,0.11997070163488388,0.12335237115621567,,,
faceframe_second91_frame2737_0,0,13.430756,-4.049505,91,2737,0.1352110654115677,0.19371433556079865,0.11906152218580246,,0.11160748451948166,0.17634305357933044,,
faceframe_second91_frame2737_1,3,-5.0114536,3.1542723,91,2737,0.256663054227829,0.22632956504821777,0.09595461189746857,,0.10705304890871048,0.10699939727783203,,
faceframe_second91_frame2737_2,1,9.427544,13.158648,91,2737,0.1541549116373062,0.16468040645122528,0.14005236327648163,0.1325720250606537,0.11713248491287231,,,
faceframe_second95_frame2857_0,0,13.445475,-4.3792224,95,2857,0.14829373359680176,0.18847160041332245,0.11109660565853119,,0.11398885399103165,0.15055887401103973,,
faceframe_second95_frame2857_1,3,-5.8196917,4.119367,95,2857,0.25148865580558777,0.22472621500492096,0.107133649289608,0.09147801250219345,0.1033094972372055,,,
faceframe_second95_frame2857_2,1,9.132792,12.896252,95,2857,0.16199080646038055,0.17868071794509888,0.12055792659521103,0.14259904623031616,0.12177632004022598,,,
faceframe_second20_frame614_0,0,12.63413,-0.055772208,20,614,0.09871549159288406,0.14157426357269287,,,0.0935223251581192,0.3740372955799103,0.08704914897680283,
faceframe_second20_frame614_1,1,14.062279,13.208469,20,614,0.12137775123119354,0.2613263726234436,0.10682235658168793,,0.11360684782266617,,0.12600326538085938,
faceframe_second20_frame621_0,0,12.594115,-0.010940621,20,621,0.10582567006349564,0.14252373576164246,,,0.09876728802919388,0.3374461531639099,0.09433364868164062,
faceframe_second20_frame621_1,1,14.124963,13.227802,20,621,0.11693821847438812,0.27286002039909363,,0.10644368827342987,0.12108827382326126,,0.12919679284095764,
faceframe_second20_frame629_0,0,12.60997,-0.059743825,20,629,0.09398065507411957,0.12840504944324493,,,0.0900186225771904,0.40466296672821045,0.08654078096151352,
faceframe_second20_frame629_1,1,14.310657,13.262498,20,629,0.10885566473007202,0.2918411195278168,,0.09437166899442673,0.12100043147802353,,0.1428389698266983,
faceframe_second21_frame637_0,0,12.589812,-0.01037618,21,637,0.09263058006763458,0.13382677733898163,,,0.09114241600036621,0.3974124491214752,0.08614794164896011,
faceframe_second21_frame637_1,1,14.42811,13.339936,21,637,0.13836045563220978,0.2456657588481903,,0.10649941861629486,0.11055097728967667,,0.1430339366197586,
faceframe_second21_frame637_2,2,-5.311597,6.9162736,21,637,0.17589929699897766,0.22551803290843964,0.11735323816537857,0.1039835661649704,,0.11309175938367844,,
faceframe_second21_frame644_0,0,12.564018,-0.028792178,21,644,0.09557661414146423,0.1379801332950592,,,0.09136252105236053,0.3810811936855316,0.08853721618652344,
faceframe_second21_frame644_1,1,14.408316,13.311206,21,644,0.12743331491947174,0.23478226363658905,,0.10750382393598557,0.11806926131248474,,0.15385428071022034,
faceframe_second21_frame644_2,2,-5.364874,6.921982,21,644,0.1705763041973114,0.2520800828933716,0.10229591280221939,,0.10335816442966461,,0.09831566363573074,
faceframe_second21_frame651_0,0,12.54341,-0.019026112,21,651,0.09447582066059113,0.13818992674350739,,,0.08740784972906113,0.3968914747238159,0.08658239990472794,
faceframe_second21_frame651_1,1,14.369263,13.296609,21,651,0.12547460198402405,0.24352861940860748,,0.10862313956022263,0.11372431367635727,,0.14816230535507202,
faceframe_second21_frame651_2,2,-5.370438,6.8980427,21,651,0.18370689451694489,0.2495480626821518,0.09392867982387543,0.11021886765956879,0.10772731155157089,,,
faceframe_second21_frame659_0,0,8.671942,-2.9038918,21,659,0.16688811779022217,0.19019815325737,0.12638291716575623,,,0.13733945786952972,0.11040560901165009,
faceframe_second21_frame659_1,1,14.435059,13.356571,21,659,0.13384246826171875,0.2504851818084717,,0.10493690520524979,0.11145296692848206,,0.1410336047410965,
faceframe_second21_frame659_2,2,-5.4465837,6.8263416,21,659,0.19005681574344635,0.24465587735176086,,0.10237549245357513,0.11819025129079819,0.10064753144979477,,
faceframe_second22_frame667_0,0,8.669208,-2.9199977,22,667,0.18218845129013062,0.19062137603759766,0.1291351616382599,,,0.1259116381406784,0.10406216979026794,
faceframe_second22_frame667_1,1,14.481521,13.311587,22,667,0.1318167746067047,0.2507503628730774,,0.10305676609277725,0.1103353425860405,,0.14137999713420868,
faceframe_second22_frame667_2,2,-5.424103,6.8609724,22,667,0.20204798877239227,0.23386503756046295,0.10968375951051712,,0.11649486422538757,0.10357603430747986,,
faceframe_second22_frame674_0,0,8.6677065,-2.9103158,22,674,0.19036366045475006,0.20334342122077942,0.12404603511095047,,,0.11916561424732208,0.10413887351751328,
faceframe_second22_frame674_1,1,14.415797,13.375732,22,674,0.12253856658935547,0.24645626544952393,,0.107684426009655,0.11322487145662308,,0.15417727828025818,
faceframe_second22_frame674_2,2,-5.4340854,6.8192687,22,674,0.1935204118490219,0.23972947895526886,0.11048779636621475,,0.10915842652320862,0.10968926548957825,,
faceframe_second22_frame681_0,0,8.657281,-2.9637704,22,681,0.1926920861005783,0.2138056606054306,0.12019694596529007,,,0.1116587445139885,0.10430866479873657,
faceframe_second22_frame681_1,1,13.934094,13.692337,22,681,0.13075992465019226,0.2215450406074524,,0.11426530033349991,0.12461236119270325,,0.1546005755662918,
faceframe_second22_frame681_2,2,-5.4529953,6.829089,22,681,0.19269026815891266,0.22708660364151,0.11298872530460358,,0.10563052445650101,0.11247243732213974,,
faceframe_second22_frame689_0,0,8.655214,-2.9329765,22,689,0.1877763569355011,0.2268265336751938,0.12012681365013123,,,0.11040317267179489,0.10308510810136795,
faceframe_second22_frame689_1,1,14.256446,13.462763,22,689,0.12910573184490204,0.2239006757736206,,0.11217696964740753,0.12950989603996277,,0.15527957677841187,
faceframe_second22_frame689_2,2,-5.458517,6.8744187,22,689,0.20957566797733307,0.20370560884475708,0.12013350427150726,0.10106220841407776,0.1159105896949768,,,
faceframe_second23_frame697_0,0,8.671566,-2.953758,23,697,0.18301214277744293,0.23798339068889618,0.11743069440126419,,,0.10833267867565155,0.10390528291463852,
faceframe_second23_frame697_1,2,-5.4873695,6.78346,23,697,0.20290407538414001,0.25333279371261597,0.1267923265695572,,0.09960371255874634,0.09833264350891113,,
faceframe_second23_frame697_2,1,14.272917,13.47158,23,697,0.1325782686471939,0.227596253156662,,0.11357676982879639,0.12271369993686676,,0.15322856605052948,
faceframe_second23_frame704_0,0,8.672304,-2.913402,23,704,0.18436865508556366,0.23734936118125916,0.11728708446025848,,,0.10615108162164688,0.10446710884571075,
faceframe_second23_frame704_1,1,14.354803,13.426429,23,704,0.13293249905109406,0.22439061105251312,,0.11184285581111908,0.11917074769735336,,0.15311500430107117,
faceframe_second23_frame704_2,2,-5.5073276,6.7949376,23,704,0.21486562490463257,0.22267445921897888,0.11934642493724823,0.10681307315826416,0.09719032049179077,,,
faceframe_second23_frame711_0,0,8.66857,-2.9330738,23,711,0.18468709290027618,0.23821154236793518,0.11728056520223618,,,0.10610445588827133,0.1041349321603775,
faceframe_second23_frame711_1,1,14.330823,13.423815,23,711,0.1330508142709732,0.2134939432144165,,0.11517693847417831,0.12398786842823029,,0.1500409096479416,
faceframe_second23_frame711_2,2,-5.5602803,6.7185135,23,711,0.2233411967754364,0.17637404799461365,0.14045840501785278,0.11330779641866684,0.10478603094816208,,,
faceframe_second23_frame719_0,0,8.708992,-3.7148392,23,719,0.21195165812969208,0.2624751329421997,0.11392638087272644,0.10351294279098511,,,0.08466585725545883,
faceframe_second23_frame719_1,2,-4.483386,7.175658,23,719,0.18884654343128204,0.2015707939863205,0.14372842013835907,,0.10845110565423965,0.10429032146930695,,
faceframe_second23_frame719_2,1,14.050889,13.120492,23,719,0.1271449327468872,0.22453273832798004,,0.10427404195070267,0.12467177212238312,,0.15697909891605377,
faceframe_second24_frame734_0,0,8.7196,-3.716142,24,734,0.22787216305732727,0.2519845962524414,0.1095271110534668,0.1062658429145813,,0.08126293867826462,,
faceframe_second24_frame734_1,2,-4.4418473,7.15066,24,734,0.19173958897590637,0.21024468541145325,0.13247095048427582,,0.10323899984359741,0.10200686007738113,,
faceframe_second24_frame734_2,1,13.72942,12.890666,24,734,0.16178986430168152,0.18110068142414093,0.12421610951423645,,0.11789636313915253,,0.12010300904512405,
faceframe_second24_frame741_0,0,8.715955,-3.7207313,24,741,0.20672228932380676,0.24559244513511658,0.11259817332029343,0.10885503143072128,0.08488784730434418,,,
faceframe_second24_frame741_1,2,-4.4829435,7.1928854,24,741,0.19171372056007385,0.20926964282989502,0.12868152558803558,,0.1050972267985344,0.10255995392799377,,
faceframe_second24_frame741_2,1,13.614668,12.780557,24,741,0.1555275022983551,0.19103391468524933,0.11797688156366348,,0.11997371912002563,,0.1191934272646904,
faceframe_second24_frame749_0,0,8.59108,-3.8534255,24,749,0.20002400875091553,0.2619902789592743,0.13040953874588013,0.09732852131128311,,,0.08748885244131088,
faceframe_second24_frame749_1,2,-4.4561973,7.138334,24,749,0.19454330205917358,0.21233877539634705,0.12946806848049164,0.10009849816560745,0.10938700288534164,,,
faceframe_second24_frame749_2,1,13.903948,12.945765,24,749,0.15760785341262817,0.19123370945453644,0.1188933476805687,,0.11818241328001022,,0.11841294914484024,
faceframe_second25_frame757_0,0,8.533983,-3.911497,25,757,0.212673157453537,0.2357819825410843,0.13506142795085907,0.09805138409137726,,,0.0888994112610817,
faceframe_second25_frame757_1,2,-4.421515,7.0975146,25,757,0.20031426846981049,0.216736301779747,0.12266186624765396,,0.1085209921002388,0.10087348520755768,,
faceframe_second25_frame757_2,1,13.779475,12.873338,25,757,0.15865574777126312,0.19792349636554718,0.11505404114723206,,0.11828069388866425,,0.11956534534692764,
faceframe_second25_frame764_0,0,8.708778,-3.815791,25,764,0.21314917504787445,0.23607991635799408,0.12976402044296265,0.10398201644420624,,,0.08917222172021866,
faceframe_second25_frame764_1,2,-4.4125023,7.118949,25,764,0.19815945625305176,0.21799395978450775,0.12786327302455902,,0.10725700855255127,0.1008218377828598,,
faceframe_second25_frame764_2,1,13.632854,12.78093,25,764,0.16623513400554657,0.18910229206085205,0.11977711319923401,0.11276352405548096,0.1132957935333252,,,
faceframe_second25_frame771_0,0,8.543812,-3.9634295,25,771,0.2010662853717804,0.2518126368522644,0.12174206227064133,0.10140422731637955,,,0.09091167151927948,
faceframe_second25_frame771_1,2,-4.459527,6.967811,25,771,0.19968466460704803,0.21289177238941193,0.12467016279697418,,0.10915196686983109,0.10050683468580246,,
faceframe_second25_frame771_2,1,13.677182,12.830743,25,771,0.1643914133310318,0.18581047654151917,0.12185807526111603,0.11496807634830475,0.11439906060695648,,,
faceframe_second25_frame779_0,0,8.621144,-3.889928,25,779,0.18604053556919098,0.2697429060935974,0.12351719290018082,0.09897071868181229,,,0.08739901334047318,
faceframe_second25_frame779_1,2,-4.4138,7.1759953,25,779,0.21006779372692108,0.23243829607963562,0.12758323550224304,,0.1074795052409172,0.09719404578208923,,
faceframe_second25_frame779_2,1,13.720889,12.920587,25,779,0.16711875796318054,0.1875230073928833,0.11409223824739456,0.1161956936120987,0.11741463094949722,,,
faceframe_second26_frame787_0,0,8.55403,-3.9531744,26,787,0.18037180602550507,0.2585577368736267,0.1309201717376709,0.09997402131557465,,,0.09183832257986069,
faceframe_second26_frame787_1,2,-4.303317,7.0256896,26,787,0.2042999118566513,0.24190624058246613,0.12885601818561554,,0.10046789050102234,0.0931745171546936,,
faceframe_second26_frame787_2,1,13.731616,12.848431,26,787,0.17730045318603516,0.16684792935848236,0.12592864036560059,0.11580698937177658,,0.11664030700922012,,
faceframe_second26_frame794_0,0,8.52067,-3.9476256,26,794,0.19283629953861237,0.2504221200942993,0.11265227943658829,0.11155132949352264,,,0.08827900141477585,
faceframe_second26_frame794_1,1,13.627085,12.339836,26,794,0.18287822604179382,0.16762299835681915,0.12808476388454437,0.11676734685897827,0.11123956739902496,,,
faceframe_second26_frame794_2,2,-4.0463204,7.3080688,26,794,0.20838718116283417,0.2156653255224228,0.12156523764133453,0.10263478755950928,0.10121774673461914,,,
faceframe_second26_frame801_0,0,8.581133,-3.8839707,26,801,0.18990083038806915,0.26306694746017456,0.12004557996988297,0.10496336966753006,,,0.09186204522848129,
faceframe_second26_frame801_1,2,-4.088447,7.326636,26,801,0.18779459595680237,0.20184437930583954,0.12579937279224396,0.11328102648258209,,0.09963853657245636,,
faceframe_second26_frame809_0,0,8.71657,-2.9544344,26,809,0.1941206008195877,0.29378455877304077,0.1181536465883255,,,0.08552634716033936,0.09037713706493378,
faceframe_second27_frame817_0,0,11.403309,-2.739256,27,817,0.14995749294757843,0.24005132913589478,0.12808403372764587,,,0.12547387182712555,0.11150603741407394,
faceframe_second27_frame817_1,2,-4.1337247,7.246496,27,817,0.1885392963886261,0.20217041671276093,0.1193578690290451,0.11352849751710892,,0.10072766989469528,,
faceframe_second27_frame824_0,0,13.1227455,-3.4957807,27,824,0.11670741438865662,0.16896848380565643,0.10800257325172424,,,0.24192433059215546,0.11468854546546936,
faceframe_second27_frame824_1,2,-4.122966,7.260489,27,824,0.18883880972862244,0.18957491219043732,0.11818394064903259,0.11995834857225418,0.10348065197467804,,,
faceframe_second27_frame831_0,0,13.18237,-3.7357259,27,831,0.12489323318004608,0.20705990493297577,0.10801208764314651,,,0.21763403713703156,0.10243198275566101,
faceframe_second27_frame831_1,1,13.548203,12.534695,27,831,0.1945781260728836,0.18335971236228943,0.11705289781093597,0.11474680155515671,0.12071403115987778,,,
faceframe_second27_frame831_2,2,-4.1716714,7.2034893,27,831,0.2164452224969864,0.18952272832393646,0.11588457226753235,0.11410972476005554,0.10263145714998245,,,
faceframe_second27_frame839_0,0,12.837924,-3.8573582,27,839,0.13537311553955078,0.15800942480564117,0.11563155055046082,,,0.18531587719917297,0.11438685655593872,
faceframe_second27_frame839_1,1,13.3988695,12.593361,27,839,0.18020208179950714,0.22499389946460724,0.10462061315774918,,0.12347494810819626,0.1027056872844696,,
faceframe_second27_frame839_2,2,-4.3618116,7.2565436,27,839,0.1996535360813141,0.21894395351409912,0.12305247038602829,0.10201528668403625,0.09971936792135239,,,
faceframe_second28_frame854_0,0,12.802,-3.7798479,28,854,0.12963715195655823,0.1718488186597824,0.11059959977865219,,0.10457953810691833,0.23521800339221954,,
faceframe_second28_frame854_1,2,-4.939507,7.3982716,28,854,0.1936347484588623,0.23373644053936005,0.11276500672101974,0.10099003463983536,0.10122457891702652,,,
faceframe_second28_frame854_2,1,10.069001,12.817065,28,854,0.16882266104221344,0.21876269578933716,,0.11301596462726593,0.11546745151281357,,0.107359878718853,
faceframe_second28_frame861_0,0,12.822813,-3.711079,28,861,0.11368725448846817,0.1641138195991516,0.11038903146982193,,,0.2591501772403717,0.10439816117286682,
faceframe_second28_frame861_1,2,-4.8349447,7.4932094,28,861,0.2077581137418747,0.21175804734230042,0.11293593794107437,0.0984659194946289,,0.1124039962887764,,
faceframe_second28_frame861_2,1,10.212387,12.698183,28,861,0.12625367939472198,0.24017220735549927,,,0.11270208656787872,0.11925166100263596,0.12969350814819336,
faceframe_second28_frame869_0,0,12.841622,-3.7696197,28,869,0.10728910565376282,0.1384967565536499,0.09231231361627579,,,0.3381522595882416,0.09306954592466354,
faceframe_second28_frame869_1,2,-4.8647876,7.463383,28,869,0.1886827051639557,0.2163475900888443,0.11452990025281906,0.10436510294675827,,0.11126053333282471,,
faceframe_second28_frame869_2,1,10.148073,12.583496,28,869,0.1404530555009842,0.2520701289176941,,,0.11479771137237549,0.10931500792503357,0.12334316968917847,
faceframe_second29_frame877_0,0,12.951855,-3.0847633,29,877,0.10525703430175781,0.15441954135894775,0.08814477920532227,,,0.34538179636001587,0.09232914447784424,
faceframe_second29_frame877_1,2,-4.7892127,7.5101724,29,877,0.18976721167564392,0.2489829808473587,0.10883630067110062,,0.103643499314785,0.10570608824491501,,
faceframe_second29_frame877_2,1,9.601489,12.645201,29,877,0.1279134750366211,0.23766842484474182,,,0.12229452282190323,0.12622642517089844,0.12232721596956253,
faceframe_second29_frame884_0,0,13.039045,-2.618567,29,884,0.08535335212945938,0.1482958197593689,,,0.08061578869819641,0.38937443494796753,0.09528011828660965,
faceframe_second29_frame884_1,1,9.547672,12.675836,29,884,0.095758818089962,0.18397320806980133,,,0.10419579595327377,0.22414086759090424,0.1355060487985611,
faceframe_second29_frame884_2,2,-4.515592,7.5113635,29,884,0.2191803753376007,0.2348930388689041,0.1267743706703186,,0.099623903632164,0.09873106330633163,,
faceframe_second29_frame891_0,0,12.985085,-2.4867744,29,891,0.0821777880191803,0.1497049331665039,,,0.07817506790161133,0.4054414629936218,0.08941733837127686,
faceframe_second29_frame891_1,2,-4.3289757,7.649624,29,891,0.19890500605106354,0.22918441891670227,0.12049258500337601,0.0989760234951973,,0.10003449022769928,,
faceframe_second29_frame891_2,1,10.467294,12.260583,29,891,0.14157910645008087,0.21330372989177704,,0.12098535895347595,0.1313936412334442,,0.13214111328125,
faceframe_second29_frame899_0,0,12.89597,-2.2314165,29,899,0.08144185692071915,0.1507887840270996,0.08191199600696564,,,0.39221006631851196,0.09082405269145966,
faceframe_second29_frame899_1,2,-4.579362,7.657524,29,899,0.16886566579341888,0.19747357070446014,0.12420856207609177,0.10051000863313675,,0.1343078911304474,,
faceframe_second2_frame67_0,0,10.223935,-4.799905,2,67,0.2066631317138672,0.22823674976825714,0.17780564725399017,0.09434176981449127,,,,0.08049988746643066
faceframe_second2_frame67_1,2,-3.2779293,8.082077,2,67,0.22153006494045258,0.21128419041633606,0.13530725240707397,0.09901493787765503,,0.09946360439062119,,
faceframe_second2_frame67_2,1,10.722101,13.2946005,2,67,0.13623201847076416,0.20938953757286072,0.12415511161088943,,0.10757813602685928,,0.15736639499664307,
faceframe_second2_frame74_0,0,10.222279,-4.791736,2,74,0.18496131896972656,0.2313677966594696,0.1808692365884781,0.09111175686120987,,,,0.08914250135421753
faceframe_second2_frame74_1,2,-3.2843757,8.087054,2,74,0.22095105051994324,0.22652645409107208,0.14064843952655792,,0.1039174273610115,0.09717783331871033,,
faceframe_second2_frame74_2,1,10.746125,13.285382,2,74,0.1306661069393158,0.21539561450481415,0.12302165478467941,,0.11094050854444504,,0.15793778002262115,
faceframe_second2_frame81_0,0,10.198534,-4.731189,2,81,0.19146059453487396,0.2186671495437622,0.1850031614303589,0.09543225914239883,,,,0.08708194643259048
faceframe_second2_frame81_1,2,-3.291808,8.085245,2,81,0.2160220742225647,0.2412504404783249,0.1372554898262024,,0.09904669225215912,0.09783792495727539,,
faceframe_second2_frame81_2,1,10.773473,13.282908,2,81,0.14912037551403046,0.22642067074775696,0.11380760371685028,,0.11886961758136749,,0.1328730434179306,
faceframe_second2_frame89_0,0,10.256284,-4.7575903,2,89,0.18976500630378723,0.21579989790916443,0.18744239211082458,0.09808747470378876,,,,0.08553750813007355
faceframe_second2_frame89_1,2,-3.290401,8.095272,2,89,0.21932634711265564,0.20472826063632965,0.14109905064105988,,0.10068386793136597,0.10193316638469696,,
faceframe_second2_frame89_2,1,10.739207,13.296154,2,89,0.15237240493297577,0.2355148047208786,0.10982152074575424,,0.11125890910625458,,0.13087373971939087,
faceframe_second30_frame907_0,0,12.923041,-2.0980468,30,907,,0.13931120932102203,0.07371886819601059,,0.08530586957931519,0.41545799374580383,0.08927658945322037,
faceframe_second30_frame907_1,2,-4.646214,7.7572484,30,907,0.16746965050697327,0.2139662653207779,0.11583337187767029,0.0992651879787445,,0.1415807455778122,,
faceframe_second30_frame907_2,1,10.540559,12.282649,30,907,,0.165821373462677,,0.11977027356624603,0.1369960755109787,0.14370225369930267,0.13148824870586395,
faceframe_second30_frame914_0,0,12.810067,-2.1238544,30,914,0.09025382995605469,0.13264267146587372,,,0.08235128968954086,0.38435325026512146,0.09619784355163574,
faceframe_second30_frame914_1,2,-4.7067823,7.8018713,30,914,0.14059071242809296,0.20466360449790955,0.10680592060089111,,,0.20117677748203278,0.09305087476968765,
faceframe_second30_frame914_2,2,-3.8495488,8.851357,30,914,0.12633736431598663,0.15703706443309784,,,0.1309218406677246,0.13159272074699402,0.12228222191333771,
faceframe_second30_frame921_0,0,12.79531,-2.2334948,30,921,0.07587096840143204,0.1190631166100502,,,0.08072266727685928,0.44419169425964355,0.08692276477813721,
faceframe_second30_frame921_1,2,-4.926305,7.448497,30,921,0.14668008685112,0.18571244180202484,0.10097283124923706,,0.1021435558795929,0.1877225935459137,,
faceframe_second30_frame929_0,3,-4.1711535,4.0846806,30,929,0.10555762052536011,0.14399641752243042,,,0.1219298243522644,0.2808937132358551,0.10229798406362534,
faceframe_second30_frame929_1,0,13.291049,-0.78256553,30,929,0.0853608176112175,0.15734797716140747,,,0.08902998268604279,0.39764001965522766,0.07486526668071747,
faceframe_second30_frame929_2,1,13.633366,12.697547,30,929,0.12853898108005524,0.19075290858745575,0.12308359146118164,,0.13777072727680206,,0.13140591979026794,
faceframe_second31_frame944_0,3,-4.151038,4.0556784,31,944,,0.16898858547210693,,,0.1096985936164856,0.31260204315185547,0.11355839669704437,0.08797622472047806
faceframe_second31_frame944_1,0,13.821357,-0.42617235,31,944,0.12181323021650314,0.21327953040599823,,,0.0987781286239624,0.1953793317079544,0.11814320832490921,
faceframe_second31_frame951_0,3,-4.153093,4.056139,31,951,0.074896901845932,0.1570391058921814,,,0.10623594373464584,0.3556203842163086,0.11318401247262955,
faceframe_second31_frame951_1,0,13.8375435,-0.4287287,31,951,0.13326066732406616,0.19864623248577118,0.10550559312105179,,,0.17182372510433197,0.12085948139429092,
faceframe_second31_frame951_2,1,12.559042,13.60059,31,951,0.13073299825191498,0.1909540891647339,0.10989938676357269,0.11306479573249817,,0.1700865477323532,,
faceframe_second31_frame959_0,0,13.623933,-0.6231841,31,959,0.1067749485373497,0.25197550654411316,0.09401176124811172,,,0.22044745087623596,0.10998094826936722,
faceframe_second31_frame959_1,2,-4.520731,7.693527,31,959,0.12035583704710007,0.17253544926643372,0.10374216735363007,,,0.22178876399993896,,0.10328150540590286
faceframe_second31_frame959_2,1,11.450659,14.409228,31,959,0.11674067378044128,0.17759159207344055,,0.1067185252904892,0.11201617866754532,0.20567403733730316,,
faceframe_second32_frame967_0,0,13.286929,-1.0730678,32,967,0.0972391664981842,0.2089546024799347,0.09798504412174225,,,0.280743271112442,0.09737151116132736,
faceframe_second32_frame967_1,1,11.394355,14.44705,32,967,0.11289816349744797,0.16432203352451324,,,0.10978627949953079,0.24500246345996857,0.09591911733150482,
faceframe_second32_frame974_0,0,13.104279,-1.3681327,32,974,0.09581264853477478,0.20944106578826904,,,0.08729584515094757,0.29427388310432434,0.09445200860500336,
faceframe_second32_frame974_1,1,11.428423,14.45155,32,974,0.10567720979452133,0.1631721407175064,,,0.11197929829359055,0.22438187897205353,,0.10106442868709564
faceframe_second32_frame981_0,0,13.018392,-1.8665853,32,981,0.08839692175388336,0.18561406433582306,,,0.08922386914491653,0.32154572010040283,0.0980474129319191,
faceframe_second32_frame981_1,1,11.269787,14.482453,32,981,,0.14849698543548584,0.10667119175195694,,0.10304766893386841,0.2303369641304016,,0.11070658266544342
faceframe_second32_frame989_0,0,13.224964,-1.4303045,32,989,0.08709730207920074,0.15940286219120026,,,0.08072949945926666,0.3953762352466583,0.08111537247896194,
faceframe_second32_frame989_1,1,11.102806,14.174174,32,989,0.09640654921531677,0.13281826674938202,0.09148851037025452,,0.10665637254714966,0.3259696662425995,,
faceframe_second33_frame1004_0,0,13.110045,-0.9222073,33,1004,0.08117745071649551,0.14466120302677155,,,0.08578915148973465,0.4058134853839874,0.08678663522005081,
faceframe_second33_frame1004_1,1,13.833462,12.744149,33,1004,0.13171178102493286,0.19115211069583893,,0.10894928127527237,0.11370474100112915,0.1718132346868515,,
faceframe_second33_frame1004_2,2,-4.7306457,7.799184,33,1004,0.16497942805290222,0.1787518858909607,0.12066914886236191,,,0.14058524370193481,0.10681581497192383,
faceframe_second33_frame1011_0,0,13.232018,-0.77949876,33,1011,0.07087098062038422,0.15738868713378906,,,0.08180177956819534,0.4336097836494446,0.08328744024038315,
faceframe_second33_frame1011_1,1,11.759629,13.105444,33,1011,0.11531173437833786,0.21633709967136383,,0.10386370867490768,0.11715877056121826,0.16204901039600372,,
faceframe_second33_frame1011_2,2,-5.0094614,7.6484756,33,1011,0.18696244060993195,0.24419356882572174,0.11306916922330856,0.10501621663570404,0.09792561084032059,,,
