,0,1,2,3
faceframe_second27_frame824_1,0.008884604148104236,0.009695759959903485,0.8222171667517265,0.03399889292677227
faceframe_second27_frame831_0,1.0,1.072657143204e-309,9.10591489092177e-310,9.25638328302346e-310
faceframe_second27_frame831_1,0.003597108236464716,0.9905028743120303,0.003044468206904442,0.002855549244600572
faceframe_second27_frame831_2,0.008339483714054947,0.009145583986279538,0.870132883139764,0.03198208362493968
faceframe_second27_frame839_0,0.9763024750019,0.00865268203520903,0.007454028520339584,0.007590814442551372
faceframe_second27_frame839_1,0.014986966015136641,0.9601618702782309,0.012828969257881222,0.01202219444875131
faceframe_second27_frame839_2,9.4750092402373e-310,1.050186225387746e-309,1.0,3.64861741879598e-309
faceframe_second28_frame854_0,0.9813765005245574,0.006803277665780858,0.005858073606892301,0.005962148202769496
faceframe_second28_frame854_1,9.5275125587262e-310,1.07419631223272e-309,1.0,3.797404156044273e-309
faceframe_second28_frame854_2,0.029510935234025207,0.864957836630733,0.029389971911382914,0.027318082988036386
faceframe_second28_frame861_0,1.0,1.08327736446755e-309,9.269154607277e-310,9.41741672868616e-310
faceframe_second28_frame861_1,0.003803482163555937,0.0042695314031457555,0.910575876959353,0.014843506295091598
faceframe_second28_frame861_2,0.028142750183636923,0.8267008449729801,0.027876405691710376,0.025908708545809504
faceframe_second28_frame869_0,0.9640376772673158,0.013171810048064845,0.011299206986105875,0.01149130569851362
faceframe_second28_frame869_1,9.55511310856274e-310,1.07422754771929e-309,1.0,3.718088733582846e-309
faceframe_second28_frame869_2,0.02497938165528982,0.9270038566215171,0.024861214759189367,0.023155546964003685
faceframe_second29_frame877_0,0.9371085465671121,0.023271655440772514,0.01969818608838867,0.019921611903726648
faceframe_second29_frame877_1,9.5355213932881e-310,1.070692696138984e-309,1.0,3.702020319460287e-309
faceframe_second29_frame877_2,0.023569253003686043,0.9298801130537181,0.0241358972092111,0.022414736733384684
faceframe_second29_frame884_0,0.8866388731065125,0.042435436527144516,0.035344967771711026,0.03558072259463204
faceframe_second29_frame884_1,0.026912418230603027,0.9199951635456426,0.027511537050953674,0.02558088117280074
faceframe_second29_frame884_2,9.5313455562226e-310,1.060447893344597e-309,1.0,3.65883397891581e-309
faceframe_second29_frame891_0,0.8817950022991737,0.044320128199160036,0.03683522858878247,0.037049640912883756
faceframe_second29_frame891_1,9.45551695981373e-310,1.032733605656934e-309,1.0,3.484645411178513e-309
faceframe_second29_frame891_2,0.01702372088965979,0.9504185607100273,0.016829007302554686,0.015728711097758325
faceframe_second29_frame899_0,0.8548570616104246,0.0547711580658225,0.045131413332328826,0.04524036699142398
faceframe_second29_frame899_1,9.43791187392197e-310,1.04041411403958e-309,1.0,3.537825373223057e-309
faceframe_second2_frame67_0,0.6733464925612547,0.024051859093782813,0.022371702672914547,0.0235473151245247
faceframe_second2_frame67_1,0.02575048652052206,0.027866660738359833,0.5627724587195402,0.08740361056024408
faceframe_second2_frame67_2,0.03478280502567196,0.4910914659906124,0.03317583505268645,0.030782684160594105
faceframe_second2_frame74_0,0.6762823743256755,0.025670216806470095,0.023935378461497455,0.025189454535683525
faceframe_second2_frame74_1,0.025696954882749395,0.02795833605806271,0.5568282957353655,0.0871946497566398
faceframe_second2_frame74_2,0.03499267451068812,0.48777111413736324,0.03334941472399764,0.03094235920354712
faceframe_second2_frame81_0,0.7141906061607847,0.027379327877359617,0.025490612591255485,0.026794569063862118
faceframe_second2_frame81_1,0.024877925858263008,0.026979250181413738,0.603802490920901,0.08560472700506451
faceframe_second2_frame81_2,0.03506748672214054,0.47987178102006883,0.03336064984163834,0.030953070382107872
faceframe_second2_frame89_0,0.7143133856654565,0.026816489726116177,0.02500295909274704,0.02628922245369327
faceframe_second2_frame89_1,0.025143338466578555,0.027369593337199426,0.5408191711175518,0.08542417979118305
faceframe_second2_frame89_2,0.03527404149818007,0.48156233516424607,0.033579128522232424,0.031154082005576417
faceframe_second30_frame907_0,0.8353386916033936,0.06228851086591222,0.05114950994320809,0.05122328758748621
faceframe_second30_frame907_1,9.4594507488559e-310,1.045018048840034e-309,1.0,3.48461795084932e-309
faceframe_second30_frame907_2,0.016071336936536704,0.9532940641961365,0.01582823394911723,0.014806364918209584
faceframe_second30_frame914_0,0.8420969716331076,0.0597444995214701,0.0490657954923903,0.049092733353031916
faceframe_second30_frame914_1,9.46731465791447e-310,1.0545786771101e-309,1.0,3.528785604029475e-309
faceframe_second30_frame914_2,0.032139483655616294,0.035324814040350254,0.5628153332557893,0.10204218540171885
faceframe_second30_frame921_0,0.8575044674999462,0.053719513645197454,0.044331870150129085,0.04444414870472717
faceframe_second30_frame921_1,0.0022216852513513657,0.002502908430877804,0.9809437231643667,0.008796301211503375
faceframe_second30_frame929_0,0.02243629526568789,0.022826872234430164,0.09607839688510124,0.48351710622411076
faceframe_second30_frame929_1,0.7308722389615109,0.10256386631832144,0.08338964461105934,0.08317425010910844
faceframe_second30_frame929_2,1.07752829771607e-309,1.0,9.05857963960027e-310,8.519565991847e-310
faceframe_second31_frame944_0,0.02280616634563722,0.023161266257916494,0.09736597277468453,0.4902339638078425
faceframe_second31_frame944_1,0.677078455164582,0.12507632239810793,0.09933647001206121,0.09850875242524881
faceframe_second31_frame951_0,0.021499357486172526,0.0218711989174758,0.09113252261449553,0.5033764990641566
faceframe_second31_frame951_1,0.6783534139777396,0.12460758171468238,0.09892706025729495,0.09811194405028309
faceframe_second31_frame951_2,0.02289701095127629,0.9382188039849932,0.020029252448335522,0.018854932615395035
faceframe_second31_frame959_0,0.7083178198605808,0.11221144845224754,0.089988167923429,0.08948256376374271
faceframe_second31_frame959_1,9.442512805317e-310,1.04251008441247e-309,1.0,3.51830286624046e-309
faceframe_second31_frame959_2,1.04804108437959e-309,1.0,9.7335388752756e-310,9.1613678708408e-310
faceframe_second32_frame967_0,0.7509194768926754,0.09503012461952144,0.07711225255608396,0.07693814593171924
faceframe_second32_frame967_1,0.0020467052600878968,0.994266488462594,0.0018992570406307474,0.0017875492366872451
faceframe_second32_frame974_0,0.7711766415088043,0.0870638788220228,0.07091354989104484,0.07084592977812823
faceframe_second32_frame974_1,1.04894482032464e-309,1.0,9.7476740332461e-310,9.1769159982406e-310
faceframe_second32_frame981_0,0.8095072572866199,0.07211479117803848,0.059133680143778754,0.059244271391563
faceframe_second32_frame981_1,1.048756017981915e-309,1.0,9.75549762004547e-310,9.1852419665148e-310
faceframe_second32_frame989_0,0.7593801891966183,0.09156580478280427,0.07449986735474264,0.07455413866583474
faceframe_second32_frame989_1,1.034974470701437e-309,1.0,9.80375950178193e-310,9.2434306201216e-310
faceframe_second33_frame1004_0,0.7459287248061999,0.09660457156882146,0.07880329794680221,0.07866340567817663
faceframe_second33_frame1004_1,1.079176372582175e-309,1.0,8.9453741719008e-310,8.4268566988488e-310
faceframe_second33_frame1004_2,9.4676686572372e-310,1.052927929434793e-309,1.0,3.524328218850165e-309
faceframe_second33_frame1011_0,0.7323050407789313,0.10200328551894762,0.0829697480648406,0.08272192563728048
faceframe_second33_frame1011_1,1.04277740642873e-309,1.0,9.5703225788831e-310,9.04921559315103e-310
faceframe_second33_frame1011_2,0.004056483243701745,0.0045503272692365895,0.8870509730678962,0.01595466736435989
faceframe_second33_frame1019_0,0.7087275158283365,0.11203816467432613,0.08986778017974624,0.08936653931759114
faceframe_second33_frame1019_1,0.0026321816757715493,0.0029431707893572564,0.9461769395183741,0.010291314807891737
faceframe_second33_frame997_0,0.7893408502097357,0.07995233208986668,0.06531687925562195,0.06538993844477563
faceframe_second33_frame997_1,0.012536523001152381,0.9644548626426586,0.011839143642946288,0.011169470713242735
faceframe_second34_frame1027_0,0.7101988309785383,0.11144146437699784,0.08944824010217883,0.088911464542285
faceframe_second34_frame1027_1,0.0063396200202807985,0.007067003072813833,0.884194496999616,0.024890453308465822
faceframe_second34_frame1034_0,0.7121203385505792,0.11063915436898406,0.08887848173017028,0.0883620253502665
faceframe_second34_frame1034_1,9.4538139525917e-310,1.04529084603751e-309,1.0,3.502776017495644e-309
faceframe_second34_frame1034_2,0.025095142637145934,0.9324077682091935,0.021876027174220866,0.020621061979439755
faceframe_second34_frame1041_0,0.7166943798697596,0.10872397245278728,0.0874828493964676,0.08709879828098555
faceframe_second34_frame1041_1,9.45992054266973e-310,1.045340388503896e-309,1.0,3.56297518389174e-309
faceframe_second34_frame1041_2,1.07554510818946e-309,1.0,9.2837766436863e-310,8.75540032372714e-310
faceframe_second34_frame1049_0,0.7151251982611038,0.10929949488561842,0.08794651643019356,0.08762879042308418
faceframe_second34_frame1049_1,0.019033317946472905,0.948167454838544,0.01687701728896987,0.015922209926013068
faceframe_second34_frame1049_2,9.46364489767904e-310,1.042432798594615e-309,1.0,3.488342719601823e-309
faceframe_second35_frame1064_0,0.7405417240907096,0.09893114810891726,0.08024315611758902,0.08028397168278414
faceframe_second35_frame1064_1,0.016114697969531785,0.9562613752857099,0.014211754327063968,0.013412172417694327
faceframe_second35_frame1071_0,0.742721356906985,0.09811283567637534,0.07957847680244386,0.0795873306141958
faceframe_second35_frame1071_1,1.075177023184854e-309,1.0,9.3060398431889e-310,8.780947752994e-310
faceframe_second35_frame1071_2,9.4502092437089e-310,1.047627333551356e-309,1.0,3.469597975751785e-309
faceframe_second35_frame1079_0,0.7411205597487032,0.09871785506503063,0.08006538054587553,0.08009620464039066
faceframe_second35_frame1079_1,9.4476685379026e-310,1.055647305585276e-309,1.0,3.7045110721012e-309
faceframe_second35_frame1079_2,0.00994193336554684,0.9731346950286085,0.00870566673728481,0.008217704868559977
faceframe_second36_frame1087_0,0.7428925533363517,0.09800918690629686,0.07954441950724565,0.07955384025010584
faceframe_second36_frame1087_1,0.011147224999563029,0.01132281043962632,0.045593781471368264,0.6681228160265001
faceframe_second36_frame1087_2,0.015101634846471645,0.9590413332150386,0.013300034450166191,0.012556997488323462
faceframe_second36_frame1094_0,0.7424246803932593,0.09822376122414543,0.0796708728199536,0.07968068556264175
faceframe_second36_frame1094_1,0.0047753093242765415,0.004792735748774383,0.018108454889450017,0.8905243118840619
faceframe_second36_frame1094_2,0.008013427665587115,0.9783853030086491,0.006997233264683598,0.006604036061080028
faceframe_second36_frame1101_0,0.7507289587015733,0.09497661965885602,0.07714878735933244,0.07714563428023827
faceframe_second36_frame1101_1,9.89500762670734e-310,9.88695320843975e-310,3.66114603697087e-309,1.0
faceframe_second36_frame1101_2,1.078034684465857e-309,1.0,9.30151859417254e-310,8.77318427479143e-310
faceframe_second36_frame1109_0,0.959772825412488,0.014904545198228158,0.01259241419192246,0.012730215197361307
faceframe_second37_frame1117_0,0.9548465782642558,0.01674293922940759,0.014131813631276434,0.014278668875060239
faceframe_second37_frame1117_1,0.018677119450066074,0.021009000966579178,0.7877523528900924,0.08248002476234485
faceframe_second37_frame1124_0,0.9526978807782923,0.017543224264028413,0.014802112812497522,0.014956782145181733
faceframe_second37_frame1124_1,0.01692505972350057,0.016856378439611488,0.06895613431270872,0.0551143992783641
faceframe_second37_frame1124_2,0.022536051008691115,0.8562804298034138,0.022047178385985404,0.02065849726161626
faceframe_second37_frame1131_0,0.9438048483244572,0.020873004068173794,0.017572092695289872,0.017750054912078973
faceframe_second37_frame1131_1,0.0168623930421377,0.0168817089276481,0.07109387724001151,0.05646400177928944
faceframe_second37_frame1131_2,0.022182593294092952,0.8447627330395026,0.02169830453402454,0.020330042299498762
faceframe_second37_frame1139_0,0.9314090135795269,0.025473143512805333,0.02146136434632251,0.021656478561345407
faceframe_second37_frame1139_1,0.016900651227860164,0.016836177054961005,0.06910983422584233,0.05528626790446872
faceframe_second37_frame1139_2,0.02226160132715515,0.8441708539233035,0.021785252636097593,0.02041100150758067
faceframe_second38_frame1147_0,0.9472064158894411,0.01950550086767576,0.016545413047993292,0.016742670194889887
faceframe_second38_frame1147_1,0.016876774764101345,0.016785604633314136,0.06811737643188413,0.05471607393899067
faceframe_second38_frame1147_2,0.019922977077700597,0.8846577368591297,0.019435908598895428,0.018222749015009285
faceframe_second38_frame1154_0,1.0,1.07336871349492e-309,9.17249372764994e-310,9.3018161001001e-310
faceframe_second38_frame1154_1,0.016933916681954507,0.0167786169725315,0.06690667462611116,0.053950197319049174
faceframe_second38_frame1154_2,0.024493426688972083,0.8422272049449121,0.02401673684757846,0.022486242212425168
faceframe_second38_frame1161_0,0.9547595539801261,0.016609902409465686,0.014198443009504342,0.01443210060090385
faceframe_second38_frame1161_1,0.016902146998787913,0.01683222318784229,0.06901615925100306,0.05524448195668815
faceframe_second38_frame1161_2,0.02270129227670373,0.8407856419944009,0.022218487175081788,0.020816367175314265
faceframe_second38_frame1169_0,0.9698664027916308,0.01098777081314465,0.009483568358610566,0.009662258036614073
faceframe_second38_frame1169_1,0.002488121223414328,0.9929051873531346,0.0023734439458118844,0.002233247477639055
faceframe_second38_frame1169_2,0.01905814213860313,0.01699621747352048,0.03328890152677724,0.03950988783154703
faceframe_second39_frame1184_0,0.9119645284406285,0.03276420736106167,0.027529519735506675,0.027741744462803166
faceframe_second39_frame1184_1,0.003555680239374936,0.989859034143707,0.003392449924620071,0.0031928356922978803
faceframe_second39_frame1184_2,0.018935379801117615,0.016862388202548904,0.03279624379877631,0.03892062070922349
faceframe_second39_frame1191_0,0.8633890613777416,0.05131487899229244,0.042561186749287286,0.04273487288067871
faceframe_second39_frame1191_1,0.008011672663788938,0.9770673481241583,0.007687064743865185,0.007233914468187526
faceframe_second39_frame1191_2,0.01891779774667008,0.016844004333085156,0.032706358763594165,0.0387848285911556
faceframe_second39_frame1199_0,0.7541427601732381,0.09362913735233515,0.07614833047745351,0.07607977199697313
faceframe_second39_frame1199_1,0.0077171114056564655,0.9779555643292823,0.007382588261972442,0.006944736003088913
faceframe_second39_frame1199_2,0.01890396685123504,0.016831961255268736,0.03277357912541885,0.0389304735742183
faceframe_second3_frame104_0,0.727950503647142,0.030396713108139375,0.02818020952671562,0.029598491706530106
faceframe_second3_frame104_1,0.025599770829433707,0.027806238198453195,0.5486655881501172,0.08683955926462611
faceframe_second3_frame104_2,0.03457878779783726,0.49221281986029247,0.03295193179505985,0.03057951524814525
faceframe_second3_frame111_0,0.7101174194312984,0.027931327766435782,0.025986936619861234,0.027314412096730006
faceframe_second3_frame111_1,0.025162731730222498,0.027422085267119877,0.5547781483102776,0.08556324849065249
faceframe_second3_frame111_2,1.08269076868963e-309,1.0,8.8397241782684e-310,8.34236382784204e-310
faceframe_second3_frame119_0,1.0,1.010989241567717e-309,9.36450949795715e-310,9.8301238537715e-310
faceframe_second3_frame119_1,0.030032266050335186,0.03183129655799833,0.2552468256622811,0.09527709430222112
faceframe_second3_frame119_2,1.079098895181604e-309,1.0,8.9023407335203e-310,8.3826526007666e-310
faceframe_second3_frame97_0,0.7249829057637536,0.028557526926791768,0.026540141133439457,0.027887423513951504
faceframe_second3_frame97_1,0.0261332043275357,0.02848839640897926,0.5470324626717225,0.08811014293561781
faceframe_second3_frame97_2,0.0336883871275173,0.5123835282100034,0.03223598997452837,0.029917768320810906
faceframe_second40_frame1207_0,0.7367283539844613,0.10032269109995777,0.08156072318328855,0.08138823173229218
faceframe_second40_frame1207_1,0.005865925232288009,0.9832273878326288,0.005619835816003304,0.00528685111907984
faceframe_second40_frame1207_2,0.018964673868750646,0.01689276027440546,0.032973670346004146,0.0391647015182964
faceframe_second40_frame1214_0,0.7313655674128573,0.10250836608836648,0.08315254388592912,0.08297352261284716
faceframe_second40_frame1214_1,0.003939235904762674,0.9887647839044515,0.003758009740746506,0.0035379704500393743
faceframe_second40_frame1214_2,0.019088176550956938,0.017015578081189364,0.03326336467514097,0.039421282470635914
faceframe_second40_frame1221_0,0.6923069338644446,0.11885982837977285,0.09475267712395319,0.0940805606318293
faceframe_second40_frame1221_1,0.005412426136732895,0.9845406838052173,0.005175486134950042,0.0048714039230998325
faceframe_second40_frame1221_2,0.019027661978909184,0.016963476593832492,0.03332561485161669,0.03964389245662748
faceframe_second40_frame1229_0,0.6926946248172356,0.11862130197729039,0.09466897242720052,0.09401510077827356
faceframe_second40_frame1229_1,1.02896256547938e-309,1.0,9.77235247535833e-310,9.20867969830813e-310
faceframe_second40_frame1229_2,0.01907566310765874,0.01702896899898276,0.033522668260232404,0.03985312621792293
faceframe_second41_frame1237_0,0.702033811699187,0.1147286812948593,0.09188103785704502,0.09135646914890858
faceframe_second41_frame1237_1,1.030408185723084e-309,1.0,9.7264829345899e-310,9.16519761414063e-310
faceframe_second41_frame1237_2,0.01884315662791962,0.016766097944725424,0.033169956991912594,0.03980039585943648
faceframe_second41_frame1244_0,0.7383261975705865,0.09910875972574,0.08124786889954176,0.08131717380413182
faceframe_second41_frame1244_1,1.028346725987814e-309,1.0,9.79109036196916e-310,9.2220026117262e-310
faceframe_second41_frame1244_2,0.018808816481287367,0.016728125298486444,0.033193593636967535,0.03991912355351357
faceframe_second41_frame1251_0,0.7518599828269564,0.09334098395328116,0.0772601410567912,0.07753889216297143
faceframe_second41_frame1251_1,0.018515136239528912,0.9358278446635495,0.017518426882191244,0.0165506828653781
faceframe_second41_frame1251_2,0.018767613466569997,0.016681861896286475,0.033051370155290354,0.03976390852923488
faceframe_second41_frame1259_0,0.7547063466135424,0.09185950156704283,0.07651236409203331,0.0769217877273815
faceframe_second41_frame1259_1,0.018794730484768332,0.016714494724922438,0.03316081743358863,0.03989408394201446
faceframe_second41_frame1259_2,0.02470790566162161,0.7928878250744034,0.02330992600187021,0.022060392281673398
faceframe_second42_frame1274_0,0.758611120466869,0.08978029193268883,0.07548379765100989,0.0761247899494322
faceframe_second42_frame1274_1,0.01876268713506264,0.016676735182987554,0.033059655230099315,0.03978208790814819
faceframe_second42_frame1274_2,0.0251161316936957,0.7963102476046975,0.023684414413912155,0.022417179863910505
faceframe_second42_frame1281_0,0.7536980161973106,0.09127108368820941,0.07710735678873146,0.07792354332574872
faceframe_second42_frame1281_1,0.018803493442235874,0.016719817306184742,0.033169361673776494,0.03989945293433872
faceframe_second42_frame1281_2,0.02539000468146421,0.763431482839775,0.023981963032776433,0.022697222401668975
faceframe_second42_frame1289_0,0.7538713425935236,0.09096009665706087,0.07712480729803411,0.07804375345138141
faceframe_second42_frame1289_1,0.018720478506741686,0.01663334169913844,0.03290451361685446,0.039602412005095594
faceframe_second42_frame1289_2,0.026306134176042082,0.7408662924996303,0.024845468088896955,0.023523890251211495
faceframe_second43_frame1297_0,0.7514581457911352,0.0914503553978504,0.07800448318303198,0.07908701562798229
faceframe_second43_frame1297_1,0.018603189682100098,0.01651648444399722,0.032567535675367645,0.039252722841908824
faceframe_second43_frame1297_2,0.02539481402727001,0.7611195080535297,0.02399038962170915,0.02270493815487064
faceframe_second43_frame1304_0,0.7496805171154016,0.09232488682420348,0.07848819738447632,0.07950639867591863
faceframe_second43_frame1304_1,0.01864761500462089,0.016554271752917314,0.03280578468234056,0.03960600995028703
faceframe_second43_frame1304_2,0.02585383415355002,0.7376521266312379,0.02445151301460244,0.023144147067879706
faceframe_second43_frame1311_0,0.7491437875921552,0.0925111483864795,0.07866259957670185,0.07968246444466347
faceframe_second43_frame1311_1,0.018640872886234408,0.016546779984588027,0.0328047700186626,0.039619611726317165
faceframe_second43_frame1311_2,0.0267202389961155,0.7338271928942661,0.025218719974448287,0.023879960359068347
faceframe_second43_frame1319_0,0.407192217153768,0.061080665407254965,0.05328457212798375,0.054503396764861815
faceframe_second43_frame1319_1,0.016575591317382805,0.016268635298155098,0.05708876969052974,0.04778005333811101
faceframe_second43_frame1319_2,1.04560077803763e-309,1.0,9.50583111978475e-310,8.99705782900084e-310
faceframe_second44_frame1327_0,0.3819407983690684,0.059637167569142883,0.05174660112188698,0.05299624551743141
faceframe_second44_frame1327_1,0.016680492423044473,0.016224978679864534,0.055610365817506266,0.046948839286532776
faceframe_second44_frame1327_2,1.04566244787725e-309,1.0,9.5071110528457e-310,8.9998169931886e-310
faceframe_second44_frame1334_0,0.37028358139014705,0.05811087491235191,0.050445007570305345,0.05168007719009973
faceframe_second44_frame1334_1,0.01659714508107038,0.01626213376858928,0.05682023558512338,0.04762985314900102
faceframe_second44_frame1334_2,1.046945710075137e-309,1.0,9.48825623554343e-310,8.9828753372752e-310
faceframe_second44_frame1341_0,0.39658697241851176,0.06052230523394332,0.05270432868656989,0.05393020886095948
faceframe_second44_frame1341_1,0.01654551954535843,0.016234505044415693,0.056710503764603334,0.047608295924820056
faceframe_second44_frame1341_2,1.04619713901893e-309,1.0,9.51818615362276e-310,9.00831481576956e-310
faceframe_second44_frame1349_0,0.37968370091809506,0.05954332880993815,0.05167437981568008,0.052899723042418495
faceframe_second44_frame1349_1,0.016574286568181513,0.01630083432011888,0.05773439539792184,0.04815627118711928
faceframe_second44_frame1349_2,1.04481802012894e-309,1.0,9.5196930925881e-310,9.0128934581087e-310
faceframe_second45_frame1357_0,0.37390306812284524,0.05871213878987196,0.05086489240420303,0.052079876109824945
faceframe_second45_frame1357_1,0.01655646527829249,0.01624993203327307,0.05683578737364321,0.04762948804188274
faceframe_second45_frame1357_2,1.045541221205315e-309,1.0,9.57087634301733e-310,9.0567770680611e-310
faceframe_second45_frame1364_0,0.4140104009762393,0.06203368950633654,0.05387859453783418,0.055069700987405615
faceframe_second45_frame1364_1,0.016595219353087373,0.016205183663537744,0.055860412470806114,0.04711992682470341
faceframe_second45_frame1364_2,0.005160722781760808,0.9856316914988447,0.004732324800899648,0.004475260918494932
faceframe_second45_frame1371_0,0.4144224382058169,0.06209111042243754,0.053898129575243425,0.05510228746406885
faceframe_second45_frame1371_1,0.01648813839463852,0.016145386099877233,0.05543328642674688,0.046945007582948194
faceframe_second45_frame1371_2,0.004499493483400158,0.9874669685250558,0.004129398944467371,0.003904139047076556
faceframe_second45_frame1379_0,0.4259971316474809,0.06173963610722654,0.05380453276232762,0.05505604770535078
faceframe_second45_frame1379_1,0.016565756278838207,0.016203455703761506,0.0559531037671488,0.04716520111949702
faceframe_second45_frame1379_2,0.0019134880619307406,0.9946643337150323,0.0017596344358749437,0.0016625437871619615
faceframe_second46_frame1387_0,0.4453218801615746,0.06353721475106952,0.05506147807249622,0.056256362784102364
faceframe_second46_frame1387_1,0.016644122813066077,0.016062052763325743,0.05329432386298241,0.04580658371045975
faceframe_second46_frame1387_2,1.04043100970641e-309,1.0,9.58515413633177e-310,9.05430508889274e-310
faceframe_second46_frame1394_0,0.41163490990296653,0.06309795249887756,0.05448363259887381,0.055620577619527926
faceframe_second46_frame1394_1,0.016667436343643687,0.016121686715154945,0.0541897425159508,0.046345193220149274
faceframe_second46_frame1394_2,0.00547605360885374,0.9848247738631768,0.004987684899427873,0.004711487628541497
faceframe_second46_frame1401_0,0.4118558584773462,0.0623771782906702,0.05405935909881858,0.05522759538842774
faceframe_second46_frame1401_1,0.016663145869647525,0.016013688191249282,0.052518293541854826,0.04544632608300021
faceframe_second46_frame1401_2,0.00489468168938829,0.9863414401182148,0.004505313786639933,0.0042585644057569335
faceframe_second46_frame1409_0,0.4014378919671298,0.06245774627068475,0.05397863814097676,0.05509413720359079
faceframe_second46_frame1409_1,0.01665930413125011,0.016005326225005168,0.052395081270605666,0.045306538105070376
faceframe_second46_frame1409_2,0.007314915129751519,0.9797147219633012,0.006670691376263719,0.006299671530683755
faceframe_second47_frame1417_0,0.41647085238806275,0.062154997055255165,0.053985606729376086,0.05518157000977197
faceframe_second47_frame1417_1,0.016646439986170644,0.0159075657886751,0.05083322558969374,0.04438637603911035
faceframe_second47_frame1417_2,0.0027740735710964953,0.9922837975169642,0.002541093820483923,0.002401035091455514
faceframe_second47_frame1424_0,0.38445898398322814,0.058858559951605535,0.051038188264610894,0.05222625757803924
faceframe_second47_frame1424_1,0.016652130426952193,0.015898063679391203,0.05069854075297988,0.044253632902284436
faceframe_second47_frame1424_2,1.04254319239736e-309,1.0,9.53627897539797e-310,9.01139569637657e-310
faceframe_second47_frame1431_0,0.40538267230916636,0.06086168618707331,0.05290177212178375,0.05413002410692054
faceframe_second47_frame1431_1,0.01653866193203452,0.015995278234563745,0.05290689934673038,0.04596924376490633
faceframe_second47_frame1431_2,0.004717426517038757,0.9868666678704047,0.004328090434966504,0.004087815177589951
faceframe_second47_frame1439_0,0.44162398653801876,0.06402414169880685,0.05523614313628955,0.0564087916033439
faceframe_second47_frame1439_1,0.01660855070829297,0.01591864060157053,0.05112179980608901,0.04460394842994541
faceframe_second47_frame1439_2,0.003247634087245823,0.9909538885815445,0.0029814967051129677,0.002816980626096648
faceframe_second48_frame1447_0,0.44733915104145194,0.06487167245587204,0.05591058728812064,0.05707143838558616
faceframe_second48_frame1447_1,0.016564402834224393,0.015972292712198157,0.05182673104792434,0.04525370787690843
faceframe_second48_frame1447_2,0.0035939810041854285,0.9899709550193083,0.00330940673986834,0.0031256572366378586
faceframe_second48_frame1454_0,0.4165649655765993,0.061621717751746685,0.05340205924049445,0.054604925177575356
faceframe_second48_frame1454_1,0.016613447530480805,0.01588004774229598,0.050539967107454294,0.044295230780749505
faceframe_second48_frame1454_2,0.005301064753404728,0.9852756148711758,0.0048460218300880875,0.004577298545331492
faceframe_second48_frame1461_0,0.43807634204035667,0.06445744724462481,0.05560266795959743,0.05673845707651933
faceframe_second48_frame1461_1,0.01662032945221003,0.015853236387910176,0.05012659700422937,0.04401899605715315
faceframe_second48_frame1461_2,0.004618851484144087,0.9871515791658051,0.004231884170392268,0.0039976851796585415
faceframe_second48_frame1469_0,0.38758242453225206,0.05865998149918325,0.05221333099218801,0.05344476532217984
faceframe_second48_frame1469_1,0.01663901933824803,0.01580993707220753,0.04945212675167696,0.04347095960117698
faceframe_second48_frame1469_2,0.008769327845624775,0.9756868082647976,0.007995695368332955,0.007548168521244544
faceframe_second49_frame1477_0,0.394993947827841,0.05915280654096552,0.052522450859029804,0.05376024524893937
faceframe_second49_frame1477_1,0.016639792826141562,0.015741078336294134,0.048493611521436976,0.04284868950809564
faceframe_second49_frame1477_2,0.007118052468143751,0.9810433657504795,0.006105160472837569,0.0057334213085390735
faceframe_second49_frame1484_0,0.3869580377969737,0.058361597241815194,0.05194788712737304,0.053191901162684053
faceframe_second49_frame1484_1,0.01663253802827629,0.015734984748825,0.04838308562426987,0.04277403586675858
faceframe_second49_frame1484_2,0.012828339668938663,0.9658109747196607,0.011024350709528957,0.010336334901871537
faceframe_second49_frame1491_0,0.39517221900318233,0.05905288393977722,0.05246347069137347,0.05370319272637318
faceframe_second49_frame1491_1,0.016653166349212628,0.015785908135746714,0.049027957229225635,0.043144856755307985
faceframe_second49_frame1491_2,0.012243204181163425,0.9673075894406585,0.010551035730846226,0.009898170647331731
faceframe_second49_frame1499_0,0.39186295723817655,0.05900132024062745,0.05242625457319464,0.053664670828684057
faceframe_second49_frame1499_1,0.021099037004476098,0.9417740082288503,0.019111729957133942,0.018015224809539467
faceframe_second6_frame194_0,0.0317607156538629,0.03385933218749769,0.306918351456877,0.10175781577685465
faceframe_second6_frame194_1,0.03946347699540275,0.5518186070308556,0.03373762868775676,0.031194957581977743
faceframe_second6_frame201_0,0.031885051828428504,0.0339819316832514,0.3098422361496963,0.10213739660667594
faceframe_second6_frame201_1,0.039468126569077104,0.5480423674292406,0.03377567095145781,0.03122848425366824
faceframe_second6_frame209_0,0.03156923445030214,0.03357028869443743,0.29364230686812637,0.10054961943702023
faceframe_second6_frame209_1,0.03962306796062549,0.5342117076721699,0.03395370204477689,0.03138404743931283
faceframe_second6_frame209_2,0.008173817700150842,0.9790670733168817,0.006554432365635316,0.006204676617332187
faceframe_second70_frame2107_0,0.011597480279761681,0.011470162554223184,0.04146238890342304,0.7687685204223267
faceframe_second70_frame2107_1,0.7777733045753046,0.08112803883722922,0.06998790452034181,0.07111075206712437
faceframe_second70_frame2114_0,0.010757780421614876,0.010646448560142475,0.038589635112780935,0.7307796291942742
