,0,1,2,3,4,5
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second50_frame1514.jpg,2.41878645214686e-309,2.848277032895554e-309,2.22576000525247e-309,1.985191673686105e-309,1.0,2.597352468777386e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second50_frame1521.jpg,0.006253497391641594,0.0074304822709898005,0.005778135033295183,0.005146175401137903,0.9657040274873676,0.006722991183990874
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second50_frame1529.jpg,2.391545675199987e-309,2.8555819145642e-309,2.22069734547236e-309,1.976075220757667e-309,1.0,2.565562151575736e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second51_frame1537.jpg,0.027433266458374152,0.03324012371024321,0.024040203784239256,0.0215499956712462,0.5093314727890417,0.02743875390771847
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second51_frame1544.jpg,0.026557775715904133,0.03208966569292246,0.023362875001328495,0.02093523856174808,0.5309086117047147,0.026644642404206723
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second51_frame1551.jpg,0.021065352681246225,0.025155624474896745,0.018692133419239844,0.01674475385604886,0.6249343196124924,0.021598519009058292
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second51_frame1559.jpg,0.02388477795871704,0.028814941032210637,0.021178749054927514,0.01895763136481721,0.5806256381766891,0.02424128088382526
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second52_frame1567.jpg,0.00497968292253025,0.006081503548018976,0.0047000548301349195,0.0041688115483952,0.9263089321988378,0.005359597412299392
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second52_frame1574.jpg,2.316901100616947e-309,2.81900247684832e-309,2.198797294454555e-309,1.948857145159706e-309,1.0,2.512906261935223e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second52_frame1581.jpg,2.312969795168786e-309,2.78537823263368e-309,2.19369264368406e-309,1.947505968346255e-309,1.0,2.530989136106297e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second52_frame1589.jpg,2.30964976361884e-309,2.815463917792304e-309,2.196731221304247e-309,1.9454886293564e-309,1.0,2.512947447997007e-309
