name,cluster,x,y,second,frame,disgust,anger,sadness,neutral,contempt,surprise,happy,fear
faceframe_second146_frame3668_0,-1,9.903702,14.8362875,146,3668,0.17540264129638672,0.18608656525611877,,0.16182614862918854,0.10336370766162872,,0.13834375143051147,
faceframe_second146_frame3668_1,-1,11.362896,12.887995,146,3668,0.10981990396976471,0.07667792588472366,,0.11023492366075516,0.36360105872154236,,0.15987156331539154,
faceframe_second146_frame3668_2,-1,19.623932,7.144594,146,3668,0.07369158416986465,0.07134450227022171,,0.06514053046703339,0.07677329331636429,,0.5371124744415283,
faceframe_second146_frame3668_3,-1,13.386573,2.455164,146,3668,0.14480294287204742,0.19089758396148682,0.13733991980552673,,0.13692951202392578,,0.15051189064979553,
faceframe_second146_frame3668_4,0,9.2222185,2.3567157,146,3668,0.15344096720218658,0.1190338060259819,,,0.1773664802312851,0.0863056406378746,0.23701485991477966,
faceframe_second146_frame3668_5,-1,14.460567,0.50866926,146,3668,0.14611712098121643,0.08826296776533127,,,0.08553315699100494,,0.37847843766212463,0.08291394263505936
faceframe_second146_frame3668_6,-1,12.483594,4.6540713,146,3668,0.1250070482492447,0.12787310779094696,,0.1111028790473938,,0.1065131276845932,0.2373047173023224,
faceframe_second146_frame3674_0,-1,10.494545,10.1178665,146,3674,0.16551221907138824,,,0.12374860048294067,0.12418282777070999,0.2570769190788269,0.11341096460819244,
faceframe_second147_frame3686_0,-1,10.519519,10.110031,147,3686,0.0973396822810173,,,0.08784349262714386,0.17283082008361816,0.10445240885019302,0.37655630707740784,
faceframe_second147_frame3693_0,-1,10.576153,10.195187,147,3693,0.09296662360429764,,,0.07897436618804932,0.08209456503391266,0.08331107348203659,0.5068281888961792,
faceframe_second147_frame3699_0,-1,10.521893,10.236516,147,3699,0.19146697223186493,,,0.13345561921596527,0.1012481153011322,0.19516760110855103,0.15575817227363586,
faceframe_second148_frame3705_0,-1,10.55192,10.209485,148,3705,0.19068919122219086,,,0.11593164503574371,0.1108059361577034,0.2214420586824417,0.14798185229301453,
faceframe_second148_frame3711_0,-1,10.532204,10.213363,148,3711,0.10654760152101517,,,0.09150194376707077,0.08621422201395035,0.12679050862789154,0.41027572751045227,
faceframe_second148_frame3718_0,0,10.046416,1.7944232,148,3718,0.08983484655618668,0.18777918815612793,0.09896038472652435,0.10633336007595062,0.363145649433136,,,
faceframe_second148_frame3724_0,0,9.965839,1.7946227,148,3724,0.11287810653448105,0.20953437685966492,0.12332361191511154,0.10910020023584366,0.2716950476169586,,,
faceframe_second149_frame3730_0,0,9.924605,1.8420693,149,3730,0.1191338375210762,0.16042174398899078,0.09749838709831238,0.11263495683670044,0.3242736756801605,,,
faceframe_second149_frame3736_0,0,10.004137,1.7617861,149,3736,0.12907226383686066,0.24169644713401794,0.15158861875534058,0.12830886244773865,0.16314637660980225,,,
faceframe_second149_frame3743_0,0,10.101651,1.8484061,149,3743,0.12710224092006683,0.17782337963581085,0.12674666941165924,0.12183721363544464,0.2472561150789261,,,
faceframe_second149_frame3749_0,0,9.93534,1.7438449,149,3749,0.12236625701189041,0.21550901234149933,0.14383630454540253,0.13269028067588806,0.1960248351097107,,,
faceframe_second150_frame3761_0,0,9.999929,1.7403264,150,3761,0.16865260899066925,0.168365940451622,0.16377981007099152,0.11427533626556396,,0.12403297424316406,,
faceframe_second150_frame3768_0,0,10.015299,1.7792735,150,3768,0.1678376942873001,0.1809513419866562,0.1734665483236313,0.11681312322616577,0.10947863012552261,,,
faceframe_second150_frame3774_0,2,1.7555504,10.491849,150,3774,0.0936162993311882,0.114777110517025,0.2695007920265198,0.1442696750164032,,,,0.13684234023094177
faceframe_second150_frame3774_1,1,11.511221,10.356008,150,3774,0.17965267598628998,0.1134776845574379,,0.11681383103132248,,0.10889153927564621,0.17135478556156158,
faceframe_second151_frame3780_0,1,11.560138,10.389018,151,3780,0.1560579389333725,0.15186254680156708,0.1088169738650322,0.11550170928239822,,,0.2074538916349411,
faceframe_second151_frame3780_1,2,2.981405,10.694612,151,3780,0.2020462155342102,,0.13177607953548431,0.14806437492370605,,0.10896547883749008,,0.12516655027866364
faceframe_second151_frame3786_0,1,11.679078,10.470633,151,3786,0.158054918050766,0.13068483769893646,,0.14058201014995575,0.11315493285655975,,0.14590412378311157,
faceframe_second151_frame3786_1,2,3.2577486,10.615358,151,3786,0.14235498011112213,,0.126157745718956,0.17875508964061737,,0.1408856064081192,,0.12317128479480743
faceframe_second151_frame3786_2,0,9.760914,4.450625,151,3786,0.21276557445526123,0.17025388777256012,0.13692352175712585,0.10661859065294266,,0.11110220849514008,,
faceframe_second151_frame3793_0,0,9.778002,4.2003255,151,3793,0.15504658222198486,0.15016287565231323,0.14450693130493164,0.1192077174782753,,0.11687890440225601,,
faceframe_second151_frame3793_1,1,11.551148,10.357892,151,3793,0.17415890097618103,0.1410650610923767,0.11869912594556808,0.13502801954746246,,,0.16034802794456482,
faceframe_second151_frame3793_2,2,3.1017532,10.486708,151,3793,0.15499728918075562,,0.12923122942447662,0.17334048449993134,,0.12875409424304962,,0.12442723661661148
faceframe_second151_frame3799_0,0,9.820856,4.1639314,151,3799,0.13879956305027008,0.16695371270179749,0.13186980783939362,0.13047704100608826,,,0.12252596765756607,
faceframe_second151_frame3799_1,1,11.538649,10.391528,151,3799,0.15576127171516418,0.13277140259742737,,0.13195154070854187,,0.10919150710105896,0.17250776290893555,
faceframe_second152_frame3811_0,0,9.6730385,4.1148877,152,3811,0.11555786430835724,0.2594050467014313,,0.11758692562580109,0.11731401830911636,,0.11517682671546936,
faceframe_second152_frame3818_0,0,9.840155,4.079522,152,3818,,0.2552510201931,0.1263873130083084,0.13848544657230377,0.1244937926530838,,0.11200588941574097,
faceframe_second152_frame3824_0,0,9.726786,4.0706577,152,3824,0.10908682644367218,0.27999231219291687,0.13207563757896423,0.12378563731908798,0.1122053936123848,,,
faceframe_second152_frame3824_1,-1,2.8252974,5.617616,152,3824,0.21576812863349915,0.17732617259025574,0.10931084305047989,0.10780148953199387,,,0.1301322728395462,
faceframe_second154_frame3874_0,-1,13.293326,2.2156093,154,3874,0.23686453700065613,0.13214339315891266,,,0.12400144338607788,0.11364978551864624,0.12618549168109894,
faceframe_second154_frame3874_1,-1,3.3052976,-0.22857098,154,3874,0.2235415130853653,0.33900022506713867,0.09590305387973785,0.09709977358579636,0.07451651990413666,,,
faceframe_second155_frame3880_0,-1,13.504506,2.1077251,155,3880,0.20804719626903534,0.16329272091388702,,,0.12183248996734619,0.10744912177324295,0.12123547494411469,
faceframe_second155_frame3880_1,-1,3.2982666,-0.2363024,155,3880,0.2215423434972763,0.3022412061691284,0.1057695597410202,0.09501788765192032,0.08658663928508759,,,
faceframe_second155_frame3886_0,-1,3.345647,-0.18844879,155,3886,0.19110149145126343,0.28558340668678284,0.11880865693092346,0.1043037623167038,0.09978000074625015,,,
faceframe_second155_frame3886_1,1,7.729094,10.87522,155,3886,0.1854022592306137,0.14977945387363434,,,0.12099125981330872,,0.1505020409822464,0.10029634833335876
faceframe_second155_frame3893_0,-1,3.3283072,-0.20657066,155,3893,0.18981309235095978,0.29137614369392395,0.11914405226707458,0.09916982799768448,0.09144002944231033,,,
faceframe_second155_frame3899_0,-1,3.3409178,-0.19370672,155,3899,0.19594107568264008,0.3004133105278015,0.11387025564908981,0.09936091303825378,0.09225022792816162,,,
faceframe_second156_frame3905_0,-1,3.295744,-0.23824051,156,3905,0.24047379195690155,0.2993607521057129,0.11372363567352295,0.0913776159286499,0.07613404095172882,,,
faceframe_second156_frame3911_0,-1,3.309945,-0.22391573,156,3911,0.2324102818965912,0.2838437557220459,0.11552703380584717,0.09511629492044449,0.08156099915504456,,,
faceframe_second156_frame3918_0,0,9.748023,4.0058675,156,3918,0.13734835386276245,0.2585129737854004,0.1663462519645691,0.11191009730100632,0.10555016249418259,,,
faceframe_second156_frame3924_0,0,9.712384,4.2740097,156,3924,0.15246127545833588,0.25117066502571106,0.16585291922092438,0.1152031272649765,0.09970398247241974,,,
faceframe_second157_frame3930_0,0,9.87681,4.351867,157,3930,0.19449345767498016,0.2548937499523163,0.14483503997325897,0.10863562673330307,,,,0.07592426985502243
faceframe_second157_frame3936_0,0,9.667858,4.432694,157,3936,0.17517125606536865,0.2658843398094177,0.1487559676170349,0.08806020021438599,0.10254432260990143,,,
faceframe_second157_frame3943_0,0,9.782439,4.389887,157,3943,0.20186656713485718,0.18067172169685364,0.12263787537813187,0.11739391088485718,0.11017090827226639,,,
faceframe_second157_frame3949_0,0,9.505137,4.420601,157,3949,0.15116754174232483,0.2638016641139984,0.15516123175621033,0.08691714704036713,0.1198214516043663,,,
faceframe_second158_frame3961_0,0,9.459268,4.40598,158,3961,0.14731931686401367,0.18088246881961823,0.13282687962055206,0.11673105508089066,0.13216428458690643,,,
faceframe_second158_frame3968_0,0,9.573984,4.2830906,158,3968,0.17597328126430511,0.15209592878818512,,0.13486480712890625,0.11780348420143127,0.11702599376440048,,
faceframe_second158_frame3974_0,0,9.689231,4.3528,158,3974,0.31579458713531494,0.1314709484577179,0.09249955415725708,,0.10350491106510162,0.10891132056713104,,
faceframe_second159_frame3980_0,0,9.375216,4.6338167,159,3980,0.2140934318304062,0.10485980659723282,0.11512988060712814,,0.12179627269506454,0.1839088499546051,,
faceframe_second159_frame3999_0,0,9.351141,4.3389416,159,3999,0.13402415812015533,0.28300759196281433,0.1422480046749115,0.08771062642335892,0.11993008106946945,,,
faceframe_second160_frame4005_0,0,9.375302,4.216803,160,4005,0.15320542454719543,0.29329371452331543,0.12191368639469147,,0.10429040342569351,,0.10583812743425369,
faceframe_second160_frame4011_0,0,9.346102,4.642511,160,4011,0.2464967519044876,0.10738448798656464,,,0.11665749549865723,0.12744010984897614,0.11572041362524033,
faceframe_second160_frame4011_1,1,8.076579,10.456326,160,4011,0.13931100070476532,0.12908576428890228,0.16345302760601044,,,,0.14057476818561554,0.11945287883281708
faceframe_second161_frame4036_0,0,9.288294,2.8951962,161,4036,0.3208184540271759,,,0.10242345929145813,0.14253480732440948,0.09607014060020447,0.09819819778203964,
faceframe_second161_frame4036_1,-1,2.7870247,5.577534,161,4036,,0.10542541742324829,0.2823636829853058,0.11316072940826416,0.16433635354042053,,,0.12337986379861832
faceframe_second161_frame4043_0,0,9.2677,2.789621,161,4043,0.30758920311927795,0.08107075095176697,,,0.2129640132188797,0.0763821005821228,0.09983831644058228,
faceframe_second161_frame4049_0,0,9.15574,2.9024227,161,4049,0.26968589425086975,0.0782601535320282,0.0735848918557167,,0.26400700211524963,,0.0990201085805893,
faceframe_second162_frame4055_0,0,9.248832,2.7703695,162,4055,0.23626607656478882,0.1206965297460556,,,0.20365241169929504,,0.08994253724813461,0.10002880543470383
faceframe_second162_frame4055_1,-1,2.6445065,5.4335318,162,4055,0.11589309573173523,0.2713867127895355,0.19828633964061737,0.09716129302978516,0.12674827873706818,,,
faceframe_second162_frame4061_0,0,9.320789,2.830399,162,4061,0.23265467584133148,0.12303262203931808,,,0.21631355583667755,,0.08938795328140259,0.09634720534086227
faceframe_second162_frame4061_1,-1,2.6779652,5.4673862,162,4061,0.11477309465408325,0.27079808712005615,0.19996857643127441,0.09711170941591263,0.12760241329669952,,,
faceframe_second162_frame4068_0,0,9.3435955,2.8598664,162,4068,0.23197154700756073,0.11980146914720535,,,0.2180856466293335,,0.09059315919876099,0.09667229652404785
faceframe_second162_frame4068_1,-1,2.6968777,5.486077,162,4068,0.09773574769496918,0.22627460956573486,0.21519626677036285,0.08783154934644699,0.214748814702034,,,
faceframe_second162_frame4074_0,0,9.2967825,2.7934613,162,4074,0.20116561651229858,0.11073103547096252,0.08374226838350296,0.08219856023788452,0.28761690855026245,,,
faceframe_second162_frame4074_1,-1,2.7374272,5.5257187,162,4074,0.11327890306711197,0.29494017362594604,0.18763555586338043,0.10595563054084778,0.12162352353334427,,,
faceframe_second163_frame4080_0,0,9.262739,2.7731001,163,4080,0.200849249958992,0.11052137613296509,0.0837048813700676,0.08223529160022736,0.2880104184150696,,,
faceframe_second163_frame4080_1,-1,2.6412463,5.4296136,163,4080,0.11319965124130249,0.29548171162605286,0.18817830085754395,0.10561905801296234,0.1219390332698822,,,
faceframe_second163_frame4086_0,-1,2.68588,5.474489,163,4086,0.11319965124130249,0.29548171162605286,0.18817830085754395,0.10561905801296234,0.1219390332698822,,,
faceframe_second163_frame4093_0,-1,2.7768824,5.566654,163,4093,0.10328926146030426,0.2768101394176483,0.19696788489818573,0.10786370187997818,0.1362745761871338,,,
