name,cluster,x,y,frame,second,positive,neutral,negative
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second25_frame636.jpg,6,-9.74618,2.7883587,636,25,0.29917168617248535,0.16813762485980988,0.532690703868866
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second25_frame643.jpg,6,-9.769198,2.7720175,643,25,0.279349148273468,0.14344051480293274,0.5772103071212769
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second25_frame649.jpg,6,-9.74204,2.7985764,649,25,0.23997822403907776,0.08935557305812836,0.6706661581993103
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second26_frame655.jpg,6,-9.70555,2.82435,655,26,0.23508892953395844,0.11613398790359497,0.6487770676612854
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second26_frame661.jpg,6,-9.691703,2.838331,661,26,0.21143651008605957,0.1272415816783905,0.6613219380378723
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second26_frame668.jpg,6,-9.699349,2.838178,668,26,0.17554812133312225,0.13664115965366364,0.6878107786178589
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second26_frame674.jpg,6,-9.77872,2.7631257,674,26,0.27322816848754883,0.22535057365894318,0.501421332359314
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second27_frame680.jpg,6,-9.752833,2.7855072,680,27,0.3196939527988434,0.1958443969488144,0.4844616651535034
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second27_frame686.jpg,6,-9.741725,2.7980711,686,27,0.3383861780166626,0.17603559792041779,0.4855782389640808
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second27_frame693.jpg,6,-9.737446,2.82153,693,27,0.32118290662765503,0.12930512428283691,0.5495119094848633
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second27_frame699.jpg,6,-9.73237,2.8122633,699,27,0.3501553535461426,0.15044288337230682,0.49940168857574463
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second28_frame705.jpg,-1,-11.34174,-1.8647585,705,28,0.24530740082263947,0.11249665170907974,0.642195999622345
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second28_frame711.jpg,-1,-11.376664,-1.8231965,711,28,0.23324985802173615,0.08216672390699387,0.6845833659172058
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second28_frame724.jpg,-1,-11.313817,-1.8936939,724,28,0.2467692494392395,0.09174393862485886,0.661486804485321
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second29_frame730.jpg,-1,-11.314176,-1.8923739,730,29,0.23294034600257874,0.10752859711647034,0.6595310568809509
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second29_frame736.jpg,-1,-11.321618,-1.8851293,736,29,0.35610461235046387,0.6155271530151367,0.02836816944181919
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second29_frame743.jpg,-1,-11.318036,-1.8863996,743,29,0.4070475995540619,0.5603244304656982,0.032627981156110764
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second29_frame749.jpg,-1,-11.273825,-1.9333181,749,29,0.42039647698402405,0.5394138097763062,0.040189698338508606
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second2_frame55.jpg,5,4.1348457,0.50863814,55,2,0.34919819235801697,0.43631839752197266,0.2144833356142044
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second2_frame61.jpg,5,6.8937516,3.824913,61,2,0.2910485565662384,0.4520496129989624,0.2569018602371216
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second2_frame68.jpg,5,6.7936997,3.7478108,68,2,0.06355486810207367,0.0161204244941473,0.9203247427940369
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second2_frame74.jpg,5,6.854557,3.748639,74,2,0.06281149387359619,0.013220459222793579,0.9239680767059326
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second30_frame755.jpg,-1,-11.287132,-1.9166708,755,30,0.42987263202667236,0.5288219451904297,0.041305508464574814
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second30_frame761.jpg,-1,-11.295179,-1.9201133,761,30,0.4625197649002075,0.49481722712516785,0.04266297072172165
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second30_frame768.jpg,-1,-11.277396,-1.9300331,768,30,0.3755170404911041,0.5695376396179199,0.05494535714387894
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second30_frame774.jpg,-1,-11.310044,-1.899355,774,30,0.28061285614967346,0.6500582098960876,0.06932895630598068
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second31_frame780.jpg,-1,-11.226533,-1.9816545,780,31,0.4553568959236145,0.48905524611473083,0.05558784306049347
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second31_frame786.jpg,-1,-11.220637,-1.9888825,786,31,0.5071939826011658,0.41798216104507446,0.07482381165027618
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second31_frame799.jpg,-1,-11.215849,-1.992135,799,31,0.38812458515167236,0.514141321182251,0.09773408621549606
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second32_frame805.jpg,6,-8.501644,3.1927946,805,32,0.4370785057544708,0.48961299657821655,0.07330846786499023
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second32_frame811.jpg,6,-8.487982,3.1803727,811,32,0.4047519862651825,0.4956912100315094,0.0995568186044693
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second32_frame818.jpg,6,-8.525722,3.2284822,818,32,0.39165282249450684,0.5519135594367981,0.05643359571695328
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second32_frame824.jpg,6,-8.479611,3.170634,824,32,0.09629189223051071,0.8940608501434326,0.00964723713696003
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second33_frame830.jpg,6,-8.494032,3.1841736,830,33,0.0721609964966774,0.919045090675354,0.008793951943516731
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second33_frame836.jpg,6,-8.570701,3.25388,836,33,0.0523032546043396,0.9402809143066406,0.007415915373712778
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second33_frame843.jpg,6,-8.500582,3.1878347,843,33,0.10339323431253433,0.8841807246208191,0.012426032684743404
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second33_frame849.jpg,6,-8.508324,3.196941,849,33,0.055378977209329605,0.9360660910606384,0.008554842323064804
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second34_frame855.jpg,6,-8.417588,3.114069,855,34,0.051414117217063904,0.9402911067008972,0.008294771425426006
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second34_frame861.jpg,6,-8.42926,3.1376457,861,34,0.06253557652235031,0.9251934885978699,0.012270914390683174
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second34_frame868.jpg,6,-8.379209,3.0936382,868,34,0.06863906979560852,0.9217464327812195,0.009614500217139721
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second34_frame874.jpg,6,-8.505182,3.1924639,874,34,0.06493383646011353,0.9270458221435547,0.008020380511879921
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second35_frame880.jpg,6,-8.366867,3.089022,880,35,0.07347831130027771,0.9168612360954285,0.009660490788519382
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second35_frame886.jpg,6,-8.292766,3.0110068,886,35,0.03922485187649727,0.9368529915809631,0.023922167718410492
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second35_frame899.jpg,6,-8.259903,2.9998152,899,35,0.035853225737810135,0.9394755363464355,0.024671167135238647
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second36_frame905.jpg,6,-8.2017145,2.9603782,905,36,0.033956486731767654,0.9438832998275757,0.02216014638543129
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second36_frame911.jpg,6,-8.366863,3.1248193,911,36,0.03694264590740204,0.9413670301437378,0.021690430119633675
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second36_frame918.jpg,6,-8.11177,2.8599505,918,36,0.04112055152654648,0.9324214458465576,0.026458077132701874
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second36_frame924.jpg,6,-8.108212,2.856248,924,36,0.03608053922653198,0.9300982356071472,0.0338212326169014
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second37_frame930.jpg,6,-8.146675,2.8928485,930,37,0.046115972101688385,0.9146210551261902,0.03926290571689606
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second37_frame936.jpg,6,-8.14089,2.894814,936,37,0.04313978925347328,0.9240739345550537,0.032786235213279724
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second37_frame943.jpg,6,-8.161978,2.8677995,943,37,0.17788287997245789,0.7906950116157532,0.031422097235918045
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second37_frame949.jpg,6,-8.139432,2.88252,949,37,0.2192831039428711,0.7610642910003662,0.019652575254440308
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second38_frame955.jpg,6,-8.076093,2.940321,955,38,0.2537917494773865,0.7320632338523865,0.014145015738904476
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second38_frame961.jpg,6,-8.033185,2.9252946,961,38,0.28273627161979675,0.6959853172302246,0.02127842977643013
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second38_frame968.jpg,6,-8.027929,2.9353278,968,38,0.24814996123313904,0.7383026480674744,0.013547449372708797
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second38_frame974.jpg,6,-8.104726,2.8861587,974,38,0.19445474445819855,0.7886773943901062,0.016867851838469505
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second39_frame980.jpg,6,-8.053891,2.939894,980,39,0.641658365726471,0.2830231785774231,0.07531850785017014
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second39_frame986.jpg,6,-7.9804406,2.9591541,986,39,0.6400564312934875,0.28161367774009705,0.07832982391119003
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second39_frame999.jpg,6,-8.073633,2.975912,999,39,0.6565319895744324,0.26404789090156555,0.07942003756761551
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second3_frame80.jpg,5,6.8831925,3.7886744,80,3,0.07223979383707047,0.016306767240166664,0.9114534258842468
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second3_frame86.jpg,5,6.8972955,3.7871609,86,3,0.1363520324230194,0.05766937509179115,0.8059786558151245
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second3_frame93.jpg,5,6.8794208,3.7701297,93,3,0.4883653223514557,0.22420147061347961,0.2874332070350647
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second3_frame99.jpg,5,6.899941,3.790597,99,3,0.47904643416404724,0.2635427713394165,0.25741079449653625
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second40_frame1005.jpg,7,-1.3962414,10.89628,1005,40,0.676474928855896,0.2433621734380722,0.08016283810138702
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second40_frame1011.jpg,7,-1.3439115,10.842799,1011,40,0.6694578528404236,0.2541057765483856,0.0764363706111908
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second40_frame1018.jpg,7,-1.3695472,10.872898,1018,40,0.34283697605133057,0.4937605857849121,0.16340239346027374
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second40_frame1024.jpg,7,-1.3865008,10.892098,1024,40,0.190373033285141,0.6073119640350342,0.2023150473833084
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second41_frame1030.jpg,7,-1.3083377,10.846912,1030,41,0.32917001843452454,0.520258903503418,0.15057112276554108
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second41_frame1036.jpg,7,-1.3905597,10.934714,1036,41,0.1330706775188446,0.6630401015281677,0.20388928055763245
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second41_frame1043.jpg,7,-1.4443896,10.962531,1043,41,0.07510469853878021,0.7911773920059204,0.1337178647518158
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second41_frame1049.jpg,7,-1.4056282,10.935249,1049,41,0.2420291006565094,0.6533589363098145,0.10461192578077316
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second42_frame1055.jpg,7,-0.64077556,10.5871,1055,42,0.3470728099346161,0.5344285368919373,0.11849868297576904
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second42_frame1061.jpg,7,-0.579369,10.603696,1061,42,0.29450616240501404,0.5029048323631287,0.2025889903306961
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second42_frame1074.jpg,7,-0.62216026,10.614972,1074,42,0.0721512958407402,0.8713759183883667,0.0564727745950222
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second43_frame1080.jpg,7,-0.60788095,10.604243,1080,43,0.1292933225631714,0.776797890663147,0.09390881657600403
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second43_frame1086.jpg,7,-0.60672915,10.601512,1086,43,0.1494148075580597,0.7457244396209717,0.10486070066690445
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second43_frame1093.jpg,7,-0.57169044,10.6079445,1093,43,0.14710727334022522,0.7739705443382263,0.07892218232154846
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second43_frame1099.jpg,7,-0.58298445,10.60963,1099,43,0.366077184677124,0.43795153498649597,0.19597128033638
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second44_frame1105.jpg,7,-1.0293764,10.610209,1105,44,0.3583441972732544,0.46022310853004456,0.18143276870250702
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second44_frame1111.jpg,7,-0.8560427,10.363157,1111,44,0.5196917057037354,0.22078746557235718,0.2595207989215851
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second44_frame1118.jpg,7,-0.956927,10.447008,1118,44,0.22154484689235687,0.5094566941261292,0.268998384475708
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second44_frame1124.jpg,7,-0.9826328,10.56045,1124,44,0.17299412190914154,0.29378554224967957,0.5332202911376953
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second45_frame1130.jpg,7,-1.3048209,10.817354,1130,45,0.17564404010772705,0.17546290159225464,0.6488930583000183
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second45_frame1136.jpg,7,-1.2844013,10.781271,1136,45,0.30258071422576904,0.25898876786231995,0.4384305775165558
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second45_frame1143.jpg,7,-1.3405097,10.843435,1143,45,0.0717705637216568,0.09190544486045837,0.8363239765167236
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second45_frame1149.jpg,7,-1.4166319,10.904778,1149,45,0.1600952446460724,0.32358884811401367,0.5163159370422363
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second46_frame1155.jpg,7,-0.865221,10.386057,1155,46,0.14346390962600708,0.2594819664955139,0.597054123878479
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second46_frame1161.jpg,7,-0.91964555,10.42906,1161,46,0.14070546627044678,0.31273430585861206,0.5465601682662964
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second46_frame1168.jpg,7,-0.9062626,10.421568,1168,46,0.11371394991874695,0.2922389507293701,0.5940471291542053
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second46_frame1174.jpg,7,-1.0263098,10.5401945,1174,46,0.09602383524179459,0.24696700274944305,0.6570091247558594
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second47_frame1180.jpg,7,-0.962308,10.478856,1180,47,0.08406789600849152,0.2922411561012268,0.6236909627914429
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second47_frame1186.jpg,7,-1.0235397,10.5294895,1186,47,0.08397309482097626,0.27955737709999084,0.6364696025848389
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second47_frame1193.jpg,7,-1.0203649,10.567747,1193,47,0.10083729028701782,0.30047550797462463,0.5986871719360352
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second47_frame1199.jpg,7,-1.1801026,10.680705,1199,47,0.09601818770170212,0.2954022288322449,0.6085795760154724
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second48_frame1205.jpg,7,-0.9632753,10.529568,1205,48,0.10567234456539154,0.21673709154129028,0.6775906085968018
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second48_frame1211.jpg,7,-0.8355836,10.299614,1211,48,0.0924612432718277,0.2306205928325653,0.6769181489944458
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second48_frame1218.jpg,7,-0.92650944,10.435363,1218,48,0.08382066339254379,0.21633462607860565,0.6998447775840759
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second48_frame1224.jpg,7,-0.9776095,10.502023,1224,48,0.09740202128887177,0.2048511654138565,0.6977468132972717
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second49_frame1230.jpg,7,-1.0604151,10.5701885,1230,49,0.1055070012807846,0.19801664352416992,0.696476399898529
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second49_frame1236.jpg,7,-1.1022213,10.603167,1236,49,0.1242280825972557,0.20116113126277924,0.6746107339859009
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second49_frame1243.jpg,7,-1.1751742,10.684158,1243,49,0.11129553616046906,0.19035747647285461,0.6983469724655151
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second49_frame1249.jpg,7,-1.151542,10.663675,1249,49,0.11941086500883102,0.19618436694145203,0.684404730796814
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second6_frame161.jpg,5,6.8325086,4.134907,161,6,0.5024354457855225,0.24084089696407318,0.25672370195388794
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second6_frame168.jpg,5,6.8858852,4.1103187,168,6,0.48785918951034546,0.2708894610404968,0.2412513792514801
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second6_frame174.jpg,5,6.8432474,4.162659,174,6,0.5162435173988342,0.2657277286052704,0.2180287092924118
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second70_frame1755.jpg,7,-3.5041401,10.0389,1755,70,0.18478623032569885,0.6802811622619629,0.13493256270885468
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second70_frame1761.jpg,7,-3.5228858,10.014175,1761,70,0.18500672280788422,0.6868382096290588,0.12815506756305695
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second70_frame1768.jpg,7,-3.5079052,10.020307,1768,70,0.16985298693180084,0.6161534786224365,0.21399351954460144
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second70_frame1774.jpg,7,-3.508142,10.01976,1774,70,0.09607935696840286,0.7675650119781494,0.13635563850402832
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second71_frame1780.jpg,7,-3.5457993,9.986359,1780,71,0.10084720700979233,0.7628178596496582,0.13633492588996887
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second71_frame1786.jpg,7,-3.5696886,9.95657,1786,71,0.05172395333647728,0.9119804501533508,0.03629550710320473
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second71_frame1793.jpg,7,-3.5152879,10.015425,1793,71,0.07542061805725098,0.8833795189857483,0.04119990020990372
