,0,1,2
faceframe_second111_frame2793_0,0.015561758749741762,0.021842194891434533,0.8854526399895559
faceframe_second111_frame2793_1,2.312906373879614e-309,1.0,2.550971662983916e-309
faceframe_second112_frame2811_0,1.94058326169815e-309,2.658577326252025e-309,1.0
faceframe_second112_frame2818_0,1.902692296742307e-309,2.591280870562073e-309,1.0
faceframe_second112_frame2824_0,1.0,2.38578209855403e-309,1.9046378538565e-309
faceframe_second113_frame2830_0,1.0,2.407634857316155e-309,1.912029470466453e-309
faceframe_second119_frame2993_0,1.0,2.37109715080949e-309,1.898365743438627e-309
faceframe_second11_frame280_0,2.270612153195443e-309,1.0,2.395799092225137e-309
faceframe_second11_frame286_0,0.08217186138533861,0.11088575278279296,0.06473195003888213
faceframe_second11_frame286_1,0.15952286545415675,0.2850192013578318,0.10297933455769659
faceframe_second11_frame293_0,0.08115661448617144,0.1099819058950327,0.06432566961058628
faceframe_second11_frame293_1,0.17706601227738555,0.3030951406683973,0.11189368793034317
faceframe_second121_frame3036_0,2.67687845564405e-309,1.0,2.509623816180574e-309
faceframe_second121_frame3043_0,0.03342075537650753,0.0470194794090579,0.7360728081096116
faceframe_second121_frame3049_0,0.053591950337359535,0.07051599349861132,0.6065424435480525
faceframe_second122_frame3055_0,0.03090420678192216,0.04145175941331951,0.7767961538915549
faceframe_second122_frame3061_0,0.02771330984830012,0.037281700005918884,0.7874868966408312
faceframe_second122_frame3068_0,1.834231997123753e-309,2.46521190091276e-309,1.0
faceframe_second122_frame3074_0,1.84229103388376e-309,2.459511177304964e-309,1.0
faceframe_second123_frame3080_0,1.857826860423007e-309,2.49422479066145e-309,1.0
faceframe_second123_frame3086_0,0.018441259530125563,0.024546143325707558,0.8566559298908165
faceframe_second123_frame3093_0,0.009615909115554044,0.012799481720604846,0.9580341241861887
faceframe_second123_frame3099_0,1.865504512928903e-309,2.51026707307498e-309,1.0
faceframe_second124_frame3105_0,1.89078805241246e-309,2.526089681661655e-309,1.0
faceframe_second124_frame3111_0,0.02355521695992946,0.9340692368130469,0.02182844442444306
faceframe_second125_frame3149_0,0.10300094390399998,0.14928961946021296,0.34420992122831223
faceframe_second126_frame3155_0,0.09884473038308955,0.14361772849892943,0.3801471156552565
faceframe_second127_frame3199_0,0.11061243995634917,0.15893295304849864,0.2934258589170777
faceframe_second128_frame3205_0,0.8866931839723208,0.06661780098722987,0.046689015040449464
faceframe_second128_frame3205_1,0.10794940574050237,0.15659196570084374,0.3294941102690808
faceframe_second128_frame3211_0,0.10018631251474847,0.14644448482688907,0.3721612180843748
faceframe_second128_frame3211_1,0.8463406454198575,0.09129973013840376,0.06235962444173872
faceframe_second128_frame3218_0,0.10157558364811858,0.14845649518045131,0.3809510103995871
faceframe_second129_frame3230_0,0.10991649766428234,0.16528125672499558,0.3225731970295296
faceframe_second12_frame311_0,0.09550820132947058,0.40219866087480205,0.10282715777143803
faceframe_second12_frame311_1,0.09805039618980427,0.32567827105818287,0.11005191243505145
faceframe_second130_frame3255_0,0.9668845856973218,0.018256235136463114,0.014859179166214943
faceframe_second130_frame3261_0,0.9665392289660448,0.018472424167201983,0.014988346866753093
faceframe_second130_frame3268_0,0.9767996856405319,0.012803197268891146,0.010397117090576941
faceframe_second130_frame3274_0,0.97763188169817,0.01232573181914774,0.010042386482682259
faceframe_second60_frame1505_0,0.04033292445373811,0.057873517859482665,0.889740067072872
faceframe_second64_frame1605_0,0.31866999332335083,0.096907344651891,0.10094144152743696
faceframe_second77_frame1930_0,0.05216445781263588,0.07599645148063854,0.7970483122152493
faceframe_second136_frame3405_0,0.8961288968347758,0.04010858607576955,0.03440512192144418
faceframe_second136_frame3411_0,0.9172174261993511,0.0372015400005165,0.031783318896925844
faceframe_second136_frame3418_0,0.9520259269057179,0.02582745893102098,0.02214661416326125
faceframe_second136_frame3424_0,0.9141718005423024,0.03579608255836963,0.03064552625498723
faceframe_second137_frame3430_0,0.8696422713235692,0.04336751753874567,0.037227758923405206
faceframe_second137_frame3443_0,0.8039836793398861,0.04765359595643368,0.040388545348296556
faceframe_second143_frame3586_0,2.25824597863497e-309,1.0,2.595003083763223e-309
faceframe_second143_frame3586_1,0.287629341440836,0.17121986811662487,0.1452032842228265
faceframe_second143_frame3586_2,0.042957522902959476,0.7622291576304346,0.050058823007268355
faceframe_second143_frame3586_3,0.049278929509674545,0.07174781783149893,0.806292722625526
faceframe_second143_frame3586_4,2.705165945660816e-309,1.0,2.78908287237618e-309
faceframe_second143_frame3586_5,0.17414424875657192,0.19665267639170045,0.10103447340052985
faceframe_second143_frame3586_6,0.050691732483813236,0.6698543997460661,0.04346186192247117
faceframe_second143_frame3593_0,0.09988398159430022,0.176820050157613,0.22704893665229559
faceframe_second143_frame3593_1,0.037854236222330834,0.8742099434729023,0.0431863250644685
faceframe_second143_frame3593_2,0.27817407194910837,0.17608513863336803,0.1525468184078727
faceframe_second143_frame3593_3,0.19810961611191033,0.08264790171969422,0.07747874177313716
faceframe_second143_frame3593_4,0.17793547433071003,0.2006431673513411,0.10219146441783601
faceframe_second143_frame3593_5,0.3151899894781374,0.11828744694176506,0.08600794284263985
faceframe_second143_frame3599_0,0.20915193731595305,0.08469163430597922,0.07934826667041481
faceframe_second143_frame3599_1,0.2751717814060597,0.1788797797503606,0.15630916357666402
faceframe_second143_frame3599_2,1.0,2.165491811637775e-309,1.788099212620816e-309
faceframe_second143_frame3599_3,0.05009120984383969,0.6560438944354019,0.05951562644324118
faceframe_second143_frame3599_4,0.18046847708006586,0.20405525549267128,0.10321989113005148
faceframe_second143_frame3599_5,2.433126797751087e-309,1.0,2.705273606192445e-309
faceframe_second144_frame3605_0,1.0,2.292074609169924e-309,1.858692703399413e-309
faceframe_second144_frame3605_1,0.2773406303211213,0.17783842086248947,0.15443650234094483
faceframe_second144_frame3605_2,0.20589205510922362,0.08419047448405069,0.07885536681560312
faceframe_second144_frame3605_3,2.33072862805097e-309,1.0,2.66633856402895e-309
faceframe_second144_frame3605_4,0.04241349732472567,0.770799946333092,0.04939379118593031
faceframe_second144_frame3605_5,0.18138326923193726,0.2038208251795274,0.103384941159709
faceframe_second144_frame3611_0,0.20646684805296942,0.08438070151627415,0.07899108925547953
faceframe_second144_frame3611_1,0.17864641970363013,0.2019669162567027,0.1026501203473473
faceframe_second144_frame3611_2,0.28182596289595957,0.17487047478509815,0.15087771653250093
faceframe_second144_frame3611_3,2.291033995907417e-309,1.0,2.643390279249693e-309
faceframe_second144_frame3611_4,0.05906240741196964,0.5887514871244574,0.04898743114024751
faceframe_second144_frame3618_0,0.28095652613421895,0.1807792489433851,0.15233354926755618
faceframe_second144_frame3618_1,0.20691716063634633,0.08456879588380412,0.07910464441314335
faceframe_second144_frame3618_2,0.17644769731878981,0.19896137931842614,0.1018497272768163
faceframe_second144_frame3618_3,2.302624169205237e-309,1.0,2.63957022335244e-309
faceframe_second144_frame3624_0,0.9842753034221274,0.008275345099320005,0.00744935147855259
faceframe_second144_frame3624_1,0.1636109426880668,0.0762226978964404,0.07107389741888842
faceframe_second144_frame3624_2,0.17526349978073769,0.2608314068936939,0.12510321585713288
faceframe_second144_frame3624_3,0.11984238750975543,0.05743685984562862,0.051816807878189555
faceframe_second144_frame3624_4,0.2513013032370008,0.10872593845184149,0.07775216825041309
faceframe_second144_frame3624_5,0.09510663117772941,0.28331694581285705,0.11998993767215244
faceframe_second144_frame3624_6,0.13606846720831436,0.07179065408854472,0.061878846023668464
faceframe_second145_frame3630_0,0.16366020852014856,0.07606917796572214,0.07121527900727985
faceframe_second145_frame3630_1,0.9840340428431564,0.008411009279528793,0.007554947877314794
faceframe_second145_frame3630_2,0.1007686456238173,0.32427597615444215,0.12495458503900435
faceframe_second145_frame3630_3,0.17591662420207957,0.26217670085946315,0.1255662454362866
faceframe_second145_frame3630_4,0.13658250469584443,0.07205804573577938,0.06199421971599048
faceframe_second145_frame3630_5,0.2546522007036579,0.10921221256371338,0.07819083384584695
faceframe_second145_frame3630_6,0.11645325690703698,0.056710093360983385,0.051054147428452434
faceframe_second145_frame3636_0,0.1644863387895096,0.07641064837969656,0.07121893264340962
faceframe_second145_frame3636_1,0.09776498641665425,0.3021625416993008,0.12227465957443882
faceframe_second145_frame3636_2,0.9147564926891982,0.022621687355422304,0.020194626998926456
faceframe_second145_frame3636_3,0.17468180155166346,0.25982099963564365,0.12473468946678119
faceframe_second145_frame3636_4,0.13622454340249318,0.07202925115673502,0.0619208535362525
faceframe_second145_frame3636_5,0.12012660412881465,0.05747803191023924,0.051837249069326845
faceframe_second145_frame3636_6,0.2541594179280023,0.10906530548969672,0.07804356556719705
faceframe_second145_frame3636_7,0.0999610454065761,0.2610060839546763,0.08965213652045154
faceframe_second145_frame3643_0,0.17137411297316316,0.07798336406444697,0.07241156850199373
faceframe_second145_frame3643_1,0.09840997177551633,0.3061516449622432,0.12264666866368118
faceframe_second145_frame3643_2,0.9305356624655742,0.019207485343194632,0.017156294059360616
faceframe_second145_frame3643_3,0.1362339029603863,0.07208603289413702,0.061887774867151975
faceframe_second145_frame3643_4,0.17512018786051797,0.2600954314236056,0.12491390785196446
faceframe_second145_frame3643_5,0.25336863338804777,0.10908834300996482,0.07793548037249051
faceframe_second145_frame3643_6,0.12038840647003747,0.05755295807154759,0.051923303346788234
faceframe_second145_frame3643_7,0.10075470680076844,0.27087352826837774,0.09077543849451793
faceframe_second145_frame3649_0,0.16535048945588837,0.07669671025069967,0.07129646890888114
faceframe_second145_frame3649_1,0.09465232475907609,0.2805447126406785,0.11945062458174714
faceframe_second145_frame3649_2,0.9725457015457492,0.013254957631846635,0.011885494613425314
faceframe_second145_frame3649_3,0.1689007569798932,0.2564615241643085,0.1222522666576098
faceframe_second145_frame3649_4,0.13631038027845446,0.07204664020709846,0.06192206806653554
faceframe_second145_frame3649_5,0.12042606684994707,0.05759497651029536,0.05190466373698157
faceframe_second145_frame3649_6,0.2496544321214909,0.1086504924949853,0.07770068541608188
faceframe_second145_frame3649_7,0.10010911690586687,0.265103042526574,0.09016696364454119
faceframe_second146_frame3655_0,0.17562254753379913,0.26089046023435075,0.12520917183139835
faceframe_second146_frame3655_1,0.0974027165617888,0.29912340975430163,0.12168216913518534
faceframe_second146_frame3655_2,0.16491618747034628,0.0764441016776993,0.07112846561604923
faceframe_second146_frame3655_3,0.8709649449366051,0.021637343586334457,0.0195574509377102
faceframe_second146_frame3655_4,0.13616828391576574,0.07197101385394532,0.061899380297083216
faceframe_second146_frame3655_5,0.24671912239398486,0.10807448675418656,0.07717121526305246
faceframe_second146_frame3655_6,0.11829613577921574,0.05707258154097803,0.051461739216746516
faceframe_second146_frame3655_7,0.10027250225721385,0.25856279381180886,0.08927792399812813
