,0,1,2,3,4,5,6,7
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second18_frame455.jpg,0.016283523908827723,0.016564013523333476,0.015825845520637545,0.014897675768565781,0.01805800484314624,0.06500491759120765,0.020175497679467917,0.022603557769431744
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second18_frame461.jpg,0.016060929650401932,0.016426380261843822,0.01566585828012406,0.014719506025711796,0.01782719217964613,0.0636526686434284,0.020043214214029294,0.02241464524694705
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second18_frame468.jpg,0.01601373667880455,0.01636696205463435,0.015619962922673291,0.014697956531452323,0.017804119962761208,0.06364660982968617,0.019937167225418155,0.022316848051967132
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second18_frame474.jpg,0.01617036195340333,0.01649244765420204,0.01574436679104824,0.014810132556881997,0.01794540645105744,0.0643699793516456,0.020101416698940187,0.022503697467792235
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second19_frame480.jpg,0.01604668342589159,0.016430452326987727,0.015660598214532907,0.014702303130006531,0.017803766721733203,0.06346414456367162,0.020066495189176383,0.02242722496820682
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second19_frame486.jpg,0.01641480916157615,0.016691271043326166,0.015938952312739132,0.0149821006253392,0.018161383785203863,0.06542261293664793,0.02036790519751649,0.022802440100377123
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second19_frame493.jpg,0.016137654397047632,0.016496873812132024,0.015730139003677448,0.014768632216037915,0.01788728564408532,0.06389935727870084,0.020148341781567908,0.022523828250144238
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second19_frame499.jpg,0.016027981564002553,0.0164205965710844,0.015647523306552925,0.014686017416063651,0.017782643732180144,0.06332432922738765,0.020060386759680544,0.02241516076313619
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second1_frame30.jpg,2.11608414924421e-309,2.43094940946008e-309,2.235215369545543e-309,1.893381244148937e-309,2.165078642659533e-309,1.0,2.97010967172319e-309,3.1907959318461e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second1_frame36.jpg,0.0027944828753181084,0.0031966803368044493,0.002938255365834081,0.002496010876667229,0.0028584886873819354,0.954835576823955,0.003910196740636866,0.004212953379348114
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second1_frame43.jpg,2.098537885975014e-309,2.43345129955488e-309,2.22952796000653e-309,1.887579459637605e-309,2.162102435138155e-309,1.0,2.972779443182064e-309,3.193547779873537e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second1_frame49.jpg,2.09800734056664e-309,2.43246484642254e-309,2.23118317226142e-309,1.88556730436707e-309,2.1595993306814e-309,1.0,2.967643951906066e-309,3.183867650670567e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second20_frame505.jpg,0.021154798584190528,0.020375068578642692,0.018825222561050098,0.016621178025596612,0.021126251348483182,0.09352784950544699,0.026563273990863008,0.029978699580352295
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second20_frame511.jpg,0.02094121505527204,0.02019071269089931,0.018675841737629352,0.016522844047057592,0.021005007870939486,0.09450519898996847,0.026214778622640395,0.02963945969005669
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second102_frame2574.jpg,0.0360545589636565,0.08984908529145928,0.4088607759702807,0.029862205774981818,0.029133544172840156,0.04503669275086277,0.04563457066459909,0.0354576973819265
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second106_frame2674.jpg,0.03467812175482607,0.08472683172323646,0.4270584054544857,0.02869006845113257,0.028073758876623948,0.043235051386245685,0.04323437187126581,0.033851485384729554
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second10_frame274.jpg,0.01482547376329764,0.016907002613881,0.01600593535661667,0.013271759452256688,0.014665834710171998,0.5733964102105858,0.020242902790196627,0.021174608959267975
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second113_frame2849.jpg,1.89837756789239e-309,3.958573949968745e-309,1.0,1.621829547600375e-309,1.536899439860857e-309,2.23583546187368e-309,2.164168558446857e-309,1.758194537726283e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second117_frame2949.jpg,1.917534855937835e-309,4.042803482491954e-309,1.0,1.634621998820608e-309,1.56440629121475e-309,2.234467989091096e-309,2.167702491347095e-309,1.769848319724074e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second120_frame3024.jpg,0.0058132188234214476,0.005984270460831465,0.005214646904091526,0.008690100782732853,0.9532624948760494,0.007459074373269103,0.0058064282279976735,0.007769765551606458
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second124_frame3124.jpg,1.626245628238854e-309,1.686470052405626e-309,1.471521909800573e-309,2.37574783933641e-309,1.0,2.116950356460077e-309,1.632821542669214e-309,2.17455858762139e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second128_frame3224.jpg,1.62309413172728e-309,1.69317549742567e-309,1.472085145850687e-309,2.40968717782822e-309,1.0,2.16211005999779e-309,1.65263679277395e-309,2.221159594325425e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second131_frame3299.jpg,0.01817134924375742,0.01735460424720612,0.015472019009483133,0.022438369063614946,0.8677558441525023,0.020818629169527657,0.016604931782639828,0.02138425333126881
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second135_frame3399.jpg,1.730462000946337e-309,1.67999180603687e-309,1.488938483213655e-309,2.205173685718126e-309,1.0,2.00253624573066e-309,1.606457248822673e-309,2.078119685122565e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second13_frame330.jpg,0.01934925100702415,0.021849282356458225,0.018400810992414356,0.0166949294312093,0.02107135508799974,0.08621545686062551,0.029186129389278434,0.03540512704961567
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second143_frame3580.jpg,0.005062188810068572,0.004979107355590057,0.004391500566352496,0.006414862307141709,0.9625564872281879,0.005799576102713494,0.004719461567801407,0.006076816062144295
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second147_frame3680.jpg,0.014869072697658026,0.015299477950214696,0.013270737553653347,0.021304475647831517,0.8809624289491643,0.019297289507106213,0.014926369023870659,0.02007014867050118
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second150_frame3755.jpg,0.013785675529890176,0.013495827594461463,0.012012232257397356,0.01717639557787574,0.8991768903559819,0.015644166954519912,0.012625509729851816,0.016083302000021678
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second154_frame3855.jpg,1.763151346878954e-309,1.7322046537023e-309,1.55095398038442e-309,2.1753405434997e-309,1.0,1.962555761843613e-309,1.597871388204637e-309,2.0078037690228e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second158_frame3955.jpg,1.767125596597537e-309,1.7431680094086e-309,1.559601551916376e-309,2.18890030338262e-309,1.0,1.96258147910696e-309,1.60238505632549e-309,2.010871027396217e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second161_frame4030.jpg,0.0021486899574142105,0.0025444470403442193,0.0021923142892394426,0.9815988501150276,0.0033246777854080045,0.002537740081871759,0.0024654834384519307,0.0030452317392879523
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second165_frame4130.jpg,1.574113226391113e-309,1.874173658414106e-309,1.61601086433768e-309,1.0,2.37933343888894e-309,1.83153983575569e-309,1.805447934864137e-309,2.204774109599766e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second17_frame436.jpg,0.016415030151555363,0.0166914922555811,0.015939389432189453,0.014978257691148505,0.018154807689540416,0.06537297949054119,0.020371573025372205,0.022801282137397294
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second20_frame518.jpg,0.020984105138152204,0.02009857647593577,0.018584646321331534,0.016356027032028146,0.020744977623836865,0.08962126571299103,0.026342267455908393,0.029600498597672817
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second24_frame618.jpg,0.021666720845929258,0.03600878746008302,0.02390803375664769,0.02075606428108037,0.018506747245903173,0.03594770832203511,0.29568285357838825,0.06312679768145331
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second28_frame718.jpg,0.01058434795156422,0.012431869802135863,0.00996643326668242,0.008873680309572363,0.009454904105306174,0.02258575374627141,0.027099355208883902,0.024371962046642822
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second31_frame793.jpg,0.01057867163799254,0.01234074872968138,0.009917890948028108,0.00882145844853435,0.00941299666709745,0.022415575630548433,0.026798187877711602,0.024102499647281728
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second35_frame893.jpg,2.081855910720453e-309,3.29871904562516e-309,2.211002778473925e-309,1.81399703020395e-309,1.645900982796363e-309,2.980371759683456e-309,1.0,5.22040789345091e-309
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second20_frame524.jpg,0.021044118653778233,0.020172629164379667,0.018658428775730772,0.016420456193063426,0.020797510761458506,0.0913481652418453,0.026415643751220293,0.02968867247524196
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second21_frame530.jpg,0.02149495265139524,0.0206797548740989,0.01909046776940995,0.016837722792740494,0.021403156589638973,0.09425026470964513,0.027019843281085712,0.03048283971593767
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second21_frame536.jpg,0.02153699253393475,0.02064012079365143,0.019058295533968365,0.016780665178068963,0.02131997277471255,0.09233001711665391,0.027051729524728785,0.030459007015236208
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/2023_FIDE_World_Championship_Match_FINAL_RECAP/frames/second21_frame543.jpg,0.02161786807904605,0.02074231852581016,0.019160641254940387,0.01688253310905953,0.021429066361950484,0.09475517414717871,0.027125667932154235,0.030575734880553707
