name,cluster,x,y,second,frame,neutral,anger,sadness,disgust,contempt,happy,fear,surprise
faceframe_second75_frame2264_2,14,-7.5163655,2.1885316,75,2264,0.10569319128990173,0.1658959835767746,0.12033157795667648,0.2272321581840515,,,,0.11898648738861084
faceframe_second75_frame2271_0,7,-4.8859015,16.569601,75,2271,0.24538376927375793,0.18074186146259308,,0.17104828357696533,,0.09527361392974854,,0.08019884675741196
faceframe_second75_frame2271_1,3,-1.8682023,7.014568,75,2271,0.12140286713838577,0.2317638248205185,0.11930546164512634,0.19923396408557892,,,,0.10826046019792557
faceframe_second75_frame2271_2,14,-7.515623,2.1896837,75,2271,0.10682448744773865,0.16375653445720673,0.11948151141405106,0.2224612981081009,,,,0.12033483386039734
faceframe_second75_frame2271_3,9,8.2094,-7.0812597,75,2271,0.14437128603458405,0.18522559106349945,0.13802853226661682,0.14336779713630676,,0.1029527559876442,,
faceframe_second75_frame2279_0,7,-4.938894,16.66271,75,2279,0.15057659149169922,0.14822520315647125,,0.3325866162776947,,0.08663278073072433,0.07134061306715012,
faceframe_second75_frame2279_1,3,-1.875768,7.0228405,75,2279,0.10500892996788025,0.16095814108848572,0.11825058609247208,0.19345612823963165,,,,0.2106582075357437
faceframe_second75_frame2279_2,14,-7.49668,2.2164397,75,2279,0.11105535924434662,0.16295351088047028,0.12009352445602417,0.22242558002471924,,,,0.11969566345214844
faceframe_second75_frame2279_3,9,8.224266,-7.080715,75,2279,0.13321945071220398,0.1907474249601364,0.14072319865226746,0.14523398876190186,,0.10550083220005035,,
faceframe_second76_frame2287_0,7,-4.9211135,16.605812,76,2287,0.258994996547699,0.16110342741012573,,0.1902911514043808,,0.0931510254740715,,0.07978679239749908
faceframe_second76_frame2287_1,3,-1.931318,7.004157,76,2287,0.12890562415122986,0.2202984243631363,0.10133644938468933,0.20375952124595642,,,,0.10045335441827774
faceframe_second76_frame2287_2,14,-7.512576,2.1980987,76,2287,0.11010084301233292,0.16426698863506317,0.12016791850328445,0.20874200761318207,,,,0.12561209499835968
faceframe_second76_frame2287_3,9,8.220758,-7.0856724,76,2287,0.13246990740299225,0.18846780061721802,0.13868337869644165,0.14371435344219208,,0.10863632708787918,,
faceframe_second76_frame2294_0,7,-4.9116898,16.597044,76,2294,0.28593018651008606,0.15932409465312958,,0.1638045459985733,,0.08787638694047928,,0.07891219854354858
faceframe_second76_frame2294_1,3,-1.847996,7.028251,76,2294,0.12839022278785706,0.22707238793373108,0.1088419184088707,0.17298734188079834,,,,0.13399913907051086
faceframe_second76_frame2294_2,14,-7.52436,2.1886084,76,2294,0.12620426714420319,0.17436636984348297,0.1263793557882309,0.17423051595687866,,,,0.12578895688056946
faceframe_second76_frame2294_3,9,8.219724,-7.0794635,76,2294,0.1375328153371811,0.1875663548707962,0.13976193964481354,0.14130127429962158,,0.10892241448163986,,
faceframe_second76_frame2301_0,7,-4.9006763,16.604616,76,2301,0.2767484188079834,0.16784250736236572,,0.165329709649086,0.07632166147232056,0.09010038524866104,,
faceframe_second76_frame2301_1,3,-1.9022542,7.03869,76,2301,0.13542039692401886,0.2036784589290619,,0.16246631741523743,,0.1123475655913353,,0.11062732338905334
faceframe_second76_frame2301_2,14,-7.5349183,2.2221556,76,2301,0.12733082473278046,0.17701727151870728,0.12728624045848846,0.15990722179412842,,,,0.1219746544957161
faceframe_second76_frame2309_0,7,-4.8761144,16.618029,76,2309,0.14782121777534485,0.12606975436210632,,0.3359476327896118,,0.09812146425247192,0.07725245505571365,
faceframe_second76_frame2309_1,3,-1.9719664,6.9737973,76,2309,0.13239715993404388,0.19208692014217377,0.10221981257200241,0.15938732028007507,,0.12776729464530945,,
faceframe_second76_frame2309_2,14,-7.503456,2.2018545,76,2309,0.12369544804096222,0.1739494502544403,0.1278388649225235,0.15648002922534943,,,,0.12705762684345245
faceframe_second76_frame2309_3,9,8.218332,-7.0553226,76,2309,0.14387169480323792,0.1833261251449585,0.12084201723337173,0.14357754588127136,,0.11543365567922592,,
faceframe_second77_frame2324_0,7,-4.908069,16.646187,77,2324,0.2358403503894806,0.14327245950698853,,0.2006445825099945,,0.10055869817733765,,0.08908239006996155
faceframe_second77_frame2324_1,3,-2.064241,7.0062804,77,2324,0.12707942724227905,0.225035160779953,0.10612131655216217,0.18675097823143005,,,,0.0994286760687828
faceframe_second77_frame2324_2,14,-7.5510974,2.166895,77,2324,0.10886504501104355,0.1578703224658966,0.12203145027160645,0.22714588046073914,,,,0.1258806735277176
faceframe_second77_frame2324_3,9,8.226854,-7.064232,77,2324,0.13508403301239014,0.19366227090358734,0.12417352199554443,0.14626602828502655,,0.11281945556402206,,
faceframe_second77_frame2331_0,7,-4.9223547,16.614197,77,2331,0.2545366585254669,0.1411905139684677,,0.18313279747962952,,0.10277099162340164,0.08899793773889542,
faceframe_second77_frame2331_1,3,-2.1537426,7.03412,77,2331,0.13699418306350708,0.20129990577697754,0.09421141445636749,0.21084071695804596,,0.10789120942354202,,
faceframe_second77_frame2331_2,14,-7.516594,2.195249,77,2331,,0.15522727370262146,,0.1882001906633377,0.11881526559591293,0.13134156167507172,,0.12482184916734695
faceframe_second77_frame2331_3,9,8.212584,-7.061848,77,2331,0.13441532850265503,0.18223731219768524,0.1269335150718689,0.14741620421409607,,0.1139332503080368,,
faceframe_second77_frame2339_0,7,-4.9014797,16.589184,77,2339,0.2563740909099579,0.14271430671215057,,0.18606235086917877,,0.09671442210674286,0.09407876431941986,
faceframe_second77_frame2339_1,3,-2.0934958,6.9835377,77,2339,0.1494121551513672,0.23364078998565674,0.09083662182092667,0.19227279722690582,,0.1092526763677597,,
faceframe_second77_frame2339_2,14,-6.18583,1.027395,77,2339,0.1205543652176857,0.1749100387096405,0.1088528037071228,0.19336988031864166,,0.12853218615055084,,
faceframe_second77_frame2339_3,9,8.215058,-7.0598454,77,2339,0.13537757098674774,0.18504425883293152,0.13035628199577332,0.14801058173179626,,0.10941287875175476,,
faceframe_second78_frame2347_0,7,-4.886475,16.564285,78,2347,0.25294145941734314,0.13155293464660645,,0.18348920345306396,,,0.09855278581380844,0.10512854158878326
faceframe_second78_frame2347_1,3,-2.1214757,6.9685407,78,2347,0.13221877813339233,0.2192292958498001,,0.1925581842660904,0.09707660973072052,0.1181773766875267,,
faceframe_second78_frame2347_2,14,-6.331249,1.5469338,78,2347,0.14397872984409332,0.17055213451385498,,0.1984826624393463,0.09503040462732315,0.1317742019891739,,
faceframe_second78_frame2347_3,9,8.225518,-7.078892,78,2347,0.13382981717586517,0.19419074058532715,0.13354742527008057,0.15025191009044647,,0.10441362112760544,,
faceframe_second78_frame2354_0,7,-5.135198,16.746006,78,2354,0.14892928302288055,0.1189579889178276,,0.30693337321281433,,,0.10019660741090775,0.11099189519882202
faceframe_second78_frame2354_1,3,-2.1399968,6.971968,78,2354,0.13232076168060303,0.2194831669330597,,0.19810806214809418,0.09463852643966675,0.11753282696008682,,
faceframe_second78_frame2354_2,14,-6.344472,1.6021209,78,2354,0.1396099478006363,0.17723551392555237,0.11023452877998352,0.17661143839359283,,0.12913942337036133,,
faceframe_second78_frame2354_3,5,8.56606,12.557233,78,2354,0.1263209730386734,0.17552633583545685,0.11652778089046478,0.1922963410615921,,0.10369445383548737,,
faceframe_second78_frame2354_4,9,8.21857,-7.0606008,78,2354,0.1323477029800415,0.19321753084659576,0.12904837727546692,0.1508336216211319,,0.1085939034819603,,
faceframe_second78_frame2361_0,3,-2.1379201,6.9906745,78,2361,0.1297464519739151,0.22228184342384338,0.09240540117025375,0.20634879171848297,,0.11515554785728455,,
faceframe_second78_frame2361_1,7,-5.2428427,16.547861,78,2361,0.11764608323574066,,,0.2500380277633667,,0.1332608312368393,0.1082853153347969,0.17166532576084137
faceframe_second78_frame2361_2,13,-4.8089485,0.7455593,78,2361,0.1520390510559082,0.16913944482803345,,0.18596409261226654,,0.12437961250543594,,0.100267194211483
faceframe_second78_frame2361_3,5,8.263172,10.144013,78,2361,0.1377519965171814,0.1904325634241104,0.11535476893186569,0.17412397265434265,,0.10585193336009979,,
faceframe_second78_frame2361_4,9,8.222471,-7.082607,78,2361,0.1354682296514511,0.18959365785121918,0.1298474222421646,0.14500564336776733,,0.10917513817548752,,
faceframe_second78_frame2369_0,7,-5.354631,16.447016,78,2369,0.13012705743312836,,,0.21773110330104828,,0.09973922371864319,0.10875925421714783,0.181914284825325
faceframe_second78_frame2369_1,14,-6.1580434,1.061289,78,2369,0.16873997449874878,0.16282497346401215,0.111295185983181,0.17076152563095093,,0.11789663881063461,,
faceframe_second78_frame2369_2,3,-2.1344256,7.0246906,78,2369,0.12972460687160492,0.22168780863285065,0.09432688355445862,0.2065810263156891,,0.11124150454998016,,
faceframe_second78_frame2369_3,5,8.423835,12.486554,78,2369,0.13398736715316772,0.1789320707321167,0.10926612466573715,0.20921342074871063,,0.10058777779340744,,
faceframe_second78_frame2369_4,9,8.189463,-7.0896416,78,2369,0.14237548410892487,0.18999804556369781,0.125008225440979,0.15397833287715912,,0.10519897937774658,,
faceframe_second79_frame2377_0,14,-6.155998,0.9674389,79,2377,0.17282862961292267,0.14807547628879547,,0.2003108114004135,,0.1401526927947998,,0.09078056365251541
faceframe_second79_frame2377_1,3,-2.1464088,6.9821496,79,2377,0.13727331161499023,0.20238375663757324,,0.20617350935935974,0.09272698312997818,0.11618746072053909,,
faceframe_second79_frame2377_2,7,-5.3347483,16.496845,79,2377,0.11016950011253357,,,0.19103826582431793,,0.12717577815055847,0.13250574469566345,0.2369212955236435
faceframe_second79_frame2377_3,9,6.38641,-2.5147443,79,2377,0.16375602781772614,0.3134705126285553,0.11363431066274643,0.1366489976644516,0.07948524504899979,,,
faceframe_second79_frame2377_4,5,8.412887,12.483753,79,2377,0.12652474641799927,0.14375890791416168,0.12196851521730423,0.21265964210033417,,,,0.10766714811325073
faceframe_second79_frame2384_0,3,-2.3642848,7.187673,79,2384,0.1547069549560547,0.2746685743331909,0.09549231827259064,0.21152587234973907,,0.09081218391656876,,
faceframe_second79_frame2384_1,14,-6.084461,1.3448147,79,2384,0.13912856578826904,0.18365447223186493,0.08815088868141174,0.2434217631816864,,0.12272947281599045,,
faceframe_second79_frame2384_2,7,-5.2217574,16.529121,79,2384,0.10215640068054199,,,0.16208294034004211,,0.1524222195148468,0.167085200548172,0.1933928281068802
faceframe_second79_frame2384_3,9,6.224267,-1.8311075,79,2384,0.14754047989845276,0.2390415370464325,0.11006105691194534,0.18070551753044128,,0.0984279215335846,,
faceframe_second79_frame2391_0,3,-2.3883245,7.2140727,79,2391,0.13627450168132782,0.30127087235450745,0.09714505821466446,0.22160488367080688,,0.08014567196369171,,
faceframe_second79_frame2391_1,9,6.295801,-1.8483844,79,2391,0.1281617134809494,0.2759345471858978,0.12850353121757507,0.17801356315612793,0.08547275513410568,,,
faceframe_second79_frame2391_2,14,-6.0499434,1.4443285,79,2391,0.1263733059167862,0.1939069926738739,0.10339096933603287,0.20808397233486176,,0.12439770996570587,,
faceframe_second79_frame2391_3,7,-5.16967,16.525934,79,2391,0.1063181608915329,,,0.20912404358386993,,0.15038977563381195,0.13343864679336548,0.16203948855400085
faceframe_second79_frame2399_0,3,-2.382074,7.2165227,79,2399,0.15185311436653137,0.30415359139442444,0.09029550850391388,0.2014133632183075,,0.08950359374284744,,
faceframe_second79_frame2399_1,9,6.375906,-1.8734928,79,2399,0.12822429835796356,0.25868675112724304,0.13860012590885162,0.18684647977352142,0.08695656061172485,,,
faceframe_second79_frame2399_2,7,-5.1761703,16.528603,79,2399,0.11585745960474014,,,0.1987585723400116,,0.1451832503080368,0.1336633414030075,0.17319974303245544
faceframe_second79_frame2399_3,14,-6.0790663,1.4540751,79,2399,0.14219479262828827,0.171846404671669,0.09599274396896362,0.2313576489686966,,0.12465399503707886,,
faceframe_second7_frame217_0,2,21.307373,4.7996764,7,217,0.18549995124340057,0.2574905455112457,0.19594837725162506,0.09397187829017639,0.09395138174295425,,,
faceframe_second7_frame217_1,7,-5.091253,15.673872,7,217,0.08714613318443298,0.08663050830364227,,0.24964427947998047,,0.2757017910480499,,0.09770568460226059
faceframe_second7_frame217_2,0,22.59026,-0.32005566,7,217,0.2860141694545746,0.21338984370231628,0.1726289540529251,0.07704998552799225,0.0767112523317337,,,
faceframe_second7_frame217_3,9,8.503103,0.25422138,7,217,0.14713992178440094,0.15617908537387848,0.11176860332489014,0.18064053356647491,,0.11973975598812103,,
faceframe_second7_frame224_0,7,-5.0962687,15.705646,7,224,0.07488767057657242,,,0.17527207732200623,,0.39301419258117676,0.07773090153932571,0.0918274074792862
faceframe_second7_frame224_1,2,21.30775,4.7993608,7,224,0.18518051505088806,0.25820866227149963,0.19537001848220825,0.09397333860397339,0.09391869604587555,,,
faceframe_second7_frame224_2,0,22.580187,-0.3039522,7,224,0.2860141694545746,0.21338984370231628,0.1726289540529251,0.07704998552799225,0.0767112523317337,,,
faceframe_second7_frame224_3,9,8.502382,0.2500217,7,224,0.14666275680065155,0.16410031914710999,0.11001721769571304,0.18020741641521454,,0.11872019618749619,,
faceframe_second7_frame231_0,7,-5.113422,15.713494,7,231,,0.0812859982252121,,0.2104646861553192,0.07744293659925461,0.35786062479019165,0.07755181193351746,
faceframe_second7_frame231_1,2,21.3209,4.7848477,7,231,0.18518051505088806,0.25820866227149963,0.19537001848220825,0.09397333860397339,0.09391869604587555,,,
faceframe_second7_frame231_2,0,22.591024,-0.31869644,7,231,0.2860141694545746,0.21338984370231628,0.1726289540529251,0.07704998552799225,0.0767112523317337,,,
faceframe_second7_frame239_0,2,21.308002,4.798921,7,239,0.18518051505088806,0.25820866227149963,0.19537001848220825,0.09397333860397339,0.09391869604587555,,,
faceframe_second7_frame239_1,7,-5.0578337,15.660823,7,239,,0.09450382739305496,,0.3531927168369293,,0.16795098781585693,0.11092064529657364,0.0778023973107338
faceframe_second7_frame239_2,0,22.569174,-0.34053788,7,239,0.2860141694545746,0.21338984370231628,0.1726289540529251,0.07704998552799225,0.0767112523317337,,,
faceframe_second80_frame2414_0,14,-6.328982,1.6427952,80,2414,0.14521470665931702,0.1759205013513565,0.10001430660486221,0.21504513919353485,,0.12686879932880402,,
faceframe_second80_frame2414_1,3,-2.4135747,7.215787,80,2414,0.15698690712451935,0.29881128668785095,0.09406832605600357,0.19086895883083344,,0.09040573984384537,,
faceframe_second80_frame2414_2,9,6.3660455,-1.8023183,80,2414,0.13214676082134247,0.24690848588943481,0.13156604766845703,0.1767100840806961,,0.08409789204597473,,
faceframe_second80_frame2414_3,7,-5.1662865,16.613163,80,2414,0.12794750928878784,,0.10141739249229431,0.14411969482898712,,,0.09677749872207642,0.29649513959884644
faceframe_second80_frame2421_0,9,6.3238444,-1.7322773,80,2421,0.12452620267868042,0.24347472190856934,0.12854038178920746,0.17697730660438538,,0.09018734842538834,,
faceframe_second80_frame2421_1,3,-2.395277,7.1980643,80,2421,0.1602984070777893,0.30409085750579834,0.09497399628162384,0.17947429418563843,,0.09120520204305649,,
faceframe_second80_frame2421_2,14,-6.2750807,1.5835226,80,2421,0.15578429400920868,0.16414712369441986,0.11365699768066406,0.18119727075099945,,0.12717273831367493,,
faceframe_second80_frame2421_3,7,-5.155378,16.653608,80,2421,0.11511220037937164,,,0.28325319290161133,,0.1269834339618683,0.11111943423748016,0.11807697266340256
faceframe_second80_frame2429_0,3,-1.8894414,7.2790227,80,2429,0.12539418041706085,0.26868921518325806,0.08264439553022385,0.26736682653427124,,0.07605475932359695,,
faceframe_second80_frame2429_1,14,-6.273589,1.5810884,80,2429,0.17063239216804504,0.1812629997730255,0.10247520357370377,0.19455736875534058,,0.11858904361724854,,
faceframe_second80_frame2429_2,9,6.3081245,-1.7445103,80,2429,0.1487722247838974,0.2358567863702774,0.13496769964694977,0.18075048923492432,0.08056775480508804,,,
faceframe_second80_frame2429_3,7,-5.2640038,16.602203,80,2429,0.12464127689599991,0.10515745729207993,,0.30364522337913513,,0.10735457390546799,0.0999566987156868,
faceframe_second81_frame2437_0,14,-6.210642,1.550854,81,2437,0.16045135259628296,0.1730092614889145,0.09894920140504837,0.1926473081111908,,0.12728329002857208,,
faceframe_second81_frame2437_1,9,5.8455133,-1.6372571,81,2437,0.1335902214050293,0.2558373808860779,0.14463835954666138,0.16811290383338928,0.08485587686300278,,,
faceframe_second81_frame2437_2,7,-5.3867154,16.61005,81,2437,0.11206015944480896,,,0.21045461297035217,,0.22182202339172363,0.09037907421588898,0.1451719105243683
faceframe_second81_frame2437_3,3,-1.5669485,8.350317,81,2437,0.133667454123497,0.22278961539268494,0.14192943274974823,0.1560768038034439,,,0.09466736018657684,
faceframe_second81_frame2444_0,14,-6.166323,1.5323734,81,2444,0.15604360401630402,0.18050476908683777,0.09404287487268448,0.18084678053855896,,0.1424422264099121,,
faceframe_second81_frame2444_1,7,-5.2686105,16.608831,81,2444,0.14842985570430756,0.10815472155809402,,0.27725398540496826,,0.11597559601068497,0.12353987246751785,
faceframe_second81_frame2444_2,3,-1.5712477,8.3719425,81,2444,0.1265324354171753,0.21089443564414978,0.1388976275920868,0.1590772271156311,,0.09742198884487152,,
faceframe_second81_frame2451_0,14,-6.188514,1.5651191,81,2451,0.16200490295886993,0.1894460767507553,0.09404051303863525,0.17515069246292114,,0.13681690394878387,,
faceframe_second81_frame2451_1,3,-1.5586536,8.387619,81,2451,0.14045828580856323,0.18698318302631378,0.11485082656145096,0.22848257422447205,,,0.10112365335226059,
faceframe_second81_frame2451_2,7,-5.3586283,16.509945,81,2451,0.1293063759803772,,,0.23097148537635803,,0.14142657816410065,0.13830672204494476,0.12143587321043015
faceframe_second81_frame2459_0,14,-6.106887,1.5069513,81,2459,0.15915481746196747,0.193309023976326,0.09358130395412445,0.17464837431907654,,0.13798865675926208,,
faceframe_second81_frame2459_1,7,-5.307386,16.507696,81,2459,0.12280711531639099,,,0.2837161123752594,,0.1512490063905716,0.11218727380037308,0.10497164726257324
faceframe_second81_frame2459_2,3,-1.573362,8.304934,81,2459,0.1636015921831131,0.19289210438728333,0.11425250768661499,0.19868817925453186,,,0.09260297566652298,
faceframe_second82_frame2467_0,14,-6.0975738,1.470099,82,2467,0.1413118541240692,0.17235243320465088,,0.2003815919160843,0.09373929351568222,0.14628182351589203,,
faceframe_second82_frame2467_1,7,-5.3650303,16.557896,82,2467,0.11047138273715973,,,0.15477557480335236,,0.23833471536636353,0.1218532845377922,0.1414692997932434
faceframe_second82_frame2467_2,3,-1.5687313,8.425899,82,2467,0.14392034709453583,0.19380372762680054,0.11865914613008499,0.17353972792625427,,0.10748542100191116,,
faceframe_second82_frame2474_0,14,-6.1067753,1.4984821,82,2474,0.1373746693134308,0.21258053183555603,0.10013600438833237,0.17941105365753174,,0.1249367892742157,,
faceframe_second82_frame2474_1,7,-5.247133,16.42778,82,2474,0.11878261715173721,,,0.3282003402709961,,0.10174008458852768,0.11819542199373245,0.10465504229068756
faceframe_second82_frame2474_2,3,-1.5621963,8.449936,82,2474,0.1480783075094223,0.18845011293888092,0.1374313086271286,0.15811027586460114,0.0975562259554863,,,
faceframe_second82_frame2481_0,14,-6.071652,1.4930878,82,2481,0.13193336129188538,0.22311368584632874,0.09781613200902939,0.19749659299850464,,0.12093038111925125,,
faceframe_second82_frame2481_1,7,-5.2725115,16.484318,82,2481,0.11339796334505081,0.0981750637292862,,0.29473990201950073,,,0.10682062804698944,0.15673306584358215
faceframe_second82_frame2481_2,3,-1.5700748,8.438038,82,2481,0.14897429943084717,0.17779122292995453,0.1382359117269516,0.15697415173053741,,0.10049279034137726,,
faceframe_second82_frame2489_0,14,-6.1230507,1.5151542,82,2489,0.13297048211097717,0.22605544328689575,0.09808206558227539,0.19310733675956726,,0.11815399676561356,,
faceframe_second82_frame2489_1,7,-5.272036,16.44646,82,2489,0.15679262578487396,,,0.20298703014850616,,0.13066785037517548,0.1536073535680771,0.1090996265411377
faceframe_second82_frame2489_2,3,-1.5688909,8.440645,82,2489,0.14585353434085846,0.18699142336845398,0.14155608415603638,0.15863417088985443,0.0984799936413765,,,
faceframe_second83_frame2497_0,7,-5.218653,16.379107,83,2497,0.1313486248254776,,,0.20178334414958954,,0.188257098197937,0.15217597782611847,0.10454905778169632
faceframe_second83_frame2497_1,14,-6.1019793,1.4489604,83,2497,0.13798926770687103,0.19804559648036957,0.10024317353963852,0.19484011828899384,,0.12045326083898544,,
faceframe_second83_frame2497_2,3,-1.5679445,8.452454,83,2497,0.13736668229103088,0.18021582067012787,0.13903264701366425,0.16829127073287964,,0.10299456864595413,,
faceframe_second83_frame2504_0,14,-6.077068,1.4769624,83,2504,0.1354309767484665,0.20822104811668396,0.09955567121505737,0.1904211789369583,,0.120035819709301,,
faceframe_second83_frame2504_1,7,-5.323978,16.510296,83,2504,0.12203463912010193,,,0.2308262139558792,,0.1858299970626831,0.1123427301645279,0.11667376756668091
faceframe_second83_frame2504_2,3,-1.5653034,8.44278,83,2504,0.13351570069789886,0.21605247259140015,0.14394885301589966,0.165239155292511,,0.08948201686143875,,
faceframe_second83_frame2511_0,14,-6.098497,1.4916995,83,2511,0.14541974663734436,0.2088858038187027,0.09872081875801086,0.1856967955827713,,0.11763069033622742,,
faceframe_second83_frame2511_1,7,-5.3650236,16.443464,83,2511,0.13920268416404724,,,0.293435275554657,,0.11365941166877747,0.10821946710348129,0.10747150331735611
faceframe_second83_frame2511_2,3,-1.5602809,8.446521,83,2511,0.1305815875530243,0.20758725702762604,0.14226892590522766,0.16641101241111755,,0.09509950131177902,,
faceframe_second83_frame2519_0,14,-6.0253754,1.4354825,83,2519,0.13966654241085052,0.2126980572938919,0.10031237453222275,0.18616212904453278,,0.11920912563800812,,
faceframe_second83_frame2519_1,7,-5.322197,16.462858,83,2519,0.11257285624742508,0.09524495154619217,,0.40382373332977295,,0.10789121687412262,0.09127654880285263,
faceframe_second83_frame2519_2,3,-1.5666164,8.448016,83,2519,0.13093550503253937,0.18579603731632233,0.13137924671173096,0.18414144217967987,,0.10725817084312439,,
faceframe_second84_frame2534_0,14,-6.0700297,1.4659995,84,2534,0.15199033915996552,0.18719790875911713,0.09597336500883102,0.18843770027160645,,0.13305538892745972,,
faceframe_second84_frame2534_1,7,-5.272272,16.556002,84,2534,0.1130438894033432,,,0.3332047462463379,,0.13774754106998444,0.097983717918396,0.1098756492137909
faceframe_second84_frame2534_2,3,-1.5681803,8.481517,84,2534,0.148558109998703,0.17047244310379028,0.1225631982088089,0.18517407774925232,,0.11100409179925919,,
faceframe_second84_frame2541_0,14,-6.0645814,1.4677022,84,2541,0.13552908599376678,0.20736436545848846,0.10324261337518692,0.18394911289215088,,0.12205223739147186,,
faceframe_second84_frame2541_1,3,-1.5572408,8.473525,84,2541,0.1454656422138214,0.17124958336353302,0.1265881210565567,0.17999286949634552,,0.10996362566947937,,
faceframe_second84_frame2541_2,7,-5.316976,16.516096,84,2541,0.12133049219846725,0.10643427819013596,,0.2827148139476776,,,0.09462353587150574,0.14464758336544037
faceframe_second84_frame2549_0,14,-6.0661945,1.4661326,84,2549,0.1385079175233841,0.20580755174160004,0.10328137874603271,0.1891363561153412,,0.12400496751070023,,
faceframe_second84_frame2549_1,7,-5.28846,16.52486,84,2549,0.11073970049619675,,,0.34288883209228516,,0.11669605225324631,0.09286421537399292,0.11989932507276535
faceframe_second84_frame2549_2,3,-1.5734608,8.487041,84,2549,0.1375090330839157,0.16143110394477844,0.12676705420017242,0.18288549780845642,,0.11492399871349335,,
faceframe_second85_frame2557_0,14,-6.065154,1.4737207,85,2557,0.14183273911476135,0.20739924907684326,0.10129256546497345,0.18703927099704742,,0.12400002777576447,,
faceframe_second85_frame2557_1,7,-5.275094,16.486397,85,2557,0.10431177169084549,,,0.3479290306568146,,0.11617409437894821,0.09998764842748642,0.09961463510990143
faceframe_second85_frame2557_2,3,-1.5716213,8.448219,85,2557,0.13379067182540894,0.1665598750114441,0.12806260585784912,0.18372492492198944,,0.11257004737854004,,
faceframe_second85_frame2564_0,7,-5.200102,16.607567,85,2564,0.11146750301122665,,,0.30153903365135193,,0.1408008635044098,0.09459827095270157,0.13941390812397003
faceframe_second85_frame2564_1,14,-5.9024615,1.2556947,85,2564,0.1356724351644516,0.20547448098659515,0.08910151571035385,0.2514641284942627,,0.11903291195631027,,
faceframe_second85_frame2564_2,3,-1.6618026,8.248463,85,2564,0.14356155693531036,0.18127384781837463,0.13074776530265808,0.15975859761238098,,0.10857056081295013,,
faceframe_second85_frame2571_0,14,-5.8941007,1.3034234,85,2571,0.1476152539253235,0.21222864091396332,0.09236397594213486,0.22348648309707642,,0.12012074142694473,,
faceframe_second85_frame2571_1,7,-5.133958,16.615582,85,2571,0.11345427483320236,0.1032199114561081,,0.3143554627895355,,0.1459944099187851,,0.10851600021123886
faceframe_second85_frame2571_2,3,-1.6930248,8.212808,85,2571,0.13741038739681244,0.19811810553073883,0.12018225342035294,0.1792280226945877,,0.10549071431159973,,
faceframe_second85_frame2579_0,14,-5.921512,1.3445638,85,2579,0.14364661276340485,0.22463233768939972,0.09889547526836395,0.19554667174816132,,0.11755689978599548,,
faceframe_second85_frame2579_1,7,-5.0872087,16.593742,85,2579,0.11800151318311691,0.10687004774808884,,0.3013893663883209,,0.14682012796401978,,0.10296029597520828
faceframe_second85_frame2579_2,3,-1.6511921,8.251214,85,2579,0.13547003269195557,0.1988459676504135,0.12416347861289978,0.17370785772800446,,0.10565143078565598,,
faceframe_second86_frame2587_0,7,-5.105681,16.661152,86,2587,0.11538175493478775,0.11843877285718918,,0.3100641369819641,,0.1542569249868393,,0.08942575007677078
faceframe_second86_frame2587_1,14,-5.917633,1.3422563,86,2587,0.14331048727035522,0.1953926384449005,0.10205510258674622,0.1932346522808075,,0.12361304461956024,,
faceframe_second86_frame2587_2,3,-1.6706955,8.259715,86,2587,0.1403440237045288,0.20095038414001465,0.11461218446493149,0.1938086450099945,,0.10255919396877289,,
faceframe_second86_frame2594_0,3,-1.2950425,7.2598143,86,2594,0.13159359991550446,0.2265099138021469,0.09415312111377716,0.2549291253089905,,0.08755788952112198,,
faceframe_second86_frame2594_1,14,-5.916138,1.3265944,86,2594,0.1471872627735138,0.21324418485164642,0.10179704427719116,0.18782928586006165,,0.11844699829816818,,
faceframe_second86_frame2594_2,7,-5.1157537,16.648762,86,2594,0.12557479739189148,0.11563409864902496,,0.34742674231529236,,0.11254455894231796,0.08645892143249512,
faceframe_second86_frame2601_0,3,-1.1800101,7.2518787,86,2601,0.12723910808563232,0.2833051085472107,0.08986519277095795,0.22410914301872253,,0.08684437721967697,,
faceframe_second86_frame2601_1,14,-5.9145656,1.3422059,86,2601,0.153676375746727,0.2045212835073471,0.10062535852193832,0.19058500230312347,,0.11951606720685959,,
faceframe_second86_frame2601_2,7,-5.05355,16.719559,86,2601,0.09268815815448761,0.1088857352733612,,0.3793271780014038,,0.10614471882581711,,0.09540684521198273
faceframe_second86_frame2609_0,14,-5.9312644,1.3560834,86,2609,0.13943323493003845,0.20384304225444794,0.0916924700140953,0.2197095900774002,,0.12132908403873444,,
faceframe_second86_frame2609_1,3,-1.1783401,7.2483397,86,2609,0.11964314430952072,0.3183080554008484,0.08390605449676514,0.22459255158901215,,0.08118925988674164,,
faceframe_second86_frame2609_2,7,-5.0385447,16.750553,86,2609,0.16103874146938324,0.1298595666885376,,0.27258729934692383,,0.12021471560001373,0.08708750456571579,
faceframe_second87_frame2617_0,14,-5.915317,1.3616016,87,2617,0.16613228619098663,0.17423659563064575,,0.2235887050628662,,0.13128986954689026,,0.08249787241220474
faceframe_second87_frame2617_1,3,-1.1734219,7.2510033,87,2617,0.11838126927614212,0.3228028416633606,0.09117261320352554,0.2157517969608307,,0.07898124307394028,,
