,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second136_frame4094.jpg,0.010702151024367525,0.010643845599426102,0.44862367093402705,0.029023760782771472,0.05352689917387589,0.01908885969309944,0.010223284298298076,0.013991971530344679,0.013530020607273686,0.011533851787648229,0.011439379448379833,0.011022845133801286,0.01099309157835454,0.011591396465820851,0.011277714188009672,0.01152796215460375,0.012865757651446442,0.012574978187622361,0.011111193068343735,0.011179915445751063,0.010438368919004059,0.01070526873194015,0.011401461772152281
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second136_frame4101.jpg,0.013216408560329502,0.013240691956130958,0.5002397059052196,0.035811419007824676,0.06668238652578001,0.023535848879070315,0.012571239034577342,0.017310370982804545,0.016791455406768296,0.014153987941036715,0.01415240270351943,0.013620552885455352,0.013625777482938946,0.014365704684461396,0.013989715045743147,0.014306682774686396,0.01589112976500502,0.01552015888609355,0.01368761495756487,0.01376940040361354,0.012876036268401829,0.013193722322419863,0.014066793560840323
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second136_frame4109.jpg,0.012228999571871763,0.012203769101052307,0.5099694854298973,0.032572296371103156,0.05967717161342558,0.021748546223446834,0.011605900369151333,0.016032840864530717,0.015435531416094042,0.01311416044163518,0.013047342554850584,0.012604361695846741,0.01256757046889962,0.013239290675746845,0.012895682191613828,0.01318422372623009,0.014664250440982735,0.014349306777117132,0.012670523632905852,0.012708072579421185,0.011873179305241566,0.012171852205842696,0.012974253798482762
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second137_frame4117.jpg,0.011278827633005712,0.011518329232347822,0.43634281955672016,0.029384048806789156,0.05267400614812031,0.020058702111945065,0.010798495986203492,0.015098709042488282,0.014411252600158592,0.012324541895949124,0.012166177910054879,0.011900459051208612,0.011786648919130713,0.012376082106792615,0.012144880364773224,0.012357152957819924,0.013566860103553183,0.013485742969900877,0.011932918511069361,0.011797432293324266,0.011032694909733107,0.011291319722129598,0.012007857081747597
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second137_frame4124.jpg,0.011028922222558237,0.011270316657581544,0.43240439109164697,0.02877526642170608,0.05156458947327933,0.019601007645262784,0.010575302769996051,0.014775313521562743,0.01411358606808443,0.01208077222918731,0.011913542501263336,0.011659044816307444,0.011541837028859733,0.012118534670577916,0.01189730207741458,0.012099420342654673,0.013267051852529318,0.013210532139101621,0.011694758817856482,0.011547934887199345,0.010798543697294334,0.011051262160910024,0.01174808419641526
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second137_frame4131.jpg,0.011366205580810883,0.011583222412523587,0.48521948844038526,0.02974356724833083,0.05346936502298266,0.020218301718621032,0.010888071034452931,0.015187878027277408,0.014516257250749643,0.012417873623830516,0.012256273300784383,0.011975095329491784,0.011865013168249523,0.012462812803125145,0.0122225673146039,0.012438884620076203,0.013672889902750734,0.013578237350116141,0.012015644530333575,0.011893724544569441,0.011120780765120923,0.011383398722285125,0.012105361681683153
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second137_frame4139.jpg,0.01067732710446681,0.010885215682172376,0.40286824690259965,0.027462942135014382,0.04871628022326854,0.018925640640430338,0.010196805181060897,0.014302033418089936,0.013588137846020202,0.011672015323602042,0.011490915502797464,0.011274991390742513,0.011141149671161471,0.011689953855177408,0.011479174076795743,0.011674920634615183,0.012805546839734616,0.012758632912220055,0.011302391836132651,0.011137182966766655,0.010412040029321095,0.010657807202746682,0.01133206506893753
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second138_frame4147.jpg,0.011601771260168954,0.011627446005012742,0.4552183722869781,0.030359856466126545,0.05488066006042725,0.020594144572579437,0.01100074539741926,0.015306755791646292,0.0146470608194589,0.012488431022071865,0.01239059702994165,0.012030789742835677,0.011960554622167795,0.012583478272946199,0.012282416886179797,0.012542900541347605,0.013893751479040229,0.013669543316412508,0.012079448417473,0.012042139060019897,0.011250263530256219,0.011530289342063545,0.012285403586311012
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second138_frame4154.jpg,0.011723082577468354,0.011725612178268027,0.5267600848757007,0.03048686417581907,0.054684827478506365,0.020788218729717915,0.01112574877051422,0.015483782283419152,0.01476863856007801,0.01266605052505572,0.012513415823950052,0.012179221904692042,0.012079125379753967,0.01270303814591615,0.012404096718402131,0.012659242184682932,0.014022408852917327,0.013832614698061827,0.01223845664960373,0.012169453513426241,0.011361693894887765,0.011647777032174707,0.012403245029703962
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second138_frame4161.jpg,0.012034046169956824,0.012076789558974082,0.4936415736313056,0.03179327226987227,0.05791585252466737,0.021417853349952734,0.011426831145695763,0.01585288330942755,0.015211243114015465,0.0129335505962564,0.012855073001223453,0.012454607059469538,0.012402502013964931,0.013054074744886955,0.012735045479590944,0.013010161933909506,0.014440998168477895,0.01416235542584259,0.012506119597715864,0.012511559667351655,0.011693929470293681,0.011982967682026125,0.012770654676825645
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second138_frame4169.jpg,0.011677949400129999,0.011662413458688934,0.42984967622076026,0.03088521137890943,0.056370302785086805,0.020747224600751537,0.011056442959368808,0.015322814612006961,0.014725081387520742,0.012500033496706966,0.01244805375607262,0.012036037344782882,0.011999331876585577,0.012636617555054165,0.01231222755838674,0.012589303229879955,0.013990083631198429,0.0136930644701781,0.012088357491292012,0.01211196180144017,0.011318182219577923,0.011601819627728258,0.012370417761125444
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second139_frame4177.jpg,0.011691061152037906,0.011835822477958061,0.485695008169577,0.030429902342373777,0.05466886152057079,0.02079590091351767,0.011134879369561387,0.015547391593089377,0.014826406743745585,0.012673272368116176,0.01253438397160263,0.012224531090951502,0.012125295722156933,0.012740941102978064,0.012470532512330464,0.012712479617612578,0.014035739854359295,0.013868848382924499,0.012262708700954653,0.012178951647547695,0.011384429589548899,0.011659128864665915,0.012412196483581607
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second139_frame4184.jpg,0.01113219268505282,0.011137967238184996,0.4220577229435141,0.029210543760236882,0.05294639199135834,0.01980110709420557,0.010543672937778931,0.014648902721634886,0.014018263480265206,0.01193939684970871,0.011860396497182818,0.011496607315264303,0.011442298356277324,0.01204201929114228,0.011741738312799824,0.01200056886284298,0.01333956961023348,0.013071407097306295,0.011543457480835,0.011548445693622175,0.010790388178066825,0.011060122933404144,0.011790540795691494
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second139_frame4191.jpg,0.011091859318612432,0.011102063952801819,0.4058810673766295,0.029299438662905044,0.05342219088278881,0.019758579675967357,0.010509181557853088,0.014573982784965685,0.013979163312969238,0.011873499416369426,0.011817947697788132,0.011433476051714598,0.011396423258309932,0.011998502932658594,0.011692907262839091,0.011955917814177057,0.013307050556430514,0.01300771311861249,0.011479795189706495,0.011514413702917472,0.010761899350607222,0.011029940807863648,0.011761716035248478
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second139_frame4199.jpg,0.010035182376838486,0.010056034368094387,0.39906691358039204,0.026462555069960574,0.04809507909800789,0.01798742573492029,0.00952765025352812,0.013205220109231858,0.01260790642296753,0.01075249988585852,0.010670223117994062,0.01033310400909651,0.01028949931368204,0.010829332454594626,0.010550747583629262,0.01078954236032268,0.012072415410653894,0.011763444386989499,0.010378921045682108,0.01043987677862727,0.009756100303429877,0.009999677138061668,0.010663544526735992
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second143_frame4304.jpg,0.011673224024679619,0.01164993492246531,0.5490482785252006,0.03111696660362114,0.056690280251678084,0.020749216668825027,0.011135226258767733,0.015348235108249236,0.014768581953679704,0.01262712586131126,0.012494316417607256,0.012097799118485852,0.012031305643163412,0.012671153275820876,0.012354042355886222,0.012613120429195136,0.01400282559666811,0.013772781654712471,0.012180983860874687,0.012172830860863388,0.0113643281149352,0.011652223727828077,0.012404424705767268
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second143_frame4311.jpg,0.01108228053863361,0.011142529481438975,0.5471894131351702,0.02914851932235821,0.052772108420963096,0.01981952495410768,0.010562709285379548,0.01466414716044309,0.013998049115815743,0.011977662484312342,0.011844580597877389,0.011506631093816225,0.011430838298503266,0.012024084707119964,0.011736830483310918,0.01198248073913773,0.013330328604074555,0.013088780341389255,0.011562868306908404,0.011558538669108838,0.010796969744416718,0.01106494735563687,0.011785614449301816
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second143_frame4319.jpg,0.010676774478006593,0.010720191001940972,0.5806429759423072,0.02786655342494865,0.04996967575781118,0.019040969777441144,0.01019084392867757,0.014161462792271541,0.013480508301117033,0.011607197521848276,0.01142335566777624,0.011133249308777616,0.011027208840773836,0.01159332795342155,0.01132731872644611,0.011551748943026605,0.012819664812964308,0.012654110575193582,0.011197125465938481,0.01113884271208618,0.010396995254861562,0.010657631880872494,0.011341472871776751
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second144_frame4327.jpg,0.012684351463187658,0.012787752994799612,0.49736006177617526,0.032761359633596304,0.058010325381474895,0.022390848367851796,0.012138327260817048,0.016943278792827626,0.01615116761758626,0.01395093894873093,0.01368103910465952,0.01340724758896155,0.013230296240972987,0.013896104356434513,0.013625311173814422,0.013855782547397033,0.015172866251126734,0.015196949548350474,0.013483429184067698,0.013239728840933114,0.012353228200457016,0.012659025220825352,0.01344727948767246
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second144_frame4334.jpg,0.00980100625409465,0.009823414970227314,0.36385061224922527,0.025194665663266554,0.044237319981171926,0.017366627254494553,0.009391305819655105,0.013074106070726649,0.012391346519005052,0.010798807020631714,0.010527489723467794,0.010326906355224355,0.010168377283077836,0.010679256785763662,0.010457407267617833,0.010638537337911756,0.011729312442082808,0.011718727711378924,0.010404810513075069,0.010239212215790805,0.009542860142656645,0.009786103716566096,0.010393143489006162
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second144_frame4341.jpg,0.011056993770158346,0.01107257406596727,0.42197675105885557,0.028585852129130004,0.050555393122755234,0.01954909863584247,0.010574024619416457,0.014713189916434931,0.014007174834705082,0.012139792266790878,0.011884669509042614,0.01162930228513227,0.01147528756203514,0.012058870168107323,0.011802330423171184,0.012013087788671965,0.013221414269312382,0.013199331572023777,0.011711548757496549,0.011534686580274877,0.010753984563260923,0.011027313975656618,0.011716399255422024
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second144_frame4349.jpg,0.010065151143348333,0.010102377283774985,0.39800871689421125,0.02598766853403413,0.04582946454377423,0.01786803717665333,0.009653509562160963,0.013432266966907278,0.012747138230944343,0.011087634458398209,0.010821683653637828,0.010604978514918945,0.010451357462733554,0.010978578221991896,0.010748968053756212,0.010936823939806418,0.012062623997663722,0.012040417409075658,0.010684080524021346,0.010527213033053616,0.009812922828980672,0.010061942600047826,0.010687403434358896
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second145_frame4357.jpg,0.008338526380489417,0.008382448770352739,0.47621668652740073,0.02172849951781929,0.03837978289496272,0.01495764832950623,0.00803571863352869,0.011107807344973058,0.010507211240150216,0.009180189749108997,0.008928852527728556,0.008740249885762129,0.008615029054066197,0.009049902717962674,0.00885076411669691,0.009010513716180543,0.01004637349370138,0.00993955595425977,0.008815242363435423,0.00876254430906393,0.008170122671494121,0.008377210088105417,0.00889869531512248
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second145_frame4364.jpg,0.008010566294905914,0.008050447430852896,0.4331772864379159,0.02071094496433386,0.036353714972502296,0.014359241122436967,0.007716344119790283,0.010691312867349815,0.010081128564837455,0.008835196358158425,0.008574776005831897,0.008411126921243458,0.00827745061715296,0.008691332760523442,0.008504075419238097,0.008654592902972052,0.009642882643836566,0.009560098427785208,0.008483137542526801,0.008412569559263576,0.007841130734426957,0.008040730503926419,0.008539519142455576
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second145_frame4371.jpg,0.011769991445473384,0.011805046205933945,0.5357314911144372,0.030746410407341256,0.05482587514782561,0.02087340047673024,0.011271224154594051,0.01563098793459978,0.01492147054615434,0.012893538827241308,0.012647257700052707,0.012346225851306692,0.012205254836576043,0.012831551976976451,0.012551350588815504,0.012781296161634644,0.014104955878435651,0.014024288895217838,0.012433683988772998,0.012298796295037594,0.011472690156321977,0.011761828873878593,0.012500363127671396
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second145_frame4379.jpg,0.010050817377211098,0.01007209050524605,0.41025535914424394,0.025912936581837777,0.04562891230077393,0.017866424584493588,0.00963699663578235,0.013404235812691704,0.012699417476888596,0.011064717555142208,0.010788956218780607,0.01057293854597727,0.0104168110070336,0.010942290606077942,0.01070824143984694,0.01089857983164292,0.012047174092899604,0.012007957306431276,0.010654873477596697,0.010510371982816633,0.009795068997522392,0.010045430346970955,0.010671044990993236
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second146_frame4387.jpg,0.010735384097449133,0.010712139336211261,0.4264707119104204,0.027832026492064437,0.04926041040011624,0.0190243107444678,0.010264333724140406,0.014241503799103113,0.013549698571040294,0.011760773588261171,0.011506480114290093,0.011242539543969487,0.011098614051223506,0.011667349960525519,0.011404232939614333,0.011616633634316512,0.012843044282965677,0.012773092827274889,0.011330768831458967,0.011199248594218544,0.010438410864104,0.010707229238339406,0.011379358478572
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second146_frame4394.jpg,0.008083646584209334,0.008125059608050475,0.4260504789444646,0.02092811228921315,0.03677628550893076,0.014483574193550949,0.007787387148354919,0.010787233615410041,0.01018109196293453,0.008915902515951622,0.00865743638574084,0.008489621576955673,0.008356883525204596,0.008775475055059347,0.008586638940792878,0.008738392379971599,0.009730365614667754,0.00964944282433801,0.008562175657537146,0.00848984424519245,0.007913577239498547,0.008114764902540999,0.008618018022903455
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second146_frame4401.jpg,0.012446246190069125,0.012392933463829244,0.5273501349651307,0.03290502142434389,0.059395017245203144,0.02202704863785777,0.011867864067013137,0.01638445967489332,0.01574447999611982,0.013511430765903387,0.013334251676161202,0.012939713824816613,0.012842661512962674,0.013521422655956615,0.013191571796250105,0.013458509352863551,0.014890730619924877,0.014719520374537444,0.01303494689978815,0.012963985821711434,0.012095077222278186,0.012404645356192796,0.01319753239647838
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second146_frame4409.jpg,0.012146109708634577,0.012100934216005414,0.5358562620197422,0.032202241562674025,0.05832783217987854,0.021529072060046218,0.011580333801440124,0.015979220222092225,0.015361905577139373,0.01316410840127493,0.013005584757327658,0.012609517363136489,0.01252486842665641,0.013188588819361816,0.012862846198529761,0.013127452334710011,0.0145441114133145,0.014348345155144347,0.012699843283603148,0.012654067096306666,0.011808602496234692,0.01210995315609658,0.012887405690935909
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second147_frame4424.jpg,0.012627791340696679,0.012719510603224848,0.3967908063434559,0.03268007892110152,0.05796414141142259,0.022127921376014305,0.012061075230074226,0.016840801011725387,0.016149794890148908,0.013881906382399443,0.013661033107633221,0.013373727075396344,0.013211884121449292,0.013882125211014004,0.01361882486218967,0.01384419199797355,0.01505847294546931,0.01514550107036612,0.013444096571151143,0.013152427940189573,0.012274579074642954,0.012576983241114474,0.01335809963401266
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second147_frame4431.jpg,0.012378295096925269,0.012437545538527838,0.37183144475955643,0.032113780978513626,0.057089609962332824,0.021654843925479315,0.011808183472152557,0.01647023639929571,0.01582901601704871,0.01358271104967872,0.013387168501193746,0.01308636440878255,0.012939721760924276,0.013601811359000874,0.01333550960639842,0.013561524681829888,0.01474642386259422,0.014824378515074026,0.013157516410710945,0.012878713582014758,0.01201834741438105,0.012316222874903261,0.013083477174684327
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second147_frame4439.jpg,0.012734684129571867,0.012818069170338084,0.3894145033973602,0.03298127602530121,0.05855445629688593,0.02228222456628542,0.012152808541897106,0.016966913759038655,0.01629268099233419,0.01398581925205588,0.013778303895321305,0.013480898614106368,0.013324040197344603,0.014002114315408072,0.01373514568943363,0.01396381711351286,0.015174568536059942,0.015265378101934771,0.013550364643856344,0.013253440430498151,0.012369656879699426,0.012674476344194692,0.01346269793752276
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second148_frame4447.jpg,0.011385563041456808,0.011328823242265739,0.36324526557729775,0.029376384502403992,0.051873113816786255,0.01998802953958297,0.0108406254084616,0.015076828826964176,0.01439907619771709,0.0124557065874296,0.012221590787047518,0.011941460069017222,0.011791948326933192,0.012398236712858038,0.012124690341314106,0.012347192219542865,0.013553840900341754,0.013548137703973123,0.012027820904685639,0.011826716508894308,0.011023217255215387,0.011307633218173957,0.012016791441237473
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second148_frame4454.jpg,0.01068044013174005,0.010658239614420232,0.35171416704882696,0.027527053333951727,0.048481232796713666,0.018870635670091288,0.010215722045850698,0.014214808236859876,0.013520868879775627,0.011750117040464279,0.011482994800541713,0.011239472832717748,0.011080972770855683,0.01164599652033126,0.01139296160656872,0.011596780943172161,0.012761335084864229,0.012763281131515031,0.011328922163540974,0.011140840349519367,0.010378767857710088,0.010646958943477098,0.011309810070571179
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second148_frame4461.jpg,0.011578057073529179,0.011544273251083977,0.39714524727445843,0.029947167529809905,0.05301459576497598,0.020383510108032785,0.011040520155915147,0.015353486363002503,0.014658324730448835,0.012675969142225834,0.012436814321941542,0.012150190586688547,0.012000716065512642,0.012617344716265851,0.012339804881975346,0.012566171481615785,0.013808172113537728,0.013790545601554748,0.012237478734538104,0.012045946654356965,0.011228786993943819,0.011517118767174825,0.012239705718831618
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second148_frame4469.jpg,0.01125457415053425,0.011213664757623157,0.3712969497254076,0.02901238243722195,0.051207316135383055,0.019800053830087913,0.010727510392806143,0.014929734754302652,0.01423676579007193,0.012328403811501316,0.012085090956922742,0.011815668843213415,0.011662640592799959,0.01226004637841724,0.011991632924455181,0.012210349064991933,0.013413578950073942,0.013407797747933017,0.011901251218239671,0.011703297215980879,0.010907414186840391,0.011188451088993323,0.011889465665970737
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second149_frame4477.jpg,0.011479999779771505,0.011444575349766797,0.4313630100879878,0.029608159152740655,0.05230613465191997,0.020242795928941217,0.010939907946823684,0.01521639066992359,0.014487935259899986,0.012551557853535615,0.012301513428053903,0.0120256987613148,0.011871984151695672,0.012478874144734036,0.012202498525094616,0.012428832741310252,0.013693699075817517,0.01364741052430035,0.012110512025480597,0.01193833252860207,0.011129163714442268,0.011415194022772484,0.012133467851432647
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second149_frame4484.jpg,0.011456149455488387,0.011402716405543337,0.4264360276068639,0.02950688749911092,0.05204741450951873,0.020139528157719196,0.010893750501025326,0.015142015254019791,0.014424826827517358,0.012492817638362423,0.01225157761720597,0.011975538749779802,0.011823958278396187,0.012428331185421448,0.012152378647691567,0.012379074357969855,0.01363766627826869,0.013580775112266096,0.012057034124578472,0.01188804137542808,0.011085064603718534,0.011369872177257531,0.012086677171817741
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second149_frame4491.jpg,0.01174954511332813,0.011708270232533692,0.4411526521915066,0.030420354419443314,0.05388778817106792,0.020756195234368936,0.011210925098406202,0.015576109575987694,0.014844834280653342,0.012855271740154443,0.012601469626435146,0.012306300475839315,0.012155235933099662,0.012780384815552683,0.012491563246802513,0.012725833766013531,0.014032290786945099,0.013977646490949692,0.012398672844677388,0.012234575542839512,0.01140309033949338,0.011697332769618858,0.012433485150637281
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second149_frame4499.jpg,0.011529742975950991,0.011485596744929237,0.4316797922110036,0.029820163068228926,0.05275919812559695,0.020345500161326198,0.010993949053875239,0.01527194123118812,0.014552717038302165,0.012606050203671717,0.012355877328528176,0.012069433242119653,0.011919444019726002,0.012531493051354432,0.012249448000078943,0.012478618823848462,0.013759589869088729,0.013703519100405655,0.01215877940764863,0.011997089933673198,0.011182942114752306,0.011471241547953702,0.012193109819043717
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second14_frame427.jpg,0.011210328325406265,0.0101655940448826,0.01265205076910794,0.01269404509071161,0.012953817025384458,0.05961228539163811,0.016490951882929546,0.01599687591187767,0.01109084494197837,0.011803743061427629,0.011081330598345757,0.009481455040885543,0.009994943179332338,0.010481554061953138,0.009079218244456101,0.010009825643854057,0.03472084228615012,0.012671460398045559,0.010245870048620074,0.020843580136268757,0.017151577114290276,0.019235900140308338,0.021924326980415167
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second14_frame434.jpg,0.01121237250737234,0.010164579523544257,0.012646856700259546,0.012688876854608698,0.012948251192755974,0.0594738690361071,0.016485835934015036,0.015992726262731075,0.011087993671609897,0.011799899324037149,0.011079405601799522,0.009479765515017296,0.009993458782428124,0.010479785702108708,0.009077537002992573,0.010008247633477301,0.03471963347950444,0.012667708842335383,0.010243575459134669,0.02083778465002913,0.017148892637964912,0.019233322190031887,0.021923192854033404
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second14_frame441.jpg,0.011204724244847055,0.01015907493738798,0.01264047524332504,0.012682198322093479,0.01294155305313861,0.059454536952996205,0.01647623856607856,0.015983053584497448,0.01108112021407843,0.011792981802324345,0.01107213746998872,0.009474015807491585,0.009987110064623071,0.010473052459324938,0.009072004592580259,0.010001918453114761,0.03469365714789933,0.012659826784259713,0.010237162808827522,0.020824685669089408,0.017138748815385893,0.01922120843986093,0.02190863388404067
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second14_frame449.jpg,0.01115283901498174,0.010105008432995248,0.012553572977631744,0.012588139960700089,0.01284743692988476,0.058380601161398454,0.01635218197055823,0.01589013863121633,0.011005658796314271,0.011715295729379497,0.011000602757086876,0.00941872353906398,0.009926681676547098,0.010407080078043572,0.009016434464836558,0.009940564995240058,0.03442829294548566,0.012576530213010126,0.01017290690439312,0.020663094508304017,0.017021063146767292,0.01908470814200953,0.02175510013759984
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second150_frame4514.jpg,0.008170455068507717,0.008233483967769909,0.3818610107891756,0.023229716672708012,0.0443226844955258,0.014884373851388466,0.007904183602866556,0.010652586582384648,0.010371157100474357,0.008778773525889152,0.008735499561406098,0.008355702332004555,0.008381466709274601,0.00884704963910657,0.008594994541654377,0.008795137998591437,0.00996948775735267,0.009567513765321636,0.008427268054844837,0.008649098008142135,0.008095642937836107,0.008292418491613947,0.00883712274200314
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second150_frame4521.jpg,0.008385798365085982,0.008442372462947666,0.3384685138375045,0.02401727593616582,0.04626264146568686,0.015250767639193597,0.00810460143984308,0.01091134691727138,0.010668276953694078,0.00898999561059959,0.008975238045888456,0.008565049103595394,0.008607102354870683,0.009090624044129067,0.008826768927660244,0.009036289583061964,0.010228445256729562,0.00981107554055228,0.008637228295512443,0.008871422221869773,0.008305525142265919,0.008507206038084409,0.009068688666932874
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second150_frame4529.jpg,0.008198724550452036,0.008265372166469926,0.35403799762250987,0.023435965925515653,0.04494575304373626,0.014944605977591072,0.007936715892839612,0.010682841665630667,0.010420991608038705,0.008804986815137843,0.008771959551564148,0.008380667794194876,0.008413977267324318,0.008883811123273189,0.008628590571453924,0.008830929250374308,0.010011724801278075,0.009599824902601596,0.008452964666607351,0.008685466791307137,0.008131016872001596,0.008328104292707588,0.008875850649752041
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_moment_Ding_Liren_became_World_Chess_Champion/frames/second151_frame4537.jpg,5.19724605868024e-309,5.306198062636185e-309,1.0,1.3632240555719307e-308,2.388733892838379e-308,9.602349774499447e-309,5.073267209561606e-309,6.96094684974123e-309,6.49027171194393e-309,5.732322229222436e-309,5.524843748160065e-309,5.4196804248934e-309,5.33474696255875e-309,5.59574269612008e-309,5.472291685138543e-309,5.572582250181594e-309,6.36148615643181e-309,6.17673964134921e-309,5.467876378511214e-309,5.53355662316314e-309,5.16706977723638e-309,5.292986769843673e-309,5.623318159146996e-309
