name,cluster,x,y,frame,second,neutral,positive,negative
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second28_frame847.jpg,1,-2.3763537,2.7746332,847,28,0.7481472492218018,0.2253318578004837,0.026520859450101852
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second31_frame937.jpg,1,-2.4355307,2.1899889,937,31,0.5498186349868774,0.1825500875711441,0.26763126254081726
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second35_frame1057.jpg,2,17.069975,8.751991,1057,35,0.7595463991165161,0.1556621640920639,0.08479151874780655
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second39_frame1177.jpg,2,16.04062,8.573745,1177,39,0.7126495242118835,0.15101321041584015,0.1363372504711151
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second42_frame1267.jpg,2,15.494296,9.12598,1267,42,0.6418175101280212,0.2330453097820282,0.12513718008995056
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second4_frame127.jpg,1,-2.7410808,5.919447,127,4,0.7266360521316528,0.21995314955711365,0.053410809487104416
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second53_frame1597.jpg,2,12.95689,10.185885,1597,53,0.9159780144691467,0.07582258433103561,0.008199372328817844
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second57_frame1717.jpg,2,12.273772,10.244897,1717,57,0.8109183311462402,0.15451517701148987,0.034566476941108704
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second60_frame1807.jpg,2,11.610974,9.823558,1807,60,0.8352352380752563,0.13955892622470856,0.025205904617905617
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second64_frame1927.jpg,2,10.453333,9.958232,1927,64,0.8991033434867859,0.09377980977296829,0.007116895634680986
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second6_frame187.jpg,1,-2.7873852,5.9515834,187,6,0.8082529306411743,0.09530192613601685,0.09644518047571182
