name,cluster,x,y,second,frame,disgust,anger,neutral,sadness,surprise,contempt,happy,fear
faceframe_second96_frame2901_0,1,-14.187908,4.0591784,96,2901,0.11965861916542053,0.07355918735265732,,,0.08199886977672577,0.09468352049589157,0.4659651815891266,
faceframe_second96_frame2909_0,1,-14.092773,4.1091075,96,2909,0.10249683260917664,0.08247797936201096,,,0.08006902784109116,0.09876807034015656,0.45578429102897644,
faceframe_second97_frame2917_0,1,-13.972462,4.174577,97,2917,0.10415545850992203,0.08367394655942917,0.07306521385908127,,,0.08200597763061523,0.48508578538894653,
faceframe_second97_frame2924_0,1,-13.861932,4.355062,97,2924,0.09336191415786743,0.07116443663835526,0.06369278579950333,,,0.0920293852686882,0.5261985659599304,
faceframe_second97_frame2931_0,1,-13.8417635,4.355076,97,2931,0.09869790822267532,0.07718399167060852,0.07206721603870392,,,0.09406895190477371,0.48859405517578125,
faceframe_second97_frame2939_0,1,-13.658391,4.445572,97,2939,0.12609510123729706,0.0636880174279213,0.06411644071340561,,,0.10046544671058655,0.48021191358566284,
faceframe_second98_frame2947_0,1,-13.598788,4.6486425,98,2947,0.12669239938259125,0.06973843276500702,0.06305152922868729,,,0.08387254923582077,0.5124869346618652,
faceframe_second98_frame2954_0,1,-13.596543,4.664223,98,2954,0.13860470056533813,0.07320298254489899,0.0684753954410553,,,0.10065843909978867,0.4659880995750427,
faceframe_second98_frame2961_0,1,-13.648798,4.65226,98,2961,0.1383175551891327,0.0728432908654213,0.06949169188737869,,,0.10088556259870529,0.4608578383922577,
faceframe_second98_frame2969_0,1,-13.728355,4.733741,98,2969,0.09780555963516235,0.07858774811029434,,,0.08133456110954285,0.09207230806350708,0.4635260999202728,
faceframe_second9_frame277_0,1,7.412471,6.9466095,9,277,0.19241085648536682,0.14211949706077576,0.1572914868593216,0.12215297669172287,0.12998788058757782,,,
faceframe_second9_frame284_0,1,7.370739,6.75609,9,284,0.2709152102470398,0.1618635058403015,0.10902982950210571,0.1188899576663971,0.11675985902547836,,,
faceframe_second9_frame291_0,1,7.656937,7.206232,9,291,0.20525987446308136,0.23376283049583435,0.14994767308235168,0.10200958698987961,,0.08273571729660034,,
faceframe_second9_frame299_0,1,7.4801927,7.0798354,9,299,0.30748921632766724,0.20685704052448273,0.12805970013141632,0.08990438282489777,,0.07277150452136993,,
