name,cluster,x,y,second,frame,anger,disgust,happy,neutral,contempt,sadness,surprise,fear
faceframe_second109_frame2194_1,0,9.614392,1.8557605,109,2194,0.1841304451227188,0.2311227172613144,,0.12175090610980988,,0.10435576736927032,0.10550630837678909,
faceframe_second109_frame2199_0,2,10.341585,17.622063,109,2199,0.22288940846920013,0.17507995665073395,,0.1389770656824112,,0.11450207978487015,0.09810562431812286,
faceframe_second109_frame2199_1,0,7.792965,3.77614,109,2199,0.15537479519844055,0.2520310580730438,,0.12129195779561996,,0.10957136750221252,0.12752068042755127,
faceframe_second10_frame204_0,-1,12.717331,-12.500008,10,204,0.18590675294399261,0.16967348754405975,0.13291963934898376,0.1162140816450119,0.10721316933631897,,,
faceframe_second10_frame204_1,2,3.3742738,17.864262,10,204,0.2315085530281067,0.19758152961730957,0.08617633581161499,0.1431538462638855,,0.09863754361867905,,
faceframe_second10_frame204_2,-1,-8.810408,7.0171223,10,204,0.12300847470760345,0.21132931113243103,0.1682654321193695,0.12127337604761124,0.1227855235338211,,,
faceframe_second10_frame204_3,0,8.475347,1.9127588,10,204,0.18037980794906616,0.201872780919075,,0.12485989928245544,,0.12486367672681808,0.10631880164146423,
faceframe_second10_frame204_4,1,-9.304608,4.3891277,10,204,0.09207839518785477,0.14733250439167023,0.37619951367378235,0.08052095770835876,,0.08218658715486526,,
faceframe_second10_frame209_0,-1,12.687373,-12.469991,10,209,0.1859186589717865,0.17211762070655823,0.1332997828722,0.11570127308368683,0.10704560577869415,,,
faceframe_second10_frame209_1,2,3.4466746,17.915615,10,209,0.2379712611436844,0.1826438158750534,,0.15247349441051483,,0.10521084815263748,0.08536413311958313,
faceframe_second10_frame209_2,-1,-8.890909,7.097313,10,209,0.12220486253499985,0.20973722636699677,0.16744522750377655,0.12272421270608902,0.12402353435754776,,,
faceframe_second10_frame209_3,0,7.4365835,2.6419718,10,209,0.17976413667201996,0.18356965482234955,,0.14505456387996674,,0.12205155938863754,0.10957606136798859,
faceframe_second10_frame209_4,1,-9.311517,4.395933,10,209,0.09220690280199051,0.146461620926857,0.3771134316921234,0.08117295056581497,,0.08136269450187683,,
faceframe_second10_frame214_0,-1,12.710464,-12.49315,10,214,0.1861567348241806,0.1948462277650833,0.1384444236755371,0.10958182066679001,0.10497196018695831,,,
faceframe_second10_frame214_1,2,3.525039,17.849573,10,214,0.24121004343032837,0.17559142410755157,0.08524410426616669,0.15396036207675934,,0.10401789098978043,,
faceframe_second10_frame214_2,-1,-8.839113,7.0459585,10,214,0.12241855263710022,0.21025563776493073,0.16589832305908203,0.12249896675348282,0.12422105669975281,,,
faceframe_second10_frame214_3,1,-9.329746,4.4147596,10,214,0.09512873739004135,0.14687292277812958,0.36632025241851807,0.08300668001174927,,0.08234602212905884,,
faceframe_second10_frame214_4,0,7.700028,2.4907978,10,214,0.17338982224464417,0.18444588780403137,,0.14418074488639832,,0.12015801668167114,0.11125995218753815,
faceframe_second110_frame2204_0,2,10.374108,17.687151,110,2204,0.2449450045824051,0.15139181911945343,,0.1488792449235916,,0.11529038846492767,0.0895240381360054,
faceframe_second110_frame2204_1,0,7.6505346,3.5891902,110,2204,0.14661133289337158,0.22746621072292328,,0.12236194312572479,,0.11152491718530655,0.13209199905395508,
faceframe_second110_frame2209_0,2,10.407226,17.733467,110,2209,0.2152070701122284,0.16843225061893463,,0.14317630231380463,0.0976654663681984,0.10686317086219788,,
faceframe_second110_frame2209_1,0,8.386088,3.8338244,110,2209,0.17166724801063538,0.22147490084171295,,0.12425468862056732,,0.10916916280984879,0.11312807351350784,
faceframe_second110_frame2214_0,2,10.422526,17.678806,110,2214,0.2309337705373764,0.1703394055366516,,0.1455235481262207,0.09205259382724762,0.10690286010503769,,
faceframe_second110_frame2214_1,0,7.7428074,3.4622016,110,2214,0.15996864438056946,0.22103580832481384,,0.12527213990688324,,0.10380248725414276,0.11980613321065903,
faceframe_second110_frame2219_0,2,10.427963,17.7115,110,2219,0.24084900319576263,0.1706165224313736,,0.1356004923582077,0.09000851213932037,0.11211086809635162,,
faceframe_second110_frame2219_1,0,8.365863,3.6341357,110,2219,0.16294404864311218,0.2569276988506317,,0.1163223460316658,,0.09844966977834702,0.11496046930551529,
faceframe_second111_frame2224_0,2,10.388689,17.71676,111,2224,0.24747313559055328,0.17402713000774384,,0.133547842502594,,0.10616416484117508,0.08797252923250198,
faceframe_second111_frame2229_0,0,9.147067,3.3641317,111,2229,0.17740759253501892,0.24510325491428375,,0.11662138253450394,,0.1068611592054367,0.09824595600366592,
faceframe_second111_frame2229_1,2,10.075399,17.659107,111,2229,0.2599423825740814,0.17318136990070343,,0.1272701621055603,,0.11345114558935165,0.08838988840579987,
faceframe_second111_frame2234_0,2,10.145513,17.596434,111,2234,0.2308569848537445,0.19764648377895355,,0.1352672427892685,0.09018740803003311,0.10031113028526306,,
faceframe_second111_frame2234_1,0,8.801026,3.5132606,111,2234,0.15342330932617188,0.2830137610435486,,0.1142515167593956,,0.09915188699960709,0.1174786165356636,
faceframe_second111_frame2239_0,2,9.938109,17.520063,111,2239,0.23513740301132202,0.2013302892446518,0.09801314771175385,0.13080164790153503,,0.09049306809902191,,
faceframe_second111_frame2239_1,0,8.693619,3.1707616,111,2239,0.16517207026481628,0.26453897356987,,0.11693860590457916,,0.09604883193969727,0.11381486058235168,
faceframe_second112_frame2244_0,2,10.097123,17.62027,112,2244,0.2571851313114166,0.17475207149982452,,0.12126657366752625,0.0997365340590477,0.11440380662679672,,
faceframe_second112_frame2244_1,0,8.1452265,2.663763,112,2244,0.1769338995218277,0.2403438538312912,,0.12042318284511566,,0.1066775918006897,0.10928713530302048,
faceframe_second112_frame2249_0,2,9.964736,17.462952,112,2249,0.22251182794570923,0.16912592947483063,0.10086947679519653,0.13098716735839844,,0.1114315390586853,,
faceframe_second112_frame2249_1,0,6.782702,1.918616,112,2249,0.18604154884815216,0.22873127460479736,,0.11486291885375977,,0.11075550317764282,0.10190438479185104,
faceframe_second112_frame2254_0,2,9.126454,17.17668,112,2254,0.2198755443096161,0.1798512190580368,,0.14169028401374817,0.09932935237884521,0.1039581149816513,,
faceframe_second112_frame2254_1,0,7.122629,1.840053,112,2254,0.1959596574306488,0.2176211178302765,0.10886738449335098,0.11152307689189911,,0.10948877036571503,,
faceframe_second112_frame2259_0,2,9.049876,17.242413,112,2259,0.24004536867141724,0.18864698708057404,,0.13692015409469604,0.09529396146535873,0.10336542874574661,,
faceframe_second113_frame2264_0,2,9.23154,17.35287,113,2264,0.22901158034801483,0.21634595096111298,0.08719594776630402,0.1383001059293747,,0.10078861564397812,,
faceframe_second113_frame2264_1,0,6.8716497,2.0433674,113,2264,0.1665235161781311,0.20139402151107788,,0.10956954210996628,,0.12738889455795288,0.1224641352891922,
faceframe_second113_frame2269_0,2,8.86885,17.160624,113,2269,0.21904237568378448,0.21285861730575562,0.09395015239715576,0.13162453472614288,,0.10142891108989716,,
faceframe_second113_frame2269_1,0,6.8477,2.0380754,113,2269,0.16371555626392365,0.20205821096897125,,0.11654159426689148,,0.12097185105085373,0.11516541242599487,
faceframe_second113_frame2274_0,2,9.020536,17.34732,113,2274,0.21572153270244598,0.20609240233898163,0.09728432446718216,0.11811080574989319,,0.1082598939538002,,
faceframe_second113_frame2274_1,0,6.159053,3.6333106,113,2274,0.16384917497634888,0.19601090252399445,,0.11989567428827286,,0.12529297173023224,0.11737539619207382,
faceframe_second114_frame2284_0,2,8.479855,16.873135,114,2284,0.24871417880058289,0.21852004528045654,0.0858372300863266,0.11787962913513184,,0.09559564292430878,,
faceframe_second114_frame2284_1,0,7.452727,2.0460463,114,2284,0.16920429468154907,0.2225334346294403,0.1062525138258934,0.1191163957118988,,0.10689251124858856,,
faceframe_second114_frame2289_0,2,9.469303,17.370663,114,2289,0.22927607595920563,0.19957156479358673,,0.13377225399017334,0.09466422349214554,0.11011131852865219,,
faceframe_second114_frame2289_1,0,7.8856926,2.0695937,114,2289,0.16602377593517303,0.23334115743637085,,0.11846831440925598,,0.10798028111457825,0.10892139375209808,
faceframe_second114_frame2294_0,2,9.253538,17.454279,114,2294,0.25864559412002563,0.20645977556705475,,0.11327950656414032,0.09098249673843384,0.11611134558916092,,
faceframe_second114_frame2294_1,0,8.282054,2.0698307,114,2294,0.1701062023639679,0.23350673913955688,,0.11870896071195602,,0.1104506403207779,0.109021857380867,
faceframe_second114_frame2299_0,2,8.7807665,16.398508,114,2299,0.22684037685394287,0.21237394213676453,,0.12855440378189087,0.09121309965848923,0.10766523331403732,,
faceframe_second114_frame2299_1,0,8.431304,1.9843324,114,2299,0.17604176700115204,0.2108994573354721,,0.12610194087028503,,0.11415400356054306,0.11248284578323364,
faceframe_second115_frame2304_0,2,8.177485,15.666722,115,2304,0.23441150784492493,0.2287837266921997,,0.1216018944978714,0.09487650543451309,0.10127947479486465,,
faceframe_second115_frame2304_1,0,8.677248,1.8899047,115,2304,0.17886671423912048,0.19869886338710785,,0.12766392529010773,,0.11216538399457932,0.10786331444978714,
faceframe_second115_frame2309_0,2,8.896711,16.398651,115,2309,0.22536315023899078,0.2219904661178589,,0.12467525154352188,0.0910114049911499,0.10365591198205948,,
faceframe_second115_frame2309_1,0,7.747648,2.4962437,115,2309,0.18270917236804962,0.20404638350009918,,0.12592211365699768,,0.10892025381326675,0.10663038492202759,
faceframe_second115_frame2314_0,2,8.192159,15.493194,115,2314,0.22914524376392365,0.21505777537822723,0.08974207937717438,0.1286826878786087,,0.09881939738988876,,
faceframe_second115_frame2314_1,0,8.376121,2.9878185,115,2314,0.18941809237003326,0.1919582337141037,,0.1327485889196396,,0.1094091460108757,0.10589207708835602,
faceframe_second115_frame2319_0,2,8.093504,15.469112,115,2319,0.22230477631092072,0.22413693368434906,,0.13322623074054718,0.08596410602331161,0.10029652714729309,,
faceframe_second115_frame2319_1,0,8.344886,3.2449045,115,2319,0.1868930608034134,0.19752945005893707,,0.13054920732975006,,0.11566189676523209,0.1038576140999794,
faceframe_second116_frame2324_0,2,8.237433,15.444895,116,2324,0.21421942114830017,0.22633089125156403,0.0915522575378418,0.13136331737041473,,0.09659849852323532,,
faceframe_second116_frame2324_1,0,8.184187,3.5813088,116,2324,0.1838347613811493,0.19537188112735748,0.10398345440626144,0.129721999168396,,0.11575441062450409,,
faceframe_second116_frame2329_0,2,8.258968,15.587332,116,2329,0.24500703811645508,0.2077816128730774,,0.12493225187063217,0.08488022536039352,0.10862252861261368,,
faceframe_second116_frame2329_1,0,8.3381,3.5377612,116,2329,0.1826261281967163,0.19067232310771942,0.1089581847190857,0.1289261132478714,,0.11360647529363632,,
faceframe_second116_frame2334_0,2,8.171988,15.472147,116,2334,0.24943363666534424,0.20420438051223755,,0.1269177943468094,0.08630427718162537,0.10392170399427414,,
faceframe_second116_frame2334_1,0,8.200201,3.4407058,116,2334,0.2036483883857727,0.17825669050216675,0.10072772204875946,0.12510569393634796,,0.12051378190517426,,
faceframe_second116_frame2339_0,2,8.174964,15.460842,116,2339,0.2429201453924179,0.20940497517585754,,0.12951511144638062,0.08597132563591003,0.10358450561761856,,
faceframe_second116_frame2339_1,0,8.003882,3.354817,116,2339,0.20197129249572754,0.1801479160785675,,0.127333402633667,,0.11826639622449875,0.10119055211544037,
faceframe_second117_frame2344_0,2,8.170191,15.466744,117,2344,0.2627266049385071,0.2006574273109436,,0.123146653175354,0.08272253721952438,0.10574862360954285,,
faceframe_second117_frame2344_1,0,7.893303,3.5336552,117,2344,0.1888117790222168,0.1772295981645584,0.10750360786914825,0.1290161907672882,,0.11648589372634888,,
faceframe_second117_frame2349_0,2,8.277309,15.500398,117,2349,0.2458176463842392,0.2200775295495987,0.08390229940414429,0.1242138221859932,,0.09894614666700363,,
faceframe_second117_frame2349_1,0,9.2595,2.4861531,117,2349,0.18288636207580566,0.17889027297496796,0.10910866409540176,0.12766657769680023,,0.11582931131124496,,
faceframe_second117_frame2354_0,2,9.028115,16.358513,117,2354,0.25091615319252014,0.19315171241760254,,0.12066580355167389,0.08949697762727737,0.11918281763792038,,
faceframe_second117_frame2354_1,0,9.290931,1.6410772,117,2354,0.20579804480075836,0.24550777673721313,,0.11094821244478226,,0.11115991324186325,0.09019454568624496,
faceframe_second118_frame2364_0,2,8.928241,16.200876,118,2364,0.2600017786026001,0.2027643620967865,,0.12146952748298645,0.08265282958745956,0.10947256535291672,,
faceframe_second118_frame2364_1,0,9.358257,1.6677697,118,2364,0.20288854837417603,0.19542814791202545,0.09940133988857269,0.12955676019191742,,0.12215016782283783,,
faceframe_second118_frame2369_0,2,8.996909,16.338608,118,2369,0.2378087341785431,0.2155979424715042,,0.11901729553937912,0.08452700823545456,0.10709237307310104,,
faceframe_second118_frame2369_1,0,9.13499,2.5374322,118,2369,0.19001707434654236,0.22230519354343414,,0.11655309796333313,,0.11372209340333939,0.10057996213436127,
faceframe_second118_frame2374_0,2,8.751916,16.183155,118,2374,0.25512608885765076,0.1979587823152542,,0.11977238953113556,0.08493131399154663,0.11678771674633026,,
faceframe_second118_frame2374_1,0,9.756663,2.3735313,118,2374,0.19264933466911316,0.1960197389125824,0.10229809582233429,0.12647950649261475,,0.11371282488107681,,
faceframe_second118_frame2379_0,2,9.345405,16.664509,118,2379,0.26304754614830017,0.19255009293556213,,0.12402022629976273,0.08190704137086868,0.11725940555334091,,
faceframe_second118_frame2379_1,0,10.026553,2.2244875,118,2379,0.1875234693288803,0.22829018533229828,,0.12111698091030121,,0.1051776334643364,0.10044492036104202,
faceframe_second119_frame2384_0,2,9.152497,16.442368,119,2384,0.24067765474319458,0.20562300086021423,,0.12477976828813553,0.09145022928714752,0.10939452797174454,,
faceframe_second119_frame2384_1,0,8.741863,2.2988672,119,2384,0.19279567897319794,0.19181163609027863,0.10289576649665833,0.12014961987733841,,0.11497911810874939,,
faceframe_second119_frame2389_0,2,8.568724,16.158138,119,2389,0.2656470835208893,0.18585574626922607,,0.12783655524253845,0.08419644087553024,0.11290201544761658,,
faceframe_second119_frame2389_1,0,9.010515,2.1472337,119,2389,0.18197885155677795,0.20371794700622559,,0.11344017088413239,,0.1201746016740799,0.11206862330436707,
faceframe_second119_frame2394_0,2,8.596878,16.186897,119,2394,0.26537543535232544,0.18850237131118774,,0.12247069925069809,0.08261009305715561,0.11569163203239441,,
faceframe_second119_frame2394_1,0,8.965237,2.0522351,119,2394,0.19078008830547333,0.19078807532787323,,0.11476912349462509,,0.12372006475925446,0.1092488095164299,
faceframe_second119_frame2399_0,2,8.521838,16.31401,119,2399,0.26296690106391907,0.19794423878192902,,0.11325226724147797,0.08322479575872421,0.11570747941732407,,
faceframe_second119_frame2399_1,0,5.757766,1.5598522,119,2399,0.17511020600795746,0.17106729745864868,,0.12221197783946991,0.11515972018241882,0.1200326532125473,,
faceframe_second11_frame224_0,-1,-1.0737251,-13.047872,11,224,0.1825575828552246,0.18510912358760834,0.1430453062057495,0.11234042048454285,0.10977432876825333,,,
faceframe_second11_frame224_1,2,3.382763,17.861128,11,224,0.26304587721824646,0.18276157975196838,,0.1290045827627182,0.08788257092237473,0.1126708909869194,,
faceframe_second11_frame224_2,3,15.24735,23.261473,11,224,0.12381450086832047,0.19253478944301605,0.15674106776714325,0.13423310220241547,0.13050682842731476,,,
faceframe_second11_frame224_3,0,7.341758,2.4549053,11,224,0.19657795131206512,0.2227400541305542,,0.1178472489118576,,0.12161661684513092,0.10346517711877823,
faceframe_second11_frame224_4,1,-5.2823515,-2.195699,11,224,0.10033708065748215,0.13805195689201355,0.3758711516857147,0.08579422533512115,,0.0777209997177124,,
faceframe_second11_frame229_0,-1,-1.0356103,-13.010927,11,229,0.1825575828552246,0.18510912358760834,0.1430453062057495,0.11234042048454285,0.10977432876825333,,,
faceframe_second11_frame229_1,2,3.420967,17.763882,11,229,0.2671433091163635,0.18584445118904114,,0.13364343345165253,0.09119662642478943,0.10630476474761963,,
faceframe_second11_frame229_2,3,15.258206,23.271519,11,229,0.12381450086832047,0.19253478944301605,0.15674106776714325,0.13423310220241547,0.13050682842731476,,,
faceframe_second11_frame229_3,0,7.4703913,2.5256371,11,229,0.19613508880138397,0.2221728265285492,,0.11563917994499207,,0.12119459360837936,0.10389368236064911,
faceframe_second11_frame229_4,1,-5.2494245,-2.1629534,11,229,0.10033708065748215,0.13805195689201355,0.3758711516857147,0.08579422533512115,,0.0777209997177124,,
faceframe_second11_frame234_0,-1,-1.0411588,-13.015381,11,234,0.1825575828552246,0.18510912358760834,0.1430453062057495,0.11234042048454285,0.10977432876825333,,,
faceframe_second11_frame234_1,2,3.3801053,17.787958,11,234,0.25896358489990234,0.1750303953886032,,0.1387573629617691,0.09283463656902313,0.1097458153963089,,
faceframe_second11_frame234_2,3,15.261499,23.274294,11,234,0.12381450086832047,0.19253478944301605,0.15674106776714325,0.13423310220241547,0.13050682842731476,,,
faceframe_second11_frame234_3,0,7.4042106,2.5835383,11,234,0.18400262296199799,0.20211593806743622,,0.12573033571243286,,0.12393306195735931,0.10978229343891144,
faceframe_second11_frame234_4,1,-5.2468615,-2.1605875,11,234,0.10033708065748215,0.13805195689201355,0.3758711516857147,0.08579422533512115,,0.0777209997177124,,
faceframe_second11_frame239_0,-1,4.0482645,-8.890234,11,239,0.18098589777946472,0.17077550292015076,0.13885001838207245,0.1175442561507225,0.11068660020828247,,,
faceframe_second11_frame239_1,2,3.3724954,17.96752,11,239,0.22989970445632935,0.19255898892879486,,0.13802272081375122,0.0971674993634224,0.10355295240879059,,
faceframe_second11_frame239_2,3,15.225629,23.244814,11,239,0.12606579065322876,0.19312714040279388,0.1568642258644104,0.1332835555076599,0.1277545839548111,,,
faceframe_second11_frame239_3,1,-5.2653666,-2.1789796,11,239,0.10033708065748215,0.13805195689201355,0.3758711516857147,0.08579422533512115,,0.0777209997177124,,
faceframe_second11_frame239_4,0,7.226578,2.610651,11,239,0.2058195322751999,0.1840294599533081,,0.13644742965698242,,0.13065703213214874,0.09859669953584671,
faceframe_second120_frame2404_0,2,9.16241,16.41913,120,2404,0.22852981090545654,0.2075250893831253,0.09275144338607788,0.1342693716287613,,0.09260618686676025,,
faceframe_second120_frame2404_1,0,5.717139,1.6520367,120,2404,0.17106223106384277,0.21733856201171875,,0.10915765911340714,,0.11162115633487701,0.11889345198869705,
faceframe_second120_frame2409_0,2,9.445461,16.667358,120,2409,0.2317124307155609,0.20681063830852509,,0.10998854786157608,0.09652256220579147,0.11831258237361908,,
faceframe_second120_frame2414_0,2,9.18422,16.477743,120,2414,0.22104349732398987,0.20986127853393555,,0.11875587701797485,0.09431633353233337,0.10797306150197983,,
faceframe_second121_frame2424_0,2,8.476344,16.552063,121,2424,0.21971037983894348,0.19662484526634216,,0.1157631203532219,0.09390495717525482,0.12195096909999847,,
faceframe_second121_frame2424_1,0,6.00687,1.9285704,121,2424,0.18247458338737488,0.17782211303710938,0.11336995661258698,0.12064044922590256,,0.11702714115381241,,
faceframe_second121_frame2429_0,2,10.234097,16.81169,121,2429,0.26905888319015503,0.20857296884059906,0.0852799192070961,0.12446564435958862,,0.09138117730617523,,
faceframe_second121_frame2429_1,0,6.1226583,2.1498861,121,2429,0.16889223456382751,0.18861202895641327,0.1158909723162651,0.11715852469205856,,0.11715734004974365,,
faceframe_second121_frame2434_0,2,9.034763,16.684002,121,2434,0.21509070694446564,0.20170161128044128,,0.1273679882287979,0.09699836373329163,0.10423466563224792,,
faceframe_second121_frame2434_1,0,6.535939,2.536828,121,2434,0.18953633308410645,0.17970170080661774,0.11419954150915146,0.1208241805434227,,0.12017135322093964,,
faceframe_second121_frame2439_0,2,9.656255,16.892174,121,2439,0.21822479367256165,0.20918062329292297,,0.12837505340576172,0.09608707576990128,0.10066880285739899,,
faceframe_second121_frame2439_1,0,6.536882,2.69257,121,2439,0.19860732555389404,0.19516900181770325,0.09874227643013,0.1102353185415268,,0.13200204074382782,,
faceframe_second122_frame2444_0,2,9.421912,16.876749,122,2444,0.2361062616109848,0.20032086968421936,0.09173700213432312,0.12263040989637375,,0.10327747464179993,,
faceframe_second122_frame2444_1,0,6.931841,2.78214,122,2444,0.20385605096817017,0.19352400302886963,,0.1126483678817749,0.09818906337022781,0.12468244135379791,,
faceframe_second122_frame2449_0,2,8.533841,16.72471,122,2449,0.1985570788383484,0.2165791094303131,0.0981849953532219,0.12722578644752502,,0.10195475071668625,,
faceframe_second122_frame2449_1,0,7.12307,2.5794513,122,2449,0.19182409346103668,0.17920716106891632,0.1052834689617157,0.12113219499588013,,0.1203795075416565,,
faceframe_second122_frame2454_0,2,8.4569435,16.721909,122,2454,0.23590579628944397,0.21518243849277496,,0.12509137392044067,0.09049306809902191,0.09963656216859818,,
faceframe_second122_frame2459_0,2,8.438006,16.637396,122,2459,0.23862087726593018,0.22413331270217896,,0.11993847787380219,0.0878988578915596,0.09943830966949463,,
faceframe_second122_frame2459_1,0,8.112021,3.9062026,122,2459,0.1720038503408432,0.1933548003435135,,0.1277298480272293,,0.12256639450788498,0.11310968548059464,
faceframe_second123_frame2464_0,2,8.700964,16.683489,123,2464,0.2504275143146515,0.22817987203598022,,0.12060670554637909,0.08171039074659348,0.10056337714195251,,
faceframe_second123_frame2464_1,0,8.783518,1.9305706,123,2464,0.188261479139328,0.20357827842235565,,0.11826233565807343,,0.13464418053627014,0.09598804265260696,
faceframe_second123_frame2469_0,2,8.599136,16.608973,123,2469,0.2221916764974594,0.2222662717103958,,0.11799447238445282,0.09342015534639359,0.10039259493350983,,
faceframe_second123_frame2469_1,0,9.6452875,2.2655377,123,2469,0.18998461961746216,0.1762843132019043,,0.1278022825717926,0.10117971152067184,0.13555188477039337,,
faceframe_second123_frame2474_0,2,9.462711,16.946577,123,2474,0.21294018626213074,0.2130674570798874,,0.12240675091743469,0.09262154251337051,0.10305250436067581,,
faceframe_second123_frame2474_1,0,9.69149,2.402542,123,2474,0.19542984664440155,0.20920972526073456,,0.12255840003490448,,0.11260315030813217,0.09966490417718887,
faceframe_second123_frame2479_0,2,9.704005,17.172451,123,2479,0.23954245448112488,0.17587734758853912,,0.1250023990869522,0.09165976941585541,0.11640471965074539,,
faceframe_second123_frame2479_1,0,9.303597,2.410942,123,2479,0.19021908938884735,0.21116678416728973,0.10189884901046753,0.11774648725986481,,0.11452823877334595,,
faceframe_second124_frame2484_0,2,9.78391,17.346441,124,2484,0.21913914382457733,0.17088422179222107,,0.12355654686689377,0.09511737525463104,0.12145669758319855,,
faceframe_second124_frame2484_1,0,9.684805,2.378,124,2484,0.18460902571678162,0.18774014711380005,,0.12473251670598984,,0.11538036912679672,0.10535775870084763,
faceframe_second124_frame2489_0,2,9.922418,17.445547,124,2489,0.2304767519235611,0.17492471635341644,,0.11809946596622467,0.09342731535434723,0.12166351079940796,,
faceframe_second124_frame2489_1,0,8.961179,3.43076,124,2489,0.18336768448352814,0.1940627247095108,,0.12179266661405563,,0.12224317342042923,0.10413335263729095,
faceframe_second124_frame2494_0,2,9.882225,17.15634,124,2494,0.22917775809764862,0.18393322825431824,,0.12162087112665176,0.09119624644517899,0.1183825209736824,,
faceframe_second124_frame2494_1,0,8.801344,3.284364,124,2494,0.18251821398735046,0.19943183660507202,,0.11808408051729202,,0.1208808571100235,0.10510968416929245,
faceframe_second125_frame2504_0,2,8.856542,16.861504,125,2504,0.20533742010593414,0.18198572099208832,0.09581013768911362,0.12683910131454468,,0.1209593415260315,,
faceframe_second125_frame2504_1,0,9.322806,2.4902284,125,2504,0.1795506626367569,0.20178216695785522,,0.12358535826206207,,0.11060626059770584,0.10731430351734161,
faceframe_second125_frame2509_0,2,9.632496,17.147795,125,2509,0.21008390188217163,0.18478837609291077,,0.12505881488323212,,0.11445777863264084,0.09704797714948654,
faceframe_second125_frame2509_1,0,10.569146,2.1142633,125,2509,0.1832231879234314,0.1952107697725296,,0.11810187995433807,,0.11584888398647308,0.11414701491594315,
faceframe_second125_frame2514_0,2,9.614944,17.078226,125,2514,0.2115301936864853,0.16898110508918762,,0.13414601981639862,0.09695938229560852,0.11665774881839752,,
faceframe_second125_frame2514_1,0,9.208164,2.4807487,125,2514,0.1790861338376999,0.24137309193611145,,0.11553958803415298,,0.10417182743549347,0.0995110273361206,
faceframe_second125_frame2519_0,2,9.628267,17.153498,125,2519,0.22088348865509033,0.16846071183681488,,0.13436388969421387,0.0978504940867424,0.11361607164144516,,
faceframe_second125_frame2519_1,0,9.077409,2.5030859,125,2519,0.18176217377185822,0.21488280594348907,,0.11840232461690903,,0.11336594074964523,0.10290353000164032,
faceframe_second126_frame2524_0,2,9.739897,17.080183,126,2524,0.2200886607170105,0.16892147064208984,0.09786570817232132,0.13804611563682556,,0.10463010519742966,,
faceframe_second126_frame2524_1,0,9.154662,2.4339943,126,2524,0.18428517878055573,0.23090559244155884,,0.11553721874952316,,0.11211540549993515,0.09963086992502213,
faceframe_second126_frame2529_0,2,9.608248,17.03053,126,2529,0.24239526689052582,0.16733884811401367,,0.12563683092594147,0.09753300249576569,0.121111661195755,,
faceframe_second126_frame2529_1,0,9.394987,2.2062867,126,2529,0.17617271840572357,0.21526165306568146,,0.12286213040351868,,0.10714396834373474,0.10423989593982697,
faceframe_second126_frame2534_0,2,9.689256,17.110598,126,2534,0.2244144082069397,0.17316989600658417,,0.13864019513130188,0.0952266976237297,0.10951108485460281,,
faceframe_second126_frame2534_1,0,9.588356,1.9613049,126,2534,0.17857655882835388,0.21597866714000702,,0.12206858396530151,,0.10885501652956009,0.10841121524572372,
faceframe_second126_frame2539_0,2,9.479891,16.859612,126,2539,0.2096785008907318,0.1941586285829544,,0.12698052823543549,0.10040788352489471,0.10442205518484116,,
faceframe_second126_frame2539_1,0,9.8429575,2.7780836,126,2539,0.17603933811187744,0.22044825553894043,,0.1234787106513977,,0.11100632697343826,0.11016633361577988,
faceframe_second127_frame2544_0,2,9.564957,16.913496,127,2544,0.22831685841083527,0.18473218381404877,0.09195098280906677,0.1363477259874344,,0.10350118577480316,,
faceframe_second127_frame2544_1,0,8.87748,3.0496466,127,2544,0.21036256849765778,0.20374903082847595,0.09355705231428146,0.1299879550933838,,0.11623401939868927,,
faceframe_second127_frame2549_0,2,9.89856,17.38904,127,2549,0.22397486865520477,0.18741105496883392,0.10092922300100327,0.12619760632514954,,0.10362344980239868,,
faceframe_second127_frame2549_1,0,9.213783,2.1372209,127,2549,0.1747148185968399,0.23004531860351562,,0.11622276902198792,,0.12189590185880661,0.10779333859682083,
faceframe_second127_frame2554_0,2,9.919883,17.182327,127,2554,0.2042287141084671,0.20659863948822021,0.09502016752958298,0.13117295503616333,,0.10177654772996902,,
faceframe_second127_frame2554_1,0,10.264947,1.8725476,127,2554,0.20274819433689117,0.2065628468990326,,0.12216124683618546,,0.11332207173109055,0.10855868458747864,
faceframe_second127_frame2559_0,0,9.315149,1.8089764,127,2559,0.19066745042800903,0.2651199400424957,,0.1095733568072319,,0.11011438071727753,0.09869418293237686,
faceframe_second127_frame2559_1,2,8.474142,16.095016,127,2559,0.2411976158618927,0.1760874092578888,0.09789789468050003,0.13265854120254517,,0.10537473857402802,,
faceframe_second128_frame2564_0,2,8.663546,16.443384,128,2564,0.23985782265663147,0.19762469828128815,0.09514107555150986,0.12463556230068207,,0.10143575072288513,,
faceframe_second128_frame2564_1,0,8.868509,2.134122,128,2564,0.16715383529663086,0.22700189054012299,0.10584817081689835,0.11459487676620483,,,0.12023265659809113,
faceframe_second128_frame2569_0,2,8.554635,16.418995,128,2569,0.25436267256736755,0.2039903700351715,0.08800634741783142,0.11820530891418457,,0.10273763537406921,,
faceframe_second128_frame2569_1,0,7.934454,2.1714165,128,2569,0.16712987422943115,0.19262970983982086,,0.11642134189605713,,0.11352051794528961,0.11390812695026398,
